cell,x,y,z,volume,initial,numerical,exact,error,absError
54,-2.3333333333300001e+00,2.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,7.3471103043499999e-04,3.0650984154112032e-04,4.2820118889387967e-04,4.2820118889387967e-04
55,-2.6666666666599999e+00,2.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,1.3398544866800001e-04,1.7673564907140602e-05,1.1631188376085941e-04,1.1631188376085941e-04
56,-2.6666666666599999e+00,3.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,1.1031133738300001e-05,4.7263562406847720e-07,1.0558498114231524e-05,1.0558498114231524e-05
57,-2.3333333333300001e+00,3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,3.1218311677599999e-06,2.1732494142928336e-07,2.9045062263307166e-06,2.9045062263307166e-06
58,-2.3333333333300001e+00,4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,2.9710478312399998e-07,1.1912070301995549e-09,2.9591357609380044e-07,2.9591357609380044e-07
59,-2.6666666666599999e+00,4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,3.5073159712399999e-08,1.4147942916022368e-11,3.5059011769483974e-08,3.5059011769483974e-08
60,-1.3333333333399999e+00,-4.6666666666700003e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,2.7818496585999999e-07,1.0061352448751309e-09,2.7717883061512484e-07,2.7717883061512484e-07
61,-1.6666666666700001e+00,-4.3333333333299997e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,1.6269094329600000e-06,9.9275874572178437e-09,1.6169818455027821e-06,1.6169818455027821e-06
62,-1.6666666666700001e+00,-3.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,2.2856347454899998e-05,1.8111984801773059e-06,2.1045148974722694e-05,2.1045148974722694e-05
63,-1.3333333333399999e+00,-3.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,1.4447537456799999e-04,3.3611625533229274e-05,1.1086374903477072e-04,1.1086374903477072e-04
64,-1.3333333333399999e+00,-2.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,1.1397235345299999e-03,1.2568609204327891e-03,-1.1713738590278912e-04,1.1713738590278912e-04
65,-1.6666666666700001e+00,-2.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,3.3929952616399998e-03,2.5544705338816690e-03,8.3852472775833081e-04,8.3852472775833081e-04
66,-1.6666666666700001e+00,-1.6666666666700001e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,2.4514773263899999e-02,2.1289103396030060e-02,3.2256698678699396e-03,3.2256698678699396e-03
67,-1.3333333333399999e+00,-1.3333333333299999e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,7.6911814864499994e-02,8.9382044975854155e-02,-1.2470230111354161e-02,1.2470230111354161e-02
68,-1.3333333333299999e+00,-6.6666666666600005e-01,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.8202017738900000e-01,2.0829578242755542e-01,-2.6275605038555416e-02,2.6275605038555416e-02
