cell,x,y,z,volume,initial,numerical,exact,error,absError
88,4.1666666666612028e-02,1.0833333333375680e-01,5.0000000000000010e-02,3.1250000000074248e-05,0.0000000000000000e+00,9.3489128453834203e-01,9.3457706246066763e-01,3.1422207767439758e-04,3.1422207767439758e-04
89,3.3333333333292497e-02,1.1666666666712860e-01,5.0000000000000010e-02,3.1250000000083681e-05,0.0000000000000000e+00,9.2868169376347798e-01,9.2846617523821340e-01,2.1551852526457971e-04,2.1551852526457971e-04
90,3.3333333333295023e-02,1.3333333333386210e-01,5.0000000000000003e-02,3.1250000000082522e-05,0.0000000000000000e+00,9.0917143060844152e-01,9.0854096003913576e-01,6.3047056930576328e-04,6.3047056930576328e-04
91,4.1666666666619709e-02,1.4166666666722100e-01,5.0000000000000010e-02,3.1250000000081817e-05,0.0000000000000000e+00,8.9535180504606815e-01,8.9486354211956287e-01,4.8826292650527847e-04,4.8826292650527847e-04
92,4.1666666666624851e-02,1.5833333333395111e-01,5.0000000000000010e-02,3.1250000000081797e-05,0.0000000000000000e+00,8.7154429929203048e-01,8.7129871043517160e-01,2.4558885685888043e-04,2.4558885685888043e-04
93,3.3333333333302691e-02,1.6666666666732530e-01,5.0000000000000003e-02,3.1250000000092280e-05,0.0000000000000000e+00,8.6138436687972941e-01,8.6128122600775403e-01,1.0314087197538235e-04,1.0314087197538235e-04
94,3.3333333333305223e-02,1.8333333333405841e-01,5.0000000000000010e-02,3.1250000000092138e-05,0.0000000000000000e+00,8.3474790870096560e-01,8.3407624282144333e-01,6.7166587952227630e-04,6.7166587952227630e-04
95,4.1666666666632511e-02,1.9166666666741430e-01,5.0000000000000010e-02,3.1250000000091792e-05,0.0000000000000000e+00,8.1756339765881614e-01,8.1707567483157362e-01,4.8772282724252047e-04,4.8772282724252047e-04
96,4.1666666666637653e-02,2.0833333333414439e-01,5.0000000000000003e-02,3.1250000000091372e-05,0.0000000000000000e+00,7.8674061369328741e-01,7.8656609248396470e-01,1.7452120932270887e-04,1.7452120932270887e-04
97,3.3333333333312877e-02,2.1666666666752149e-01,5.0000000000000003e-02,3.1250000000101922e-05,0.0000000000000000e+00,7.7287948007708118e-01,7.7288867456431032e-01,-9.1944872291360724e-06,9.1944872291360724e-06
