cell,x,y,z,volume,numerical,exact,error,absError
112,4.1666666666799997e-03,7.0416666666700001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-9.4635457532599998e-01,-9.6592582630264179e-01,1.9571250976641807e-02,1.9571250976641807e-02
113,8.3333333333500004e-03,7.0833333333399995e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.5866083133900004e-01,-9.7814760074514928e-01,1.9486769406149240e-02,1.9486769406149240e-02
114,8.3333333333500004e-03,7.1666666666699996e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.7111873071199994e-01,-9.8768834060334487e-01,1.6569609891344927e-02,1.6569609891344927e-02
115,4.1666666666799997e-03,7.2083333333400001e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.7111873071300003e-01,-9.8768834060366950e-01,1.6569609890669468e-02,1.6569609890669468e-02
116,4.1666666666799997e-03,7.2916666666700003e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.7611195496799996e-01,-9.9452189537375524e-01,1.8409940405755276e-02,1.8409940405755276e-02
117,8.3333333333500004e-03,7.3333333333399997e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.8133703430800001e-01,-9.9862953475742933e-01,1.7292500449429316e-02,1.7292500449429316e-02
118,8.3333333333599994e-03,7.4166666666699999e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.8239041220300005e-01,-1.0000000000000000e+00,1.7609587796999948e-02,1.7609587796999948e-02
119,4.1666666666799997e-03,7.4583333333400004e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.8239041220300005e-01,-1.0000000000000000e+00,1.7609587796999948e-02,1.7609587796999948e-02
120,4.1666666666799997e-03,7.5416666666700005e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.8183421874800003e-01,-9.9862953475182914e-01,1.6795316003829108e-02,1.6795316003829108e-02
121,8.3333333333599994e-03,7.5833333333399999e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.7984946261999994e-01,-9.9452189536256363e-01,1.4672432742563690e-02,1.4672432742563690e-02
122,8.3333333333599994e-03,7.6666666666700001e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.6947238137799996e-01,-9.8768834058692068e-01,1.8215959208920718e-02,1.8215959208920718e-02
123,4.1666666666799997e-03,7.7083333333399995e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.6947238137799996e-01,-9.8768834058660593e-01,1.8215959208605970e-02,1.8215959208605970e-02
124,4.1666666666799997e-03,7.7916666666699996e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.6338046554199996e-01,-9.7814760072290208e-01,1.4767135180902113e-02,1.4767135180902113e-02
125,8.3333333333599994e-03,7.8333333333300004e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.5423474522899998e-01,-9.6592582627655743e-01,1.1691081047557450e-02,1.1691081047557450e-02
126,8.3333333333599994e-03,7.9166666666700003e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.3268272302900002e-01,-9.5105651627892152e-01,1.8373793249921500e-02,1.8373793249921500e-02
127,4.1666666666799997e-03,7.9583333333299999e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.3268272302900002e-01,-9.5105651628024224e-01,1.8373793251242221e-02,1.8373793251242221e-02
128,4.1666666666799997e-03,8.0416666666699999e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.2120508799800005e-01,-9.3358042647840755e-01,1.2375338480407505e-02,1.2375338480407505e-02
129,8.3333333333599994e-03,8.0833333333299995e-01,5.0000000000000003e-02,7.8124999999699999e-06,-9.0512360148799997e-01,-9.1354545762293993e-01,8.4218561349399534e-03,8.4218561349399534e-03
130,8.3333333333599994e-03,8.1666666666700005e-01,5.0000000000000003e-02,7.8124999999699999e-06,-8.7292732064300005e-01,-8.9100652416452020e-01,1.8079203521520149e-02,1.8079203521520149e-02
131,4.1666666666799997e-03,8.2083333333300001e-01,5.0000000000000003e-02,7.8124999999699999e-06,-8.7292732064300005e-01,-8.9100652416646053e-01,1.8079203523460485e-02,1.8079203523460485e-02
132,4.1666666666799997e-03,8.2916666666600003e-01,5.0000000000000003e-02,7.8124999999699999e-06,-8.5634658388300000e-01,-8.6602540376135817e-01,9.6788198783581691e-03,9.6788198783581691e-03
133,8.3333333333599994e-03,8.3333333333299997e-01,5.0000000000000003e-02,7.8124999999699999e-06,-8.3372531074400003e-01,-8.3867056791909667e-01,4.9452571750966401e-03,4.9452571750966401e-03
134,8.3333333333599994e-03,8.4166666666599999e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.9167755054300004e-01,-8.0901699434776575e-01,1.7339443804765708e-02,1.7339443804765708e-02
135,4.1666666666799997e-03,8.4583333333300004e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.9167755054300004e-01,-8.0901699434658336e-01,1.7339443803583321e-02,1.7339443803583321e-02
136,4.1666666666799997e-03,8.5416666666600005e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.7040198482099997e-01,-7.7714596142792136e-01,6.7439766069213869e-03,6.7439766069213869e-03
137,8.3333333333599994e-03,8.5833333333299999e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.4179793587499998e-01,-7.4314482544504912e-01,1.3468895700491368e-03,1.3468895700491368e-03
138,8.3333333333599994e-03,8.6666666666600001e-01,5.0000000000000003e-02,7.8124999999900001e-06,-6.9093405172199995e-01,-7.0710678115384795e-01,1.6172729431847999e-02,1.6172729431847999e-02
