cell,x,y,z,volume,initial,numerical,exact,error,absError
70,6.6666666666800004e-02,7.6666666666700001e-01,5.0000000000000003e-02,1.2500000000000000e-04,-8.6602540378297266e-01,-8.4177123196100001e-01,-8.6602540378297244e-01,2.4254171821972426e-02,2.4254171821972426e-02
71,8.3333333333600004e-02,7.8333333333300004e-01,5.0000000000000003e-02,1.2500000000000000e-04,-7.4314482547767446e-01,-7.6564368093299995e-01,-7.4314482547767413e-01,-2.2498855455325817e-02,2.2498855455325817e-02
72,8.3333333333600004e-02,8.1666666666700005e-01,5.0000000000000003e-02,1.2500000000000000e-04,-5.8778525228942302e-01,-5.6257183026500002e-01,-5.8778525228942269e-01,2.5213422024422671e-02,2.5213422024422671e-02
73,6.6666666666900007e-02,8.3333333333299997e-01,5.0000000000000003e-02,1.2500000000000000e-04,-5.8778525229298129e-01,-5.6257183026500002e-01,-5.8778525229298095e-01,2.5213422027980936e-02,2.5213422027980936e-02
74,6.6666666666900007e-02,8.6666666666600001e-01,5.0000000000000003e-02,1.2500000000000000e-04,-4.0673664307828789e-01,-4.5513114250900000e-01,-4.0673664307828661e-01,-4.8394499430713389e-02,4.8394499430713389e-02
75,8.3333333333600004e-02,8.8333333333300001e-01,5.0000000000000003e-02,1.2500000000000000e-04,-2.0791169081816904e-01,-2.9909669088000002e-01,-2.0791169081816771e-01,-9.1185000061832305e-02,9.1185000061832305e-02
76,8.3333333333600004e-02,9.1666666666600005e-01,5.0000000000000003e-02,1.2500000000099999e-04,-2.5129016786914838e-12,-2.6750979891800000e-02,-2.5124118199718248e-12,-2.6750979889287589e-02,2.6750979889287589e-02
77,6.6666666666900007e-02,9.3333333333299995e-01,5.0000000000000003e-02,1.2500000000099999e-04,-6.2907525050751819e-13,-2.6750979892199999e-02,-6.2769721336815902e-13,-2.6750979891572303e-02,2.6750979891572303e-02
78,6.6666666666900007e-02,9.6666666666699996e-01,5.0000000000000003e-02,1.2500000000099999e-04,2.0791169082124142e-01,1.0535357404400000e-01,2.0791169082124189e-01,-1.0255811677724189e-01,1.0255811677724189e-01
79,8.3333333333699994e-02,9.8333333333299999e-01,5.0000000000000003e-02,1.2500000000099999e-04,4.0673664307599117e-01,2.8169506916999998e-01,4.0673664307599161e-01,-1.2504157390599163e-01,1.2504157390599163e-01
80,1.1666666666599999e-01,1.6666666666700001e-02,5.0000000000000003e-02,1.2500000000000000e-04,7.4314482547473160e-01,6.2559680615000002e-01,7.4314482547473160e-01,-1.1754801932473158e-01,1.1754801932473158e-01
81,1.3333333333299999e-01,3.3333333333400002e-02,5.0000000000000003e-02,1.2500000000000000e-04,8.6602540378360082e-01,7.5488888726000003e-01,8.6602540378360160e-01,-1.1113651652360157e-01,1.1113651652360157e-01
82,1.3333333333299999e-01,6.6666666666900007e-02,5.0000000000000003e-02,1.2500000000000000e-04,9.5105651629495935e-01,8.6697634778499999e-01,9.5105651629495935e-01,-8.4080168509959363e-02,8.4080168509959363e-02
83,1.1666666666700000e-01,8.3333333333600004e-02,5.0000000000000003e-02,1.2500000000000000e-04,9.5105651629631849e-01,8.6697634778300003e-01,9.5105651629631849e-01,-8.4080168513318454e-02,8.4080168513318454e-02
84,1.1666666666700000e-01,1.1666666666700000e-01,5.0000000000000003e-02,1.2500000000000000e-04,9.9452189536871116e-01,9.0688332155700002e-01,9.9452189536871116e-01,-8.7638573811711140e-02,8.7638573811711140e-02
85,1.3333333333299999e-01,1.3333333333399999e-01,5.0000000000000003e-02,1.2500000000000000e-04,9.9452189536805446e-01,9.3974080814500005e-01,9.9452189536805435e-01,-5.4781087223054303e-02,5.4781087223054303e-02
86,1.3333333333299999e-01,1.6666666666700000e-01,5.0000000000000003e-02,1.2500000000000000e-04,9.5105651629515364e-01,8.8350936259099999e-01,9.5105651629515342e-01,-6.7547153704153429e-02,6.7547153704153429e-02
87,1.1666666666700000e-01,1.8333333333400001e-01,5.0000000000000003e-02,1.2500000000000000e-04,9.5105651629321186e-01,8.8350936259199997e-01,9.5105651629321186e-01,-6.7547153701211893e-02,6.7547153701211893e-02
88,1.1666666666700000e-01,2.1666666666699999e-01,5.0000000000000003e-02,1.2500000000000000e-04,8.6602540378234416e-01,8.4177123196500003e-01,8.6602540378234349e-01,-2.4254171817343462e-02,2.4254171817343462e-02
89,1.3333333333299999e-01,2.3333333333400000e-01,5.0000000000000003e-02,1.2500000000000000e-04,7.4314482547599281e-01,7.6564368093900004e-01,7.4314482547599214e-01,2.2498855463007894e-02,2.2498855463007894e-02
90,1.3333333333299999e-01,2.6666666666799999e-01,5.0000000000000003e-02,1.2500000000000000e-04,5.8778525228739020e-01,5.6257183026900004e-01,5.8778525228738976e-01,-2.5213422018389720e-02,2.5213422018389720e-02
91,1.1666666666700000e-01,2.8333333333400001e-01,5.0000000000000003e-02,1.2500000000000000e-04,5.8778525228739020e-01,5.6257183027000002e-01,5.8778525228738976e-01,-2.5213422017389742e-02,2.5213422017389742e-02
92,1.1666666666700000e-01,3.1666666666799997e-01,5.0000000000000003e-02,1.2500000000000000e-04,4.0673664306623375e-01,4.5513114251300002e-01,4.0673664306623247e-01,4.8394499446767547e-02,4.8394499446767547e-02
93,1.3333333333299999e-01,3.3333333333400000e-01,5.0000000000000003e-02,1.2500000000000000e-04,2.0791169081571118e-01,2.9909669088300000e-01,2.0791169081571156e-01,9.1185000067288441e-02,9.1185000067288441e-02
94,1.3333333333299999e-01,3.6666666666800002e-01,5.0000000000000003e-02,1.2500000000000000e-04,-6.2828516762787709e-12,2.6750979893900000e-02,-6.2833415349984300e-12,2.6750979900183342e-02,2.6750979900183342e-02
95,1.1666666666700000e-01,3.8333333333500003e-01,5.0000000000000003e-02,1.2500000000000000e-04,-1.2566713995657158e-11,2.6750979893100001e-02,-1.2568092032796516e-11,2.6750979905668094e-02,2.6750979905668094e-02
96,1.1666666666700000e-01,4.1666666666800001e-01,5.0000000000000003e-02,1.2500000000000000e-04,-2.0791169082800229e-01,-1.0535357404400000e-01,-2.0791169082800190e-01,1.0255811678400190e-01,1.0255811678400190e-01
