cell,x,y,z,volume,numerical,exact,error,absError
51,8.3333333333500004e-03,6.4166666666799999e-01,5.0000000000000003e-02,3.1249999999799999e-05,-4.3531320718500000e-01,-8.0901699437993324e-01,3.7370378719493325e-01,3.7370378719493325e-01
52,8.3333333333500004e-03,6.5833333333400001e-01,5.0000000000000003e-02,3.1249999999799999e-05,-4.5789051630499999e-01,-8.6602540378658588e-01,4.0813488748158588e-01,4.0813488748158588e-01
53,1.6666666666700001e-02,6.6666666666800001e-01,5.0000000000000003e-02,3.1249999999900003e-05,-4.7770465380200000e-01,-9.1354545764609407e-01,4.3584080384409407e-01,4.3584080384409407e-01
54,1.6666666666700001e-02,6.8333333333400004e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.0537649430400000e-01,-9.5105651629651278e-01,4.4568002199251278e-01,4.4568002199251278e-01
55,8.3333333333500004e-03,6.9166666666700005e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.0537649430499998e-01,-9.5105651629583321e-01,4.4568002199083323e-01,4.4568002199083323e-01
56,8.3333333333500004e-03,7.0833333333399995e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.1612848162699998e-01,-9.7814760073469809e-01,4.6201911910769811e-01,4.6201911910769811e-01
57,1.6666666666700001e-02,7.1666666666699996e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.2372049856199998e-01,-9.9452189536851410e-01,4.7080139680651412e-01,4.7080139680651412e-01
58,1.6666666666700001e-02,7.3333333333399997e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.2597000899599999e-01,-1.0000000000000000e+00,4.7402999100400001e-01,4.7402999100400001e-01
59,8.3333333333599994e-03,7.4166666666699999e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.2597000899599999e-01,-1.0000000000000000e+00,4.7402999100400001e-01,4.7402999100400001e-01
60,8.3333333333599994e-03,7.5833333333399999e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.2384419508900004e-01,-9.9452189536781810e-01,4.7067770027881806e-01,4.7067770027881806e-01
61,1.6666666666700001e-02,7.6666666666700001e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.1847093194700000e-01,-9.7814760073332652e-01,4.5967666878632651e-01,4.5967666878632651e-01
62,1.6666666666700001e-02,7.8333333333300004e-01,5.0000000000000003e-02,3.1249999999900003e-05,-4.9507791455799999e-01,-9.5105651629573584e-01,4.5597860173773586e-01,4.5597860173773586e-01
63,8.3333333333599994e-03,7.9166666666700003e-01,5.0000000000000003e-02,3.1249999999900003e-05,-4.9507791455900002e-01,-9.5105651629445442e-01,4.5597860173545440e-01,4.5597860173545440e-01
64,8.3333333333599994e-03,8.0833333333299995e-01,5.0000000000000003e-02,3.1249999999900003e-05,-4.8028238889800001e-01,-9.1354545764338446e-01,4.3326306874538445e-01,4.3326306874538445e-01
65,1.6666666666700001e-02,8.1666666666700005e-01,5.0000000000000003e-02,3.1249999999900003e-05,-4.6246981811400001e-01,-8.6602540378328641e-01,4.0355558566928640e-01,4.0355558566928640e-01
66,1.6666666666700001e-02,8.3333333333299997e-01,5.0000000000000003e-02,3.1249999999900003e-05,-4.1572414443299999e-01,-8.0901699437605556e-01,3.9329284994305558e-01,3.9329284994305558e-01
67,8.3333333333599994e-03,8.4166666666599999e-01,5.0000000000000003e-02,3.1249999999900003e-05,-4.1572414443299999e-01,-8.0901699437731112e-01,3.9329284994431113e-01,3.9329284994431113e-01
68,8.3333333333599994e-03,8.5833333333299999e-01,5.0000000000000003e-02,3.1249999999900003e-05,-3.8970719615799998e-01,-7.4314482547868388e-01,3.5343762932068390e-01,3.5343762932068390e-01
69,1.6666666666700001e-02,8.6666666666600001e-01,5.0000000000000003e-02,3.1249999999900003e-05,-3.6119893626600003e-01,-6.6913060636181476e-01,3.0793167009581474e-01,3.0793167009581474e-01
70,1.6666666666700001e-02,8.8333333333300001e-01,5.0000000000000003e-02,3.1250000000200002e-05,-2.9567639852900002e-01,-5.8778525229399692e-01,2.9210885376499690e-01,2.9210885376499690e-01
71,8.3333333333599994e-03,8.9166666666600003e-01,5.0000000000000003e-02,3.1250000000200002e-05,-2.9567639853000000e-01,-5.8778525229572653e-01,2.9210885376572654e-01,2.9210885376572654e-01
72,8.3333333333599994e-03,9.0833333333300004e-01,5.0000000000000003e-02,3.1250000000200002e-05,-2.6098474780800002e-01,-5.0000000000166767e-01,2.3901525219366765e-01,2.3901525219366765e-01
73,1.6666666666700001e-02,9.1666666666600005e-01,5.0000000000000003e-02,3.1250000000200002e-05,-2.2457138591600001e-01,-4.0673664307943475e-01,1.8216525716343474e-01,1.8216525716343474e-01
74,1.6666666666700001e-02,9.3333333333299995e-01,5.0000000000000003e-02,3.1250000000200002e-05,-1.4668578663900000e-01,-3.0901699437673963e-01,1.6233120773773962e-01,1.6233120773773962e-01
75,8.3333333333700001e-03,9.4166666666599996e-01,5.0000000000000003e-02,3.1250000000299999e-05,-1.4668578664000001e-01,-3.0901699437871205e-01,1.6233120773871204e-01,1.6233120773871204e-01
76,8.3333333333700001e-03,9.5833333333299997e-01,5.0000000000000003e-02,3.1250000000299999e-05,-1.0671529395400001e-01,-2.0791169081958119e-01,1.0119639686558118e-01,1.0119639686558118e-01
