i,j,x,y,initial,numerical,change,absChange
0,72,2.5000000000000001e-03,3.6249999999999999e-01,0.0000000000000000e+00,4.1581259606599999e-04,4.1581259606599999e-04,4.1581259606599999e-04
1,72,7.4999999999999997e-03,3.6249999999999999e-01,0.0000000000000000e+00,1.4081402719799999e-03,1.4081402719799999e-03,1.4081402719799999e-03
2,72,1.2500000000000001e-02,3.6249999999999999e-01,0.0000000000000000e+00,2.5782681297000002e-03,2.5782681297000002e-03,2.5782681297000002e-03
3,72,1.7500000000000002e-02,3.6249999999999999e-01,0.0000000000000000e+00,3.4481892693700002e-03,3.4481892693700002e-03,3.4481892693700002e-03
4,72,2.2499999999999999e-02,3.6249999999999999e-01,0.0000000000000000e+00,3.8652409751799999e-03,3.8652409751799999e-03,3.8652409751799999e-03
5,72,2.7500000000000000e-02,3.6249999999999999e-01,0.0000000000000000e+00,3.9719950798099996e-03,3.9719950798099996e-03,3.9719950798099996e-03
6,72,3.2500000000000001e-02,3.6249999999999999e-01,0.0000000000000000e+00,3.9912524658199996e-03,3.9912524658199996e-03,3.9912524658199996e-03
7,72,3.7499999999999999e-02,3.6249999999999999e-01,0.0000000000000000e+00,4.0810226146000004e-03,4.0810226146000004e-03,4.0810226146000004e-03
8,72,4.2500000000000003e-02,3.6249999999999999e-01,0.0000000000000000e+00,4.3068535453700003e-03,4.3068535453700003e-03,4.3068535453700003e-03
9,72,4.7500000000000001e-02,3.6249999999999999e-01,0.0000000000000000e+00,4.6735038864199998e-03,4.6735038864199998e-03,4.6735038864199998e-03
10,72,5.2499999999999998e-02,3.6249999999999999e-01,0.0000000000000000e+00,5.1620567510199996e-03,5.1620567510199996e-03,5.1620567510199996e-03
11,72,5.7500000000000002e-02,3.6249999999999999e-01,0.0000000000000000e+00,5.7521212254600003e-03,5.7521212254600003e-03,5.7521212254600003e-03
12,72,6.2500000000000000e-02,3.6249999999999999e-01,0.0000000000000000e+00,6.4299389589200003e-03,6.4299389589200003e-03,6.4299389589200003e-03
13,72,6.7500000000000004e-02,3.6249999999999999e-01,0.0000000000000000e+00,7.1889078019099998e-03,7.1889078019099998e-03,7.1889078019099998e-03
14,72,7.2499999999999995e-02,3.6249999999999999e-01,0.0000000000000000e+00,8.0275665489000000e-03,8.0275665489000000e-03,8.0275665489000000e-03
15,72,7.7499999999999999e-02,3.6249999999999999e-01,0.0000000000000000e+00,8.9474650827100002e-03,8.9474650827100002e-03,8.9474650827100002e-03
16,72,8.2500000000000004e-02,3.6249999999999999e-01,0.0000000000000000e+00,9.9516411083800001e-03,9.9516411083800001e-03,9.9516411083800001e-03
17,72,8.7499999999999994e-02,3.6249999999999999e-01,0.0000000000000000e+00,1.1043695169300000e-02,1.1043695169300000e-02,1.1043695169300000e-02
18,72,9.2499999999999999e-02,3.6249999999999999e-01,0.0000000000000000e+00,1.2227268927200000e-02,1.2227268927200000e-02,1.2227268927200000e-02
19,72,9.7500000000000003e-02,3.6249999999999999e-01,0.0000000000000000e+00,1.3505751458200000e-02,1.3505751458200000e-02,1.3505751458200000e-02
20,72,1.0249999999999999e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.4882101190300000e-02,1.4882101190300000e-02,1.4882101190300000e-02
21,72,1.0750000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.6358722327099999e-02,1.6358722327099999e-02,1.6358722327099999e-02
22,72,1.1250000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.7937365928399999e-02,1.7937365928399999e-02,1.7937365928399999e-02
23,72,1.1749999999999999e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.9619042439099999e-02,1.9619042439099999e-02,1.9619042439099999e-02
24,72,1.2250000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,2.1403940608800000e-02,2.1403940608800000e-02,2.1403940608800000e-02
25,72,1.2750000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,2.3291351607700000e-02,2.3291351607700000e-02,2.3291351607700000e-02
26,72,1.3250000000000001e-01,3.6249999999999999e-01,0.0000000000000000e+00,2.5279598998600002e-02,2.5279598998600002e-02,2.5279598998600002e-02
27,72,1.3750000000000001e-01,3.6249999999999999e-01,0.0000000000000000e+00,2.7365976183700000e-02,2.7365976183700000e-02,2.7365976183700000e-02
28,72,1.4249999999999999e-01,3.6249999999999999e-01,0.0000000000000000e+00,2.9546693468400002e-02,2.9546693468400002e-02,2.9546693468400002e-02
29,72,1.4749999999999999e-01,3.6249999999999999e-01,0.0000000000000000e+00,3.1816837190099999e-02,3.1816837190099999e-02,3.1816837190099999e-02
30,72,1.5250000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,3.4170343493099997e-02,3.4170343493099997e-02,3.4170343493099997e-02
31,72,1.5750000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,3.6599989346599998e-02,3.6599989346599998e-02,3.6599989346599998e-02
32,72,1.6250000000000001e-01,3.6249999999999999e-01,0.0000000000000000e+00,3.9097403287499999e-02,3.9097403287499999e-02,3.9097403287499999e-02
33,72,1.6750000000000001e-01,3.6249999999999999e-01,0.0000000000000000e+00,4.1653098156300000e-02,4.1653098156300000e-02,4.1653098156300000e-02
34,72,1.7249999999999999e-01,3.6249999999999999e-01,0.0000000000000000e+00,4.4256527773499997e-02,4.4256527773499997e-02,4.4256527773499997e-02
35,72,1.7749999999999999e-01,3.6249999999999999e-01,0.0000000000000000e+00,4.6896169094800003e-02,4.6896169094800003e-02,4.6896169094800003e-02
36,72,1.8250000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,4.9559630895700001e-02,4.9559630895700001e-02,4.9559630895700001e-02
37,72,1.8750000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,5.2233789470700002e-02,5.2233789470700002e-02,5.2233789470700002e-02
38,72,1.9250000000000000e-01,3.6249999999999999e-01,5.0679673077924647e-05,5.4904951209900001e-02,5.4854271536822076e-02,5.4854271536822076e-02
39,72,1.9750000000000001e-01,3.6249999999999999e-01,4.3533761571734608e-04,5.7559041235199997e-02,5.7123703619482651e-02,5.7123703619482651e-02
40,72,2.0250000000000001e-01,3.6249999999999999e-01,1.1226718412616354e-03,6.0181816560400003e-02,5.9059144719138368e-02,5.9059144719138368e-02
41,72,2.0749999999999999e-01,3.6249999999999999e-01,2.0252498518052164e-03,6.2759101488500002e-02,6.0733851636694786e-02,6.0733851636694786e-02
42,72,2.1249999999999999e-01,3.6249999999999999e-01,3.0599797975356391e-03,6.5277042198100002e-02,6.2217062400564363e-02,6.2217062400564363e-02
43,72,2.1750000000000000e-01,3.6249999999999999e-01,4.1494160425716298e-03,6.7722376710900006e-02,6.3572960668328377e-02,6.3572960668328377e-02
44,72,2.2250000000000000e-01,3.6249999999999999e-01,5.2229658699442516e-03,7.0082715694400000e-02,6.4859749824455748e-02,6.4859749824455748e-02
45,72,2.2750000000000001e-01,3.6249999999999999e-01,6.2179817302645546e-03,7.2346828860800003e-02,6.6128847130535448e-02,6.6128847130535448e-02
46,72,2.3250000000000001e-01,3.6249999999999999e-01,7.0807249494765356e-03,7.4504931095599997e-02,6.7424206146123461e-02,6.7424206146123461e-02
47,72,2.3749999999999999e-01,3.6249999999999999e-01,7.7671884919167100e-03,7.6548961908599999e-02,6.8781773416683289e-02,6.8781773416683289e-02
48,72,2.4249999999999999e-01,3.6249999999999999e-01,8.2437682052770855e-03,7.8472851373999994e-02,7.0229083168722908e-02,7.0229083168722908e-02
49,72,2.4750000000000000e-01,3.6249999999999999e-01,8.4877739318366396e-03,8.0272765428400006e-02,7.1784991496563366e-02,7.1784991496563366e-02
50,72,2.5250000000000000e-01,3.6249999999999999e-01,8.4877739318366396e-03,8.1947323259000004e-02,7.3459549327163365e-02,7.3459549327163365e-02
51,72,2.5750000000000001e-01,3.6249999999999999e-01,8.2437682052770855e-03,8.3497779541100006e-02,7.5254011335822921e-02,7.5254011335822921e-02
52,72,2.6250000000000001e-01,3.6249999999999999e-01,7.7671884919167100e-03,8.4928164505800000e-02,7.7160976013883290e-02,7.7160976013883290e-02
53,72,2.6750000000000002e-01,3.6249999999999999e-01,7.0807249494765356e-03,8.6245375235999996e-02,7.9164650286523461e-02,7.9164650286523461e-02
54,72,2.7250000000000002e-01,3.6249999999999999e-01,6.2179817302645546e-03,8.7459212213199994e-02,8.1241230482935439e-02,8.1241230482935439e-02
55,72,2.7750000000000002e-01,3.6249999999999999e-01,5.2229658699442516e-03,8.8582355973599994e-02,8.3359390103655742e-02,8.3359390103655742e-02
56,72,2.8249999999999997e-01,3.6249999999999999e-01,4.1494160425716298e-03,8.9630279774399996e-02,8.5480863731828366e-02,8.5480863731828366e-02
57,72,2.8749999999999998e-01,3.6249999999999999e-01,3.0599797975356391e-03,9.0621095411499999e-02,8.7561115613964360e-02,8.7561115613964360e-02
58,72,2.9249999999999998e-01,3.6249999999999999e-01,2.0252498518052164e-03,9.1575330759799997e-02,8.9550080907994781e-02,8.9550080907994781e-02
59,72,2.9749999999999999e-01,3.6249999999999999e-01,1.1226718412616354e-03,9.2515639198000002e-02,9.1392967356738367e-02,9.1392967356738367e-02
60,72,3.0249999999999999e-01,3.6249999999999999e-01,4.3533761571734608e-04,9.3466442812400005e-02,9.3031105196682659e-02,9.3031105196682659e-02
61,72,3.0750000000000000e-01,3.6249999999999999e-01,5.0679673077924647e-05,9.4453513107899997e-02,9.4402833434822073e-02,9.4402833434822073e-02
62,72,3.1250000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,9.5503494859300000e-02,9.5503494859300000e-02,9.5503494859300000e-02
63,72,3.1750000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,9.6643380650699995e-02,9.6643380650699995e-02,9.6643380650699995e-02
64,72,3.2250000000000001e-01,3.6249999999999999e-01,0.0000000000000000e+00,9.7899945540300001e-02,9.7899945540300001e-02,9.7899945540300001e-02
65,72,3.2750000000000001e-01,3.6249999999999999e-01,0.0000000000000000e+00,9.9299153077800004e-02,9.9299153077800004e-02,9.9299153077800004e-02
66,72,3.3250000000000002e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.0086554554400000e-01,1.0086554554400000e-01,1.0086554554400000e-01
67,72,3.3750000000000002e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.0262163269500001e-01,1.0262163269500001e-01,1.0262163269500001e-01
68,72,3.4250000000000003e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.0458729442000000e-01,1.0458729442000000e-01,1.0458729442000000e-01
69,72,3.4749999999999998e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.0677921349500000e-01,1.0677921349500000e-01,1.0677921349500000e-01
70,72,3.5249999999999998e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.0921035493900000e-01,1.0921035493900000e-01,1.0921035493900000e-01
71,72,3.5749999999999998e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.1188950834500000e-01,1.1188950834500000e-01,1.1188950834500000e-01
72,72,3.6249999999999999e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.1482090883100000e-01,1.1482090883100000e-01,1.1482090883100000e-01
73,72,3.6749999999999999e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.1800395098900000e-01,1.1800395098900000e-01,1.1800395098900000e-01
74,72,3.7250000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.2143300824200000e-01,1.2143300824200000e-01,1.2143300824200000e-01
75,72,3.7750000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.2509736750299999e-01,1.2509736750299999e-01,1.2509736750299999e-01
76,72,3.8250000000000001e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.2898128580300000e-01,1.2898128580300000e-01,1.2898128580300000e-01
77,72,3.8750000000000001e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.3306417179400001e-01,1.3306417179400001e-01,1.3306417179400001e-01
78,72,3.9250000000000002e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.3732089077000001e-01,1.3732089077000001e-01,1.3732089077000001e-01
79,72,3.9750000000000002e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.4172218718499999e-01,1.4172218718499999e-01,1.4172218718499999e-01
80,72,4.0250000000000002e-01,3.6249999999999999e-01,7.5283379360396863e-03,1.4623521383400001e-01,1.3870687589796032e-01,1.3870687589796032e-01
81,72,4.0749999999999997e-01,3.6249999999999999e-01,2.9032555758032874e-02,1.5082415202499999e-01,1.2179159626696712e-01,1.2179159626696712e-01
82,72,4.1249999999999998e-01,3.6249999999999999e-01,4.9853812417385068e-02,1.5545090257899999e-01,1.0559709016161492e-01,1.0559709016161492e-01
83,72,4.1749999999999998e-01,3.6249999999999999e-01,6.9946238113086312e-02,1.6007582363500000e-01,9.0129585521913691e-02,9.0129585521913691e-02
84,72,4.2249999999999999e-01,3.6249999999999999e-01,8.9261593845716636e-02,1.6465848830599999e-01,7.5396894460283359e-02,7.5396894460283359e-02
85,72,4.2749999999999999e-01,3.6249999999999999e-01,1.0774941237838842e-01,1.6915843365500000e-01,6.1409021276611575e-02,6.1409021276611575e-02
86,72,4.3250000000000000e-01,3.6249999999999999e-01,1.2535721577320491e-01,1.7353587245300001e-01,4.8178656679795095e-02,4.8178656679795095e-02
87,72,4.3750000000000000e-01,3.6249999999999999e-01,1.4203082158441660e-01,1.7775234096199999e-01,3.5721519377583388e-02,3.5721519377583388e-02
88,72,4.4250000000000000e-01,3.6249999999999999e-01,1.5771474876711489e-01,1.8177125966100000e-01,2.4056510893885108e-02,2.4056510893885108e-02
89,72,4.4750000000000001e-01,3.6249999999999999e-01,1.7235273213765756e-01,1.8555838920000001e-01,1.3205657062342446e-02,1.3205657062342446e-02
90,72,4.5250000000000001e-01,3.6249999999999999e-01,1.8588835054534592e-01,1.8908217070100000e-01,3.1938201556540868e-03,3.1938201556540868e-03
91,72,4.5750000000000002e-01,3.6249999999999999e-01,1.9826576861295386e-01,1.9231394728300000e-01,-5.9518213299538658e-03,5.9518213299538658e-03
92,72,4.6250000000000002e-01,3.6249999999999999e-01,2.0943058495790523e-01,1.9522807167299999e-01,-1.4202513284905238e-02,1.4202513284905238e-02
93,72,4.6750000000000003e-01,3.6249999999999999e-01,2.1933077142464208e-01,1.9780191234600000e-01,-2.1528859078642076e-02,2.1528859078642076e-02
94,72,4.7249999999999998e-01,3.6249999999999999e-01,2.2791767853996880e-01,2.0001577696000000e-01,-2.7901901579968802e-02,2.7901901579968802e-02
95,72,4.7749999999999998e-01,3.6249999999999999e-01,2.3514707296108239e-01,2.0185277642800001e-01,-3.3294296533082385e-02,3.3294296533082385e-02
96,72,4.8249999999999998e-01,3.6249999999999999e-01,2.4098016421762003e-01,2.0329865525099999e-01,-3.7681508966620036e-02,3.7681508966620036e-02
97,72,4.8749999999999999e-01,3.6249999999999999e-01,2.4538457182188200e-01,2.0434161368100001e-01,-4.1042958140881991e-02,4.1042958140881991e-02
98,72,4.9249999999999999e-01,3.6249999999999999e-01,2.4833518108135466e-01,2.0497214487099999e-01,-4.3363036210354672e-02,4.3363036210354672e-02
99,72,4.9750000000000000e-01,3.6249999999999999e-01,2.4981483767154011e-01,2.0518290582300000e-01,-4.4631931848540113e-02,4.4631931848540113e-02
100,72,5.0249999999999995e-01,3.6249999999999999e-01,2.4981483767154011e-01,2.0497180167000001e-01,-4.4843036001540104e-02,4.4843036001540104e-02
101,72,5.0749999999999995e-01,3.6249999999999999e-01,2.4833518108135466e-01,2.0433831929999999e-01,-4.3996861781354674e-02,4.3996861781354674e-02
102,72,5.1249999999999996e-01,3.6249999999999999e-01,2.4538457182188200e-01,2.0328015251199999e-01,-4.2104419309882013e-02,4.2104419309882013e-02
103,72,5.1749999999999996e-01,3.6249999999999999e-01,2.4098016421762003e-01,2.0179661374600000e-01,-3.9183550471620032e-02,3.9183550471620032e-02
104,72,5.2249999999999996e-01,3.6249999999999999e-01,2.3514707296108239e-01,1.9988887588500001e-01,-3.5258197076082382e-02,3.5258197076082382e-02
105,72,5.2749999999999997e-01,3.6249999999999999e-01,2.2791767853996880e-01,1.9756025380100001e-01,-3.0357424738968797e-02,3.0357424738968797e-02
106,72,5.3249999999999997e-01,3.6249999999999999e-01,2.1933077142464208e-01,1.9481649734000001e-01,-2.4514274084642074e-02,2.4514274084642074e-02
107,72,5.3749999999999998e-01,3.6249999999999999e-01,2.0943058495790523e-01,1.9166606756700000e-01,-1.7764517390905232e-02,1.7764517390905232e-02
108,72,5.4249999999999998e-01,3.6249999999999999e-01,1.9826576861295386e-01,1.8812037042400001e-01,-1.0145398188953852e-02,1.0145398188953852e-02
109,72,5.4749999999999999e-01,3.6249999999999999e-01,1.8588835054534592e-01,1.8419392613800001e-01,-1.6944244073459069e-03,1.6944244073459069e-03
110,72,5.5249999999999999e-01,3.6249999999999999e-01,1.7235273213765756e-01,1.7990445809000000e-01,7.5517259523424363e-03,7.5517259523424363e-03
111,72,5.5750000000000000e-01,3.6249999999999999e-01,1.5771474876711489e-01,1.7527289086000000e-01,1.7558142092885115e-02,1.7558142092885115e-02
112,72,5.6250000000000000e-01,3.6249999999999999e-01,1.4203082158441660e-01,1.7032325325200001e-01,2.8292431667583412e-02,2.8292431667583412e-02
113,72,5.6750000000000000e-01,3.6249999999999999e-01,1.2535721577320491e-01,1.6508248780199999e-01,3.9725272028795083e-02,3.9725272028795083e-02
114,72,5.7250000000000001e-01,3.6249999999999999e-01,1.0774941237838842e-01,1.5958017327800000e-01,5.1830760899611583e-02,5.1830760899611583e-02
115,72,5.7750000000000001e-01,3.6249999999999999e-01,8.9261593845716636e-02,1.5384817070300000e-01,6.4586576857283362e-02,6.4586576857283362e-02
116,72,5.8250000000000002e-01,3.6249999999999999e-01,6.9946238113086312e-02,1.4792020644300000e-01,7.7973968329913684e-02,7.7973968329913684e-02
117,72,5.8750000000000002e-01,3.6249999999999999e-01,4.9853812417384957e-02,1.4183140783800000e-01,9.1977595420615038e-02,9.1977595420615038e-02
118,72,5.9250000000000003e-01,3.6249999999999999e-01,2.9032555758032652e-02,1.3561780776800000e-01,1.0658525200996735e-01,1.0658525200996735e-01
119,72,5.9750000000000003e-01,3.6249999999999999e-01,7.5283379360394642e-03,1.2931583459500001e-01,1.2178749665896055e-01,1.2178749665896055e-01
120,72,6.0250000000000004e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.2296180320300000e-01,1.2296180320300000e-01,1.2296180320300000e-01
121,72,6.0750000000000004e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.1659142156799999e-01,1.1659142156799999e-01,1.1659142156799999e-01
122,72,6.1250000000000004e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.1023932554300001e-01,1.1023932554300001e-01,1.1023932554300001e-01
123,72,6.1750000000000005e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.0393865253400000e-01,1.0393865253400000e-01,1.0393865253400000e-01
124,72,6.2250000000000005e-01,3.6249999999999999e-01,0.0000000000000000e+00,9.7720662572199996e-02,9.7720662572199996e-02,9.7720662572199996e-02
125,72,6.2749999999999995e-01,3.6249999999999999e-01,0.0000000000000000e+00,9.1614413044199997e-02,9.1614413044199997e-02,9.1614413044199997e-02
126,72,6.3249999999999995e-01,3.6249999999999999e-01,0.0000000000000000e+00,8.5646491221199994e-02,8.5646491221199994e-02,8.5646491221199994e-02
127,72,6.3749999999999996e-01,3.6249999999999999e-01,0.0000000000000000e+00,7.9840806643000001e-02,7.9840806643000001e-02,7.9840806643000001e-02
128,72,6.4249999999999996e-01,3.6249999999999999e-01,0.0000000000000000e+00,7.4218443572799997e-02,7.4218443572799997e-02,7.4218443572799997e-02
129,72,6.4749999999999996e-01,3.6249999999999999e-01,0.0000000000000000e+00,6.8797572080399993e-02,6.8797572080399993e-02,6.8797572080399993e-02
130,72,6.5249999999999997e-01,3.6249999999999999e-01,0.0000000000000000e+00,6.3593414905099996e-02,6.3593414905099996e-02,6.3593414905099996e-02
131,72,6.5749999999999997e-01,3.6249999999999999e-01,0.0000000000000000e+00,5.8618266087999998e-02,5.8618266087999998e-02,5.8618266087999998e-02
132,72,6.6249999999999998e-01,3.6249999999999999e-01,0.0000000000000000e+00,5.3881556464299998e-02,5.3881556464299998e-02,5.3881556464299998e-02
133,72,6.6749999999999998e-01,3.6249999999999999e-01,0.0000000000000000e+00,4.9389960442299999e-02,4.9389960442299999e-02,4.9389960442299999e-02
134,72,6.7249999999999999e-01,3.6249999999999999e-01,0.0000000000000000e+00,4.5147538074699997e-02,4.5147538074699997e-02,4.5147538074699997e-02
135,72,6.7749999999999999e-01,3.6249999999999999e-01,0.0000000000000000e+00,4.1155906214599997e-02,4.1155906214599997e-02,4.1155906214599997e-02
136,72,6.8250000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,3.7414432532399997e-02,3.7414432532399997e-02,3.7414432532399997e-02
137,72,6.8750000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,3.3920446316400003e-02,3.3920446316400003e-02,3.3920446316400003e-02
138,72,6.9250000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,3.0669460273300000e-02,3.0669460273300000e-02,3.0669460273300000e-02
139,72,6.9750000000000001e-01,3.6249999999999999e-01,0.0000000000000000e+00,2.7655397946800001e-02,2.7655397946800001e-02,2.7655397946800001e-02
140,72,7.0250000000000001e-01,3.6249999999999999e-01,0.0000000000000000e+00,2.4870821867100001e-02,2.4870821867100001e-02,2.4870821867100001e-02
141,72,7.0750000000000002e-01,3.6249999999999999e-01,0.0000000000000000e+00,2.2307158099299999e-02,2.2307158099299999e-02,2.2307158099299999e-02
142,72,7.1250000000000002e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.9954913450599999e-02,1.9954913450599999e-02,1.9954913450599999e-02
143,72,7.1750000000000003e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.7803882213000000e-02,1.7803882213000000e-02,1.7803882213000000e-02
144,72,7.2250000000000003e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.5843339921999999e-02,1.5843339921999999e-02,1.5843339921999999e-02
145,72,7.2750000000000004e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.4062222208499999e-02,1.4062222208499999e-02,1.4062222208499999e-02
146,72,7.3250000000000004e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.2449287379199999e-02,1.2449287379199999e-02,1.2449287379199999e-02
147,72,7.3750000000000004e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.0993261879599999e-02,1.0993261879599999e-02,1.0993261879599999e-02
148,72,7.4250000000000005e-01,3.6249999999999999e-01,0.0000000000000000e+00,9.6829682595400007e-03,9.6829682595400007e-03,9.6829682595400007e-03
149,72,7.4750000000000005e-01,3.6249999999999999e-01,0.0000000000000000e+00,8.5074356784100007e-03,8.5074356784100007e-03,8.5074356784100007e-03
150,72,7.5249999999999995e-01,3.6249999999999999e-01,0.0000000000000000e+00,7.4559933343199998e-03,7.4559933343199998e-03,7.4559933343199998e-03
151,72,7.5749999999999995e-01,3.6249999999999999e-01,0.0000000000000000e+00,6.5183475019300000e-03,6.5183475019300000e-03,6.5183475019300000e-03
152,72,7.6249999999999996e-01,3.6249999999999999e-01,0.0000000000000000e+00,5.6846430965600001e-03,5.6846430965600001e-03,5.6846430965600001e-03
153,72,7.6749999999999996e-01,3.6249999999999999e-01,0.0000000000000000e+00,4.9455108638500004e-03,4.9455108638500004e-03,4.9455108638500004e-03
154,72,7.7249999999999996e-01,3.6249999999999999e-01,0.0000000000000000e+00,4.2921014228699999e-03,4.2921014228699999e-03,4.2921014228699999e-03
155,72,7.7749999999999997e-01,3.6249999999999999e-01,0.0000000000000000e+00,3.7161074715699998e-03,3.7161074715699998e-03,3.7161074715699998e-03
156,72,7.8249999999999997e-01,3.6249999999999999e-01,0.0000000000000000e+00,3.2097755025700002e-03,3.2097755025700002e-03,3.2097755025700002e-03
157,72,7.8749999999999998e-01,3.6249999999999999e-01,0.0000000000000000e+00,2.7659083800400000e-03,2.7659083800400000e-03,2.7659083800400000e-03
158,72,7.9249999999999998e-01,3.6249999999999999e-01,0.0000000000000000e+00,2.3778601001800000e-03,2.3778601001800000e-03,2.3778601001800000e-03
159,72,7.9749999999999999e-01,3.6249999999999999e-01,0.0000000000000000e+00,2.0395240045100000e-03,2.0395240045100000e-03,2.0395240045100000e-03
160,72,8.0249999999999999e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.7453156423800000e-03,1.7453156423800000e-03,1.7453156423800000e-03
161,72,8.0750000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.4901513913700001e-03,1.4901513913700001e-03,1.4901513913700001e-03
162,72,8.1250000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.2694238468600001e-03,1.2694238468600001e-03,1.2694238468600001e-03
163,72,8.1750000000000000e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.0789748884500001e-03,1.0789748884500001e-03,1.0789748884500001e-03
164,72,8.2250000000000001e-01,3.6249999999999999e-01,0.0000000000000000e+00,9.1506722507499996e-04,9.1506722507499996e-04,9.1506722507499996e-04
165,72,8.2750000000000001e-01,3.6249999999999999e-01,0.0000000000000000e+00,7.7435511561899995e-04,7.7435511561899995e-04,7.7435511561899995e-04
166,72,8.3250000000000002e-01,3.6249999999999999e-01,0.0000000000000000e+00,6.5385485956000005e-04,6.5385485956000005e-04,6.5385485956000005e-04
167,72,8.3750000000000002e-01,3.6249999999999999e-01,0.0000000000000000e+00,5.5091555506699998e-04,5.5091555506699998e-04,5.5091555506699998e-04
168,72,8.4250000000000003e-01,3.6249999999999999e-01,0.0000000000000000e+00,4.6319053142299999e-04,4.6319053142299999e-04,4.6319053142299999e-04
169,72,8.4750000000000003e-01,3.6249999999999999e-01,0.0000000000000000e+00,3.8860977931600002e-04,3.8860977931600002e-04,3.8860977931600002e-04
170,72,8.5250000000000004e-01,3.6249999999999999e-01,0.0000000000000000e+00,3.2535362748100001e-04,3.2535362748100001e-04,3.2535362748100001e-04
171,72,8.5750000000000004e-01,3.6249999999999999e-01,0.0000000000000000e+00,2.7182784742699998e-04,2.7182784742699998e-04,2.7182784742699998e-04
172,72,8.6250000000000004e-01,3.6249999999999999e-01,0.0000000000000000e+00,2.2664030964999999e-04,2.2664030964999999e-04,2.2664030964999999e-04
173,72,8.6750000000000005e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.8857926467800000e-04,1.8857926467800000e-04,1.8857926467800000e-04
174,72,8.7250000000000005e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.5659328005799999e-04,1.5659328005799999e-04,1.5659328005799999e-04
175,72,8.7749999999999995e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.2977282953499999e-04,1.2977282953499999e-04,1.2977282953499999e-04
176,72,8.8249999999999995e-01,3.6249999999999999e-01,0.0000000000000000e+00,1.0733350257300000e-04,1.0733350257300000e-04,1.0733350257300000e-04
177,72,8.8749999999999996e-01,3.6249999999999999e-01,0.0000000000000000e+00,8.8600780362300006e-05,8.8600780362300006e-05,8.8600780362300006e-05
178,72,8.9249999999999996e-01,3.6249999999999999e-01,0.0000000000000000e+00,7.2996307817599999e-05,7.2996307817599999e-05,7.2996307817599999e-05
179,72,8.9749999999999996e-01,3.6249999999999999e-01,0.0000000000000000e+00,6.0025579119400000e-05,6.0025579119400000e-05,6.0025579119400000e-05
180,72,9.0249999999999997e-01,3.6249999999999999e-01,0.0000000000000000e+00,4.9266946330600002e-05,4.9266946330600002e-05,4.9266946330600002e-05
181,72,9.0749999999999997e-01,3.6249999999999999e-01,0.0000000000000000e+00,4.0361855920999999e-05,4.0361855920999999e-05,4.0361855920999999e-05
182,72,9.1249999999999998e-01,3.6249999999999999e-01,0.0000000000000000e+00,3.3006215994600002e-05,3.3006215994600002e-05,3.3006215994600002e-05
