x,v
0.615,-0.08480729978333587
0.62,-0.08984806363823711
0.625,-0.09488882749313836
0.63,-0.1000058366212579
0.635,-0.10519027238611106
0.64,-0.11037470815096423
0.645,-0.11556486384687022
0.65,-0.12081160454831921
0.655,-0.12613814657123942
0.66,-0.13152420485435595
0.665,-0.13691026313747248
0.67,-0.14233321874267726
0.675,-0.14784087024182874
0.68,-0.15334852174098024
0.685,-0.15897421767359013
0.6900000000000001,-0.16469227390252872
0.6950000000000001,-0.17041033013146728
0.7000000000000001,-0.17612838636040584
0.705,-0.1818464425893443
0.71,-0.18758558428375371
0.715,-0.19357982339494578
0.72,-0.19957406250613785
0.725,-0.20565510301874082
0.73,-0.21190915484820647
0.735,-0.21816320667767214
0.74,-0.22441725850713778
0.745,-0.23067131033660346
0.75,-0.23692536216606908
0.755,-0.2435303890556033
0.76,-0.2501970205176598
0.765,-0.25686903476566414
0.77,-0.2635834322319899
0.775,-0.2702978296983156
0.78,-0.27701222716464136
0.785,-0.2837266246309671
0.79,-0.2904410220972929
0.795,-0.2973438267226375
0.8,-0.30436120101831177
0.805,-0.31137857531398605
0.81,-0.3180274530277212
0.8150000000000001,-0.3246298939838612
0.8200000000000001,-0.33123233494000126
0.8250000000000001,-0.337621628879324
0.8300000000000001,-0.3436935339083668
0.835,-0.34904699885127877
0.84,-0.3548164359116352
0.845,-0.3609374582542284
0.85,-0.36705848059682156
0.855,-0.37283191164950347
0.86,-0.3784850658616714
0.865,-0.3842067664975787
0.87,-0.3949684665658063
0.875,-0.4072688401931395
0.88,-0.4210251726330209
0.885,-0.4347815050729022
0.89,-0.4485378375127836
0.895,-0.4613137219096325
0.9,-0.47360246340105294
0.905,-0.4836653064838659
0.91,-0.49372814956667893
0.915,-0.5037909926494918
0.92,-0.5138538357323048
0.925,-0.5239166788151177
0.93,-0.5281817402367533
0.935,-0.5023996712031656
0.9400000000000001,-0.4766176021695779
0.9450000000000001,-0.4579186967218447
0.9500000000000001,-0.43995228035842815
0.9550000000000001,-0.4219858639950116
0.96,-0.4040194476315954
0.965,-0.3860530312681788
0.97,-0.3680866149047623
0.975,-0.35012019854134574
0.98,-0.20778699522824176
0.985,-0.421158555573
0.99,-0.421158555573
0.995,-0.421158555573
1.0,0.0
