cell,x,y,z,volume,initial,numerical,change,absChange
1516,3.1333333333300001e-01,1.6666666666700000e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,6.4115540828500003e-02,6.4115540828500003e-02,6.4115540828500003e-02
1517,3.0666666666600001e-01,1.7333333333400000e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,6.1756066247299998e-02,6.1756066247299998e-02,6.1756066247299998e-02
1518,3.0666666666600001e-01,1.8666666666699999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,6.4151311217099993e-02,6.4151311217099993e-02,6.4151311217099993e-02
1519,3.1333333333300001e-01,1.9333333333399999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,8.4209131335199999e-02,8.4209131335199999e-02,8.4209131335199999e-02
1520,3.1333333333300001e-01,2.0666666666700001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,8.8893644919499998e-02,8.8893644919499998e-02,8.8893644919499998e-02
1521,3.0666666666600001e-01,2.1333333333400001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,8.5555924394199998e-02,8.5555924394199998e-02,8.5555924394199998e-02
1522,3.0666666666600001e-01,2.2666666666700000e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,8.6387286549000006e-02,8.6387286549000006e-02,8.6387286549000006e-02
1523,3.1333333333300001e-01,2.3333333333400000e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.1149624515900000e-01,1.1149624515900000e-01,1.1149624515900000e-01
1524,3.1333333333300001e-01,2.4666666666699999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.1228388588100000e-01,1.1228388588100000e-01,1.1228388588100000e-01
1525,3.0666666666600001e-01,2.5333333333399999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.0819115422400000e-01,1.0819115422400000e-01,1.0819115422400000e-01
1526,3.0666666666600001e-01,2.6666666666700001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.0671222782500001e-01,1.0671222782500001e-01,1.0671222782500001e-01
1527,3.1333333333300001e-01,2.7333333333400001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.3400704464300001e-01,1.3400704464300001e-01,1.3400704464300001e-01
1528,3.1333333333300001e-01,2.8666666666700003e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.2967273067300000e-01,1.2967273067300000e-01,1.2967273067300000e-01
1529,3.0666666666699999e-01,2.9333333333400002e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.2548502054100000e-01,1.2548502054100000e-01,1.2548502054100000e-01
1530,3.0666666666699999e-01,3.0666666666699999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.2195806950099999e-01,1.2195806950099999e-01,1.2195806950099999e-01
1531,3.1333333333300001e-01,3.1333333333399999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.4682651321000001e-01,1.4682651321000001e-01,1.4682651321000001e-01
1532,3.1333333333300001e-01,3.2666666666700001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.3865568838299999e-01,1.3865568838299999e-01,1.3865568838299999e-01
1533,3.0666666666699999e-01,3.3333333333400000e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.3534347573200001e-01,1.3534347573200001e-01,1.3534347573200001e-01
1534,3.0666666666699999e-01,3.4666666666700002e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.3478290120500000e-01,1.3478290120500000e-01,1.3478290120500000e-01
1535,3.1333333333300001e-01,3.5333333333400002e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.4627383316400000e-01,1.4627383316400000e-01,1.4627383316400000e-01
1536,3.1333333333300001e-01,3.6666666666699999e-01,5.0000000000000003e-02,2.0000000000000002e-05,3.1297867287563563e-04,1.4187877743700000e-01,1.4156579876412437e-01,1.4156579876412437e-01
1537,3.0666666666699999e-01,3.7333333333399998e-01,5.0000000000000003e-02,2.0000000000000002e-05,6.8899434553245653e-03,1.4027411672199999e-01,1.3338417326667543e-01,1.3338417326667543e-01
1538,3.0666666666699999e-01,3.8666666666700000e-01,5.0000000000000003e-02,2.0000000000000002e-05,2.9155400078010651e-02,1.4081876540700000e-01,1.1166336532898935e-01,1.1166336532898935e-01
1539,3.1333333333300001e-01,3.9333333333400000e-01,5.0000000000000003e-02,2.0000000000000002e-05,3.6018124999103784e-02,1.4471328142000001e-01,1.0869515642089622e-01,1.0869515642089622e-01
1540,3.1333333333300001e-01,4.0666666666800000e-01,5.0000000000000003e-02,2.0000000000000002e-05,7.2142466137122302e-02,1.4419283486100001e-01,7.2050368723877711e-02,7.2050368723877711e-02
1541,3.0666666666699999e-01,4.1333333333400002e-01,5.0000000000000003e-02,2.0000000000000002e-05,1.0927064978412471e-01,1.4462949530600000e-01,3.5358845521875293e-02,3.5358845521875293e-02
1542,3.0666666666699999e-01,4.2666666666800002e-01,5.0000000000000003e-02,2.0000000000000002e-05,1.5954703548687615e-01,1.4562787096999999e-01,-1.3919164516876165e-02,1.3919164516876165e-02
1543,3.1333333333300001e-01,4.3333333333399998e-01,5.0000000000000003e-02,2.0000000000000002e-05,1.6308231250154953e-01,1.4744293967000000e-01,-1.5639372831549536e-02,1.5639372831549536e-02
1544,3.1333333333300001e-01,4.4666666666799998e-01,5.0000000000000003e-02,2.0000000000000002e-05,2.0934958272859325e-01,1.4978680757200000e-01,-5.9562775156593251e-02,5.9562775156593251e-02
1545,3.0666666666699999e-01,4.5333333333400000e-01,5.0000000000000003e-02,2.0000000000000002e-05,2.5832864382368809e-01,1.5210512397199999e-01,-1.0622351985168810e-01,1.0622351985168810e-01
1546,3.0666666666699999e-01,4.6666666666800000e-01,5.0000000000000003e-02,2.0000000000000002e-05,2.9816332456808803e-01,1.5421100674100000e-01,-1.4395231782708803e-01,1.4395231782708803e-01
1547,3.1333333333399999e-01,4.7333333333400002e-01,5.0000000000000003e-02,2.0000000000000002e-05,2.8279544196231821e-01,1.5725897187599999e-01,-1.2553647008631821e-01,1.2553647008631821e-01
1548,3.1333333333399999e-01,4.8666666666800001e-01,5.0000000000000003e-02,2.0000000000000002e-05,3.0340274216156776e-01,1.6132913869500001e-01,-1.4207360346656775e-01,1.4207360346656775e-01
1549,3.0666666666699999e-01,4.9333333333399998e-01,5.0000000000000003e-02,2.0000000000000002e-05,3.4175126175414861e-01,1.6545771200600001e-01,-1.7629354974814859e-01,1.7629354974814859e-01
1550,3.0666666666699999e-01,5.0666666666799998e-01,5.0000000000000003e-02,1.9999999999900001e-05,3.4175126175301052e-01,1.6984216560900001e-01,-1.7190909614401051e-01,1.7190909614401051e-01
1551,3.1333333333399999e-01,5.1333333333400000e-01,5.0000000000000003e-02,1.9999999999900001e-05,3.0340274215946023e-01,1.7460197980100001e-01,-1.2880076235846022e-01,1.2880076235846022e-01
1552,3.1333333333399999e-01,5.2666666666799999e-01,5.0000000000000003e-02,1.9999999999900001e-05,2.8279544195828954e-01,1.8075925999199999e-01,-1.0203618196628955e-01,1.0203618196628955e-01
1553,3.0666666666699999e-01,5.3333333333400001e-01,5.0000000000000003e-02,1.9999999999900001e-05,2.9816332456287792e-01,1.8917355519599999e-01,-1.0898976936687793e-01,1.0898976936687793e-01
1554,3.0666666666699999e-01,5.4666666666800001e-01,5.0000000000000003e-02,1.9999999999900001e-05,2.5832864381703458e-01,1.9543503643099999e-01,-6.2893607386034583e-02,6.2893607386034583e-02
1555,3.1333333333399999e-01,5.5333333333400003e-01,5.0000000000000003e-02,1.9999999999900001e-05,2.0934958271798593e-01,2.0102066936099999e-01,-8.3289133569859342e-03,8.3289133569859342e-03
1556,3.1333333333399999e-01,5.6666666666700005e-01,5.0000000000000003e-02,1.9999999999900001e-05,1.6308231249460889e-01,2.0810665571799999e-01,4.5024343223391106e-02,4.5024343223391106e-02
1557,3.0666666666699999e-01,5.7333333333400005e-01,5.0000000000000003e-02,1.9999999999900001e-05,1.5954703547915106e-01,2.1829774219799999e-01,5.8750706718848938e-02,5.8750706718848938e-02
1558,3.0666666666699999e-01,5.8666666666699996e-01,5.0000000000000003e-02,1.9999999999900001e-05,1.0927064978050269e-01,2.2722953118600001e-01,1.1795888140549732e-01,1.1795888140549732e-01
1559,3.1333333333399999e-01,5.9333333333399996e-01,5.0000000000000003e-02,2.0000000000000002e-05,7.2142466128966770e-02,2.3424566387000001e-01,1.6210319774103324e-01,1.6210319774103324e-01
1560,3.1333333333399999e-01,6.0666666666699998e-01,5.0000000000000003e-02,1.9999999999900001e-05,3.6018124995393475e-02,2.3981242541400000e-01,2.0379430041860652e-01,2.0379430041860652e-01
1561,3.0666666666699999e-01,6.1333333333399997e-01,5.0000000000000003e-02,1.9999999999900001e-05,2.9155400075815907e-02,2.4155726642799999e-01,2.1240186635218408e-01,2.1240186635218408e-01
1562,3.0666666666699999e-01,6.2666666666699999e-01,5.0000000000000003e-02,1.9999999999900001e-05,6.8899434542102345e-03,2.5416731485499999e-01,2.4727737140078976e-01,2.4727737140078976e-01
1563,3.1333333333399999e-01,6.3333333333399999e-01,5.0000000000000003e-02,2.0000000000000002e-05,3.1297867252666478e-04,2.6282371090899997e-01,2.6251073223647331e-01,2.6251073223647331e-01
1564,3.1333333333399999e-01,6.4666666666700001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.6888702684400001e-01,2.6888702684400001e-01,2.6888702684400001e-01
1565,3.0666666666699999e-01,6.5333333333400001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.5123401577600002e-01,2.5123401577600002e-01,2.5123401577600002e-01
1566,3.0666666666699999e-01,6.6666666666700003e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.6781698797199999e-01,2.6781698797199999e-01,2.6781698797199999e-01
1567,3.1333333333399999e-01,6.7333333333400003e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.7774552543300002e-01,2.7774552543300002e-01,2.7774552543300002e-01
1568,3.1333333333399999e-01,6.8666666666700005e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.8888666357300002e-01,2.8888666357300002e-01,2.8888666357300002e-01
1569,3.0666666666699999e-01,6.9333333333400005e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.4553721933799999e-01,2.4553721933799999e-01,2.4553721933799999e-01
1570,3.0666666666699999e-01,7.0666666666699995e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.6517485271500002e-01,2.6517485271500002e-01,2.6517485271500002e-01
1571,3.1333333333399999e-01,7.1333333333399995e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.7550609057800002e-01,2.7550609057800002e-01,2.7550609057800002e-01
1572,3.1333333333399999e-01,7.2666666666699997e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.8378631693099998e-01,2.8378631693099998e-01,2.8378631693099998e-01
1573,3.0666666666699999e-01,7.3333333333299999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.3536163107999999e-01,2.3536163107999999e-01,2.3536163107999999e-01
1574,3.0666666666699999e-01,7.4666666666699999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.4651873389800000e-01,2.4651873389800000e-01,2.4651873389800000e-01
1575,3.1333333333399999e-01,7.5333333333300001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.5625271488399998e-01,2.5625271488399998e-01,2.5625271488399998e-01
1576,3.1333333333399999e-01,7.6666666666700001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.5877799552699998e-01,2.5877799552699998e-01,2.5877799552699998e-01
1577,3.0666666666699999e-01,7.7333333333300003e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.1216365611800000e-01,2.1216365611800000e-01,2.1216365611800000e-01
1578,3.0666666666800002e-01,7.8666666666700003e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.1355615795999999e-01,2.1355615795999999e-01,2.1355615795999999e-01
1579,3.1333333333399999e-01,7.9333333333300005e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.2187348578499999e-01,2.2187348578499999e-01,2.2187348578499999e-01
1580,3.1333333333399999e-01,8.0666666666599995e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.1817916438500001e-01,2.1817916438500001e-01,2.1817916438500001e-01
1581,3.0666666666800002e-01,8.1333333333299995e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.7805767655200000e-01,1.7805767655200000e-01,1.7805767655200000e-01
1582,3.0666666666800002e-01,8.2666666666599997e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.7146663913900001e-01,1.7146663913900001e-01,1.7146663913900001e-01
1583,3.1333333333399999e-01,8.3333333333299997e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.7794544371000001e-01,1.7794544371000001e-01,1.7794544371000001e-01
1584,3.1333333333399999e-01,8.4666666666599999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.6964019916400000e-01,1.6964019916400000e-01,1.6964019916400000e-01
1585,3.0666666666800002e-01,8.5333333333299999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.3876242421599999e-01,1.3876242421599999e-01,1.3876242421599999e-01
1586,3.0666666666800002e-01,8.6666666666600001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.2804513074700000e-01,1.2804513074700000e-01,1.2804513074700000e-01
1587,3.1333333333399999e-01,8.7333333333300001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.3271967100000001e-01,1.3271967100000001e-01,1.3271967100000001e-01
1588,3.1333333333399999e-01,8.8666666666600003e-01,5.0000000000000003e-02,2.0000000000099999e-05,0.0000000000000000e+00,1.2289516552400000e-01,1.2289516552400000e-01,1.2289516552400000e-01
1589,3.0666666666800002e-01,8.9333333333300002e-01,5.0000000000000003e-02,2.0000000000099999e-05,0.0000000000000000e+00,1.0289793490500000e-01,1.0289793490500000e-01,1.0289793490500000e-01
1590,3.0666666666800002e-01,9.0666666666600004e-01,5.0000000000000003e-02,2.0000000000099999e-05,0.0000000000000000e+00,9.3678200472200004e-02,9.3678200472200004e-02,9.3678200472200004e-02
1591,3.1333333333399999e-01,9.1333333333300004e-01,5.0000000000000003e-02,2.0000000000099999e-05,0.0000000000000000e+00,9.7038684828400001e-02,9.7038684828400001e-02,9.7038684828400001e-02
1592,3.1333333333399999e-01,9.2666666666599995e-01,5.0000000000000003e-02,2.0000000000099999e-05,0.0000000000000000e+00,9.0448685780700006e-02,9.0448685780700006e-02,9.0448685780700006e-02
1593,3.0666666666800002e-01,9.3333333333299995e-01,5.0000000000000003e-02,2.0000000000099999e-05,0.0000000000000000e+00,7.6418846956100003e-02,7.6418846956100003e-02,7.6418846956100003e-02
1594,3.0666666666800002e-01,9.4666666666599997e-01,5.0000000000000003e-02,2.0000000000099999e-05,0.0000000000000000e+00,6.7954206707999995e-02,6.7954206707999995e-02,6.7954206707999995e-02
1595,3.1333333333500002e-01,9.5333333333299997e-01,5.0000000000000003e-02,2.0000000000200000e-05,0.0000000000000000e+00,7.0351190084899998e-02,7.0351190084899998e-02,7.0351190084899998e-02
1596,3.1333333333500002e-01,9.6666666666699996e-01,5.0000000000000003e-02,2.0000000000200000e-05,0.0000000000000000e+00,6.0762515121700000e-02,6.0762515121700000e-02,6.0762515121700000e-02
1597,3.0666666666800002e-01,9.7333333333299998e-01,5.0000000000000003e-02,2.0000000000200000e-05,0.0000000000000000e+00,4.1544322492599997e-02,4.1544322492599997e-02,4.1544322492599997e-02
1598,3.0666666666800002e-01,9.8666666666699998e-01,5.0000000000000003e-02,2.0000000000200000e-05,0.0000000000000000e+00,1.8625516204700002e-02,1.8625516204700002e-02,1.8625516204700002e-02
1599,3.1333333333500002e-01,9.9333333333300000e-01,5.0000000000000003e-02,2.0000000000200000e-05,0.0000000000000000e+00,1.9232130190900001e-02,1.9232130190900001e-02,1.9232130190900001e-02
1600,3.2666666666600003e-01,6.6666666666800002e-03,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.6889998143600002e-02,2.6889998143600002e-02,2.6889998143600002e-02
1601,3.3333333333300003e-01,1.3333333333400000e-02,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.2903938625200002e-02,2.2903938625200002e-02,2.2903938625200002e-02
1602,3.3333333333300003e-01,2.6666666666699999e-02,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.3270714838100000e-02,1.3270714838100000e-02,1.3270714838100000e-02
1603,3.2666666666600003e-01,3.3333333333400002e-02,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.2919358213900001e-02,1.2919358213900001e-02,1.2919358213900001e-02
1604,3.2666666666600003e-01,4.6666666666800000e-02,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.5588945850700000e-02,1.5588945850700000e-02,1.5588945850700000e-02
1605,3.3333333333300003e-01,5.3333333333399999e-02,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.9887240215400000e-02,1.9887240215400000e-02,1.9887240215400000e-02
1606,3.3333333333300003e-01,6.6666666666800004e-02,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.5081273612999999e-02,2.5081273612999999e-02,2.5081273612999999e-02
1607,3.2666666666600003e-01,7.3333333333500006e-02,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.4342354759300001e-02,2.4342354759300001e-02,2.4342354759300001e-02
1608,3.2666666666600003e-01,8.6666666666899997e-02,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,2.7672175891100000e-02,2.7672175891100000e-02,2.7672175891100000e-02
1609,3.3333333333300003e-01,9.3333333333499996e-02,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,3.5057187729600002e-02,3.5057187729600002e-02,3.5057187729600002e-02
1610,3.3333333333300003e-01,1.0666666666700000e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,4.2015422815899997e-02,4.2015422815899997e-02,4.2015422815899997e-02
1611,3.2666666666600003e-01,1.1333333333400000e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,4.0664347440199998e-02,4.0664347440199998e-02,4.0664347440199998e-02
1612,3.2666666666600003e-01,1.2666666666699999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,4.4770912902999997e-02,4.4770912902999997e-02,4.4770912902999997e-02
1613,3.3333333333300003e-01,1.3333333333399999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,5.7052316958599997e-02,5.7052316958599997e-02,5.7052316958599997e-02
1614,3.3333333333300003e-01,1.4666666666700001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,6.5770161557799994e-02,6.5770161557799994e-02,6.5770161557799994e-02
1615,3.2666666666600003e-01,1.5333333333400001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,6.3497353531100004e-02,6.3497353531100004e-02,6.3497353531100004e-02
1616,3.2666666666600003e-01,1.6666666666700000e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,6.7905656100100006e-02,6.7905656100100006e-02,6.7905656100100006e-02
1617,3.3333333333300003e-01,1.7333333333400000e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,8.6223789788399993e-02,8.6223789788399993e-02,8.6223789788399993e-02
1618,3.3333333333300003e-01,1.8666666666699999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,9.4836191041799994e-02,9.4836191041799994e-02,9.4836191041799994e-02
1619,3.2666666666600003e-01,1.9333333333399999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,9.1371140638100007e-02,9.1371140638100007e-02,9.1371140638100007e-02
1620,3.2666666666600003e-01,2.0666666666700001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,9.4642395688399994e-02,9.4642395688399994e-02,9.4642395688399994e-02
1621,3.3333333333300003e-01,2.1333333333400001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.1861389568700000e-01,1.1861389568700000e-01,1.1861389568700000e-01
1622,3.3333333333300003e-01,2.2666666666700000e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.2402180797100000e-01,1.2402180797100000e-01,1.2402180797100000e-01
1623,3.2666666666600003e-01,2.3333333333400000e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.1935777740300001e-01,1.1935777740300001e-01,1.1935777740300001e-01
1624,3.2666666666600003e-01,2.4666666666699999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.2002329214099999e-01,1.2002329214099999e-01,1.2002329214099999e-01
1625,3.3333333333300003e-01,2.5333333333399999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.4708252285900000e-01,1.4708252285900000e-01,1.4708252285900000e-01
1626,3.3333333333300003e-01,2.6666666666700001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.4656705708699999e-01,1.4656705708699999e-01,1.4656705708699999e-01
1627,3.2666666666600003e-01,2.7333333333400001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.4116219897999999e-01,1.4116219897999999e-01,1.4116219897999999e-01
1628,3.2666666666600003e-01,2.8666666666700003e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.3873294021400001e-01,1.3873294021400001e-01,1.3873294021400001e-01
1629,3.3333333333300003e-01,2.9333333333400002e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.6388324729100001e-01,1.6388324729100001e-01,1.6388324729100001e-01
1630,3.3333333333300003e-01,3.0666666666699999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.5712251153699999e-01,1.5712251153699999e-01,1.5712251153699999e-01
1631,3.2666666666700001e-01,3.1333333333399999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.5193253911400001e-01,1.5193253911400001e-01,1.5193253911400001e-01
1632,3.2666666666700001e-01,3.2666666666700001e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.4759285799300001e-01,1.4759285799300001e-01,1.4759285799300001e-01
1633,3.3333333333300003e-01,3.3333333333400000e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.6424353746400000e-01,1.6424353746400000e-01,1.6424353746400000e-01
1634,3.3333333333300003e-01,3.4666666666700002e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.5489545979300001e-01,1.5489545979300001e-01,1.5489545979300001e-01
1635,3.2666666666700001e-01,3.5333333333400002e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.5108319318800001e-01,1.5108319318800001e-01,1.5108319318800001e-01
1636,3.2666666666700001e-01,3.6666666666699999e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.4916334925100000e-01,1.4916334925100000e-01,1.4916334925100000e-01
1637,3.3333333333300003e-01,3.7333333333399998e-01,5.0000000000000003e-02,2.0000000000000002e-05,0.0000000000000000e+00,1.5119869041600001e-01,1.5119869041600001e-01,1.5119869041600001e-01
1638,3.3333333333300003e-01,3.8666666666700000e-01,5.0000000000000003e-02,2.0000000000000002e-05,4.7547868600526511e-03,1.4667959809900000e-01,1.4192481123894735e-01,1.4192481123894735e-01
1639,3.2666666666700001e-01,3.9333333333400000e-01,5.0000000000000003e-02,2.0000000000000002e-05,1.8809516586636515e-02,1.4503556415499999e-01,1.2622604756836348e-01,1.2622604756836348e-01
1640,3.2666666666700001e-01,4.0666666666700002e-01,5.0000000000000003e-02,2.0000000000000002e-05,4.5358835758716187e-02,1.4352290573000001e-01,9.8164069971283824e-02,9.8164069971283824e-02
1641,3.3333333333300003e-01,4.1333333333400002e-01,5.0000000000000003e-02,2.0000000000000002e-05,4.7036396525430957e-02,1.4060968511800001e-01,9.3573288592569054e-02,9.3573288592569054e-02
1642,3.3333333333300003e-01,4.2666666666699998e-01,5.0000000000000003e-02,2.0000000000000002e-05,7.8842211375168086e-02,1.4048849854800000e-01,6.1646287172831910e-02,6.1646287172831910e-02
1643,3.2666666666700001e-01,4.3333333333399998e-01,5.0000000000000003e-02,2.0000000000000002e-05,1.1782372537915722e-01,1.4123684417800000e-01,2.3413118798842780e-02,2.3413118798842780e-02
1644,3.2666666666700001e-01,4.4666666666799998e-01,5.0000000000000003e-02,2.0000000000000002e-05,1.5605954491434437e-01,1.4058022125500000e-01,-1.5479323659344374e-02,1.5479323659344374e-02
1645,3.3333333333400000e-01,4.5333333333400000e-01,5.0000000000000003e-02,2.0000000000000002e-05,1.4588064862036759e-01,1.3978232554700001e-01,-6.0983230733675786e-03,6.0983230733675786e-03
1646,3.3333333333400000e-01,4.6666666666800000e-01,5.0000000000000003e-02,2.0000000000000002e-05,1.7397803358715158e-01,1.4286562946400000e-01,-3.1112404123151582e-02,3.1112404123151582e-02
1647,3.2666666666700001e-01,4.7333333333400002e-01,5.0000000000000003e-02,2.0000000000000002e-05,2.1777355853838426e-01,1.4603945626500001e-01,-7.1734102273384254e-02,7.1734102273384254e-02
1648,3.2666666666700001e-01,4.8666666666800001e-01,5.0000000000000003e-02,2.0000000000000002e-05,2.3525642493569224e-01,1.4849053572199999e-01,-8.6765889213692243e-02,8.6765889213692243e-02
1649,3.3333333333400000e-01,4.9333333333399998e-01,5.0000000000000003e-02,2.0000000000000002e-05,2.0521577965322518e-01,1.5251220491299999e-01,-5.2703574740225190e-02,5.2703574740225190e-02
1650,3.3333333333400000e-01,5.0666666666799998e-01,5.0000000000000003e-02,1.9999999999900001e-05,2.0521577965240351e-01,1.5802287607599999e-01,-4.7192903576403517e-02,4.7192903576403517e-02
1651,3.2666666666700001e-01,5.1333333333400000e-01,5.0000000000000003e-02,1.9999999999900001e-05,2.3525642493390103e-01,1.6523933471300001e-01,-7.0017090220901024e-02,7.0017090220901024e-02
1652,3.2666666666700001e-01,5.2666666666799999e-01,5.0000000000000003e-02,1.9999999999900001e-05,2.1777355853497266e-01,1.7182846363800000e-01,-4.5945094896972655e-02,4.5945094896972655e-02
1653,3.3333333333400000e-01,5.3333333333400001e-01,5.0000000000000003e-02,1.9999999999900001e-05,1.7397803358344652e-01,1.7815284705699999e-01,4.1748134735534737e-03,4.1748134735534737e-03
1654,3.3333333333400000e-01,5.4666666666700003e-01,5.0000000000000003e-02,1.9999999999900001e-05,1.4588064861804162e-01,1.8803406657100000e-01,4.2153417952958377e-02,4.2153417952958377e-02
1655,3.2666666666700001e-01,5.5333333333400003e-01,5.0000000000000003e-02,1.9999999999900001e-05,1.5605954490880242e-01,2.0370496044299999e-01,4.7645415534197572e-02,4.7645415534197572e-02
