i,j,x,y,initial,numerical,change,absChange
7,24,1.4999999999999999e-01,4.8999999999999999e-01,1.2274525165608680e-01,6.9565628590200004e-02,-5.3179623065886791e-02,5.3179623065886791e-02
8,24,1.7000000000000001e-01,4.8999999999999999e-01,2.2062824702122366e-01,7.9936158403299998e-02,-1.4069208861792365e-01,1.4069208861792365e-01
9,24,1.9000000000000000e-01,4.8999999999999999e-01,3.2312150690783337e-01,9.1001470498199996e-02,-2.3212003640963336e-01,2.3212003640963336e-01
10,24,2.0999999999999999e-01,4.8999999999999999e-01,4.1243742336892697e-01,1.0248296406900000e-01,-3.0995445929992699e-01,3.0995445929992699e-01
11,24,2.3000000000000001e-01,4.8999999999999999e-01,4.7308185883035253e-01,1.1399024696500000e-01,-3.5909161186535254e-01,3.5909161186535254e-01
12,24,2.5000000000000000e-01,4.8999999999999999e-01,4.9453690018345142e-01,1.2502743568200000e-01,-3.6950946450145139e-01,3.6950946450145139e-01
13,24,2.7000000000000002e-01,4.8999999999999999e-01,4.7308185883035248e-01,1.3500300235200000e-01,-3.3807885647835245e-01,3.3807885647835245e-01
14,24,2.8999999999999998e-01,4.8999999999999999e-01,4.1243742336892708e-01,1.4324557382600001e-01,-2.6919184954292708e-01,2.6919184954292708e-01
15,24,3.1000000000000000e-01,4.8999999999999999e-01,3.2312150690783337e-01,1.4903030218400001e-01,-1.7409120472383335e-01,1.7409120472383335e-01
16,24,3.3000000000000002e-01,4.8999999999999999e-01,2.2062824702122355e-01,1.5162025928199999e-01,-6.9007987739223564e-02,6.9007987739223564e-02
17,24,3.4999999999999998e-01,4.8999999999999999e-01,1.2274525165608668e-01,1.5032564887899999e-01,2.7580397222913305e-02,2.7580397222913305e-02
18,24,3.7000000000000000e-01,4.8999999999999999e-01,4.6473312304552289e-02,1.4458166581599999e-01,9.8108353511447699e-02,9.8108353511447699e-02
19,24,3.9000000000000001e-01,4.8999999999999999e-01,5.0816276342096900e-03,1.3404410600100000e-01,1.2896247836679031e-01,1.2896247836679031e-01
20,24,4.0999999999999998e-01,4.8999999999999999e-01,0.0000000000000000e+00,1.1870045498200001e-01,1.1870045498200001e-01,1.1870045498200001e-01
21,24,4.2999999999999999e-01,4.8999999999999999e-01,0.0000000000000000e+00,9.8993373188699996e-02,9.8993373188699996e-02,9.8993373188699996e-02
22,24,4.5000000000000001e-01,4.8999999999999999e-01,0.0000000000000000e+00,7.5955830957799994e-02,7.5955830957799994e-02,7.5955830957799994e-02
23,24,4.6999999999999997e-01,4.8999999999999999e-01,0.0000000000000000e+00,5.1434970938400000e-02,5.1434970938400000e-02,5.1434970938400000e-02
24,24,4.8999999999999999e-01,4.8999999999999999e-01,0.0000000000000000e+00,2.8672526169500001e-02,2.8672526169500001e-02,2.8672526169500001e-02
25,24,5.1000000000000001e-01,4.8999999999999999e-01,0.0000000000000000e+00,2.3637656411200001e-02,2.3637656411200001e-02,2.3637656411200001e-02
26,24,5.3000000000000003e-01,4.8999999999999999e-01,0.0000000000000000e+00,3.7694774533100002e-02,3.7694774533100002e-02,3.7694774533100002e-02
27,24,5.5000000000000004e-01,4.8999999999999999e-01,0.0000000000000000e+00,5.4472602060900002e-02,5.4472602060900002e-02,5.4472602060900002e-02
28,24,5.6999999999999995e-01,4.8999999999999999e-01,0.0000000000000000e+00,6.8730693246499996e-02,6.8730693246499996e-02,6.8730693246499996e-02
29,24,5.8999999999999997e-01,4.8999999999999999e-01,0.0000000000000000e+00,7.8811891593400005e-02,7.8811891593400005e-02,7.8811891593400005e-02
30,24,6.0999999999999999e-01,4.8999999999999999e-01,0.0000000000000000e+00,8.4363642796900007e-02,8.4363642796900007e-02,8.4363642796900007e-02
31,24,6.3000000000000000e-01,4.8999999999999999e-01,0.0000000000000000e+00,8.5729358543900000e-02,8.5729358543900000e-02,8.5729358543900000e-02
32,24,6.5000000000000002e-01,4.8999999999999999e-01,0.0000000000000000e+00,8.3619789388999999e-02,8.3619789388999999e-02,8.3619789388999999e-02
33,24,6.7000000000000004e-01,4.8999999999999999e-01,0.0000000000000000e+00,7.8886410444099997e-02,7.8886410444099997e-02,7.8886410444099997e-02
34,24,6.8999999999999995e-01,4.8999999999999999e-01,0.0000000000000000e+00,7.2373963044900000e-02,7.2373963044900000e-02,7.2373963044900000e-02
35,24,7.0999999999999996e-01,4.8999999999999999e-01,0.0000000000000000e+00,6.4834792485299997e-02,6.4834792485299997e-02,6.4834792485299997e-02
36,24,7.2999999999999998e-01,4.8999999999999999e-01,0.0000000000000000e+00,5.6887938334799999e-02,5.6887938334799999e-02,5.6887938334799999e-02
37,24,7.5000000000000000e-01,4.8999999999999999e-01,0.0000000000000000e+00,4.9008325234900001e-02,4.9008325234900001e-02,4.9008325234900001e-02
38,24,7.7000000000000002e-01,4.8999999999999999e-01,0.0000000000000000e+00,4.1534495401699997e-02,4.1534495401699997e-02,4.1534495401699997e-02
39,24,7.9000000000000004e-01,4.8999999999999999e-01,0.0000000000000000e+00,3.4686289253500001e-02,3.4686289253500001e-02,3.4686289253500001e-02
40,24,8.1000000000000005e-01,4.8999999999999999e-01,0.0000000000000000e+00,2.8586420947799999e-02,2.8586420947799999e-02,2.8586420947799999e-02
41,24,8.2999999999999996e-01,4.8999999999999999e-01,0.0000000000000000e+00,2.3282035152099999e-02,2.3282035152099999e-02,2.3282035152099999e-02
42,24,8.4999999999999998e-01,4.8999999999999999e-01,0.0000000000000000e+00,1.8764151757300000e-02,1.8764151757300000e-02,1.8764151757300000e-02
43,24,8.7000000000000000e-01,4.8999999999999999e-01,0.0000000000000000e+00,1.4984352388000000e-02,1.4984352388000000e-02,1.4984352388000000e-02
44,24,8.9000000000000001e-01,4.8999999999999999e-01,0.0000000000000000e+00,1.1868953636500000e-02,1.1868953636500000e-02,1.1868953636500000e-02
45,24,9.1000000000000003e-01,4.8999999999999999e-01,0.0000000000000000e+00,9.3311294255399996e-03,9.3311294255399996e-03,9.3311294255399996e-03
46,24,9.3000000000000005e-01,4.8999999999999999e-01,0.0000000000000000e+00,7.2811296915399996e-03,7.2811296915399996e-03,7.2811296915399996e-03
47,24,9.4999999999999996e-01,4.8999999999999999e-01,0.0000000000000000e+00,5.6342849829700004e-03,5.6342849829700004e-03,5.6342849829700004e-03
48,24,9.6999999999999997e-01,4.8999999999999999e-01,0.0000000000000000e+00,4.3162992095499998e-03,4.3162992095499998e-03,4.3162992095499998e-03
49,24,9.8999999999999999e-01,4.8999999999999999e-01,0.0000000000000000e+00,1.3722711752999999e-02,1.3722711752999999e-02,1.3722711752999999e-02
0,25,1.0000000000000000e-02,5.1000000000000001e-01,0.0000000000000000e+00,8.5820083228500002e-02,8.5820083228500002e-02,8.5820083228500002e-02
1,25,2.9999999999999999e-02,5.1000000000000001e-01,0.0000000000000000e+00,2.6020164646900001e-02,2.6020164646900001e-02,2.6020164646900001e-02
2,25,5.0000000000000003e-02,5.1000000000000001e-01,0.0000000000000000e+00,3.1696224158100000e-02,3.1696224158100000e-02,3.1696224158100000e-02
3,25,7.0000000000000007e-02,5.1000000000000001e-01,0.0000000000000000e+00,3.8047359995000002e-02,3.8047359995000002e-02,3.8047359995000002e-02
4,25,8.9999999999999997e-02,5.1000000000000001e-01,0.0000000000000000e+00,4.5156222929900000e-02,4.5156222929900000e-02,4.5156222929900000e-02
5,25,1.1000000000000000e-01,5.1000000000000001e-01,5.0816276342096900e-03,5.3122133897300000e-02,4.8040506263090310e-02,4.8040506263090310e-02
6,25,1.3000000000000000e-01,5.1000000000000001e-01,4.6473312304552289e-02,6.2029349115100003e-02,1.5556036810547715e-02,1.5556036810547715e-02
7,25,1.4999999999999999e-01,5.1000000000000001e-01,1.2274525165608680e-01,7.1909301038400000e-02,-5.0835950617686795e-02,5.0835950617686795e-02
8,25,1.7000000000000001e-01,5.1000000000000001e-01,2.2062824702122366e-01,8.2707493290199996e-02,-1.3792075373102367e-01,1.3792075373102367e-01
9,25,1.9000000000000000e-01,5.1000000000000001e-01,3.2312150690783337e-01,9.4262441216299994e-02,-2.2885906569153336e-01,2.2885906569153336e-01
10,25,2.0999999999999999e-01,5.1000000000000001e-01,4.1243742336892697e-01,1.0629789812500000e-01,-3.0613952524392696e-01,3.0613952524392696e-01
11,25,2.3000000000000001e-01,5.1000000000000001e-01,4.7308185883035253e-01,1.1842467044900000e-01,-3.5465718838135252e-01,3.5465718838135252e-01
12,25,2.5000000000000000e-01,5.1000000000000001e-01,4.9453690018345142e-01,1.3014745986300000e-01,-3.6438944032045140e-01,3.6438944032045140e-01
13,25,2.7000000000000002e-01,5.1000000000000001e-01,4.7308185883035248e-01,1.4087507445200001e-01,-3.3220678437835249e-01,3.3220678437835249e-01
14,25,2.8999999999999998e-01,5.1000000000000001e-01,4.1243742336892708e-01,1.4993626434599999e-01,-2.6250115902292709e-01,2.6250115902292709e-01
15,25,3.1000000000000000e-01,5.1000000000000001e-01,3.2312150690783337e-01,1.5660562380599999e-01,-1.6651588310183338e-01,1.6651588310183338e-01
16,25,3.3000000000000002e-01,5.1000000000000001e-01,2.2062824702122355e-01,1.6014363315300001e-01,-6.0484613868223541e-02,6.0484613868223541e-02
17,25,3.4999999999999998e-01,5.1000000000000001e-01,1.2274525165608668e-01,1.5985292526299999e-01,3.7107673606913305e-02,3.7107673606913305e-02
18,25,3.7000000000000000e-01,5.1000000000000001e-01,4.6473312304552289e-02,1.5515051675899999e-01,1.0867720445444770e-01,1.0867720445444770e-01
19,25,3.9000000000000001e-01,5.1000000000000001e-01,5.0816276342096900e-03,1.4565361520900000e-01,1.4057198757479031e-01,1.4057198757479031e-01
20,25,4.0999999999999998e-01,5.1000000000000001e-01,0.0000000000000000e+00,1.3127475169300001e-01,1.3127475169300001e-01,1.3127475169300001e-01
21,25,4.2999999999999999e-01,5.1000000000000001e-01,0.0000000000000000e+00,1.1232031536800000e-01,1.1232031536800000e-01,1.1232031536800000e-01
22,25,4.5000000000000001e-01,5.1000000000000001e-01,0.0000000000000000e+00,8.9587089773099995e-02,8.9587089773099995e-02,8.9587089773099995e-02
23,25,4.6999999999999997e-01,5.1000000000000001e-01,0.0000000000000000e+00,6.4567166680700006e-02,6.4567166680700006e-02,6.4567166680700006e-02
24,25,4.8999999999999999e-01,5.1000000000000001e-01,0.0000000000000000e+00,4.1266434217599998e-02,4.1266434217599998e-02,4.1266434217599998e-02
25,25,5.1000000000000001e-01,5.1000000000000001e-01,0.0000000000000000e+00,3.6159691313699997e-02,3.6159691313699997e-02,3.6159691313699997e-02
26,25,5.3000000000000003e-01,5.1000000000000001e-01,0.0000000000000000e+00,5.2568987932000003e-02,5.2568987932000003e-02,5.2568987932000003e-02
27,25,5.5000000000000004e-01,5.1000000000000001e-01,0.0000000000000000e+00,7.0834946364000007e-02,7.0834946364000007e-02,7.0834946364000007e-02
28,25,5.6999999999999995e-01,5.1000000000000001e-01,0.0000000000000000e+00,8.5933767243699999e-02,8.5933767243699999e-02,8.5933767243699999e-02
29,25,5.8999999999999997e-01,5.1000000000000001e-01,0.0000000000000000e+00,9.6069761538300005e-02,9.6069761538300005e-02,9.6069761538300005e-02
30,25,6.0999999999999999e-01,5.1000000000000001e-01,0.0000000000000000e+00,1.0099777647100000e-01,1.0099777647100000e-01,1.0099777647100000e-01
31,25,6.3000000000000000e-01,5.1000000000000001e-01,0.0000000000000000e+00,1.0124546020800000e-01,1.0124546020800000e-01,1.0124546020800000e-01
32,25,6.5000000000000002e-01,5.1000000000000001e-01,0.0000000000000000e+00,9.7705467584499994e-02,9.7705467584499994e-02,9.7705467584499994e-02
33,25,6.7000000000000004e-01,5.1000000000000001e-01,0.0000000000000000e+00,9.1382543894600002e-02,9.1382543894600002e-02,9.1382543894600002e-02
34,25,6.8999999999999995e-01,5.1000000000000001e-01,0.0000000000000000e+00,8.3240127308100001e-02,8.3240127308100001e-02,8.3240127308100001e-02
35,25,7.0999999999999996e-01,5.1000000000000001e-01,0.0000000000000000e+00,7.4116606279499994e-02,7.4116606279499994e-02,7.4116606279499994e-02
36,25,7.2999999999999998e-01,5.1000000000000001e-01,0.0000000000000000e+00,6.4689124834700004e-02,6.4689124834700004e-02,6.4689124834700004e-02
37,25,7.5000000000000000e-01,5.1000000000000001e-01,0.0000000000000000e+00,5.5468123313000002e-02,5.5468123313000002e-02,5.5468123313000002e-02
38,25,7.7000000000000002e-01,5.1000000000000001e-01,0.0000000000000000e+00,4.6810142031700003e-02,4.6810142031700003e-02,4.6810142031700003e-02
39,25,7.9000000000000004e-01,5.1000000000000001e-01,0.0000000000000000e+00,3.8939930784600001e-02,3.8939930784600001e-02,3.8939930784600001e-02
40,25,8.1000000000000005e-01,5.1000000000000001e-01,0.0000000000000000e+00,3.1975706182300001e-02,3.1975706182300001e-02,3.1975706182300001e-02
41,25,8.2999999999999996e-01,5.1000000000000001e-01,0.0000000000000000e+00,2.5953681033600001e-02,2.5953681033600001e-02,2.5953681033600001e-02
42,25,8.4999999999999998e-01,5.1000000000000001e-01,0.0000000000000000e+00,2.0849890480600000e-02,2.0849890480600000e-02,2.0849890480600000e-02
43,25,8.7000000000000000e-01,5.1000000000000001e-01,0.0000000000000000e+00,1.6598805889599999e-02,1.6598805889599999e-02,1.6598805889599999e-02
44,25,8.9000000000000001e-01,5.1000000000000001e-01,0.0000000000000000e+00,1.3109080511000000e-02,1.3109080511000000e-02,1.3109080511000000e-02
45,25,9.1000000000000003e-01,5.1000000000000001e-01,0.0000000000000000e+00,1.0276926300900000e-02,1.0276926300900000e-02,1.0276926300900000e-02
46,25,9.3000000000000005e-01,5.1000000000000001e-01,0.0000000000000000e+00,7.9974064705800006e-03,7.9974064705800006e-03,7.9974064705800006e-03
47,25,9.4999999999999996e-01,5.1000000000000001e-01,0.0000000000000000e+00,6.1791519187700001e-03,6.1791519187700001e-03,6.1791519187700001e-03
48,25,9.6999999999999997e-01,5.1000000000000001e-01,0.0000000000000000e+00,4.9933522486600001e-03,4.9933522486600001e-03,4.9933522486600001e-03
49,25,9.8999999999999999e-01,5.1000000000000001e-01,0.0000000000000000e+00,1.5079436042400000e-02,1.5079436042400000e-02,1.5079436042400000e-02
0,26,1.0000000000000000e-02,5.3000000000000003e-01,0.0000000000000000e+00,8.7623620383800005e-02,8.7623620383800005e-02,8.7623620383800005e-02
1,26,2.9999999999999999e-02,5.3000000000000003e-01,0.0000000000000000e+00,2.6595236473300001e-02,2.6595236473300001e-02,2.6595236473300001e-02
2,26,5.0000000000000003e-02,5.3000000000000003e-01,0.0000000000000000e+00,3.2426253709999998e-02,3.2426253709999998e-02,3.2426253709999998e-02
3,26,7.0000000000000007e-02,5.3000000000000003e-01,0.0000000000000000e+00,3.8957540006700001e-02,3.8957540006700001e-02,3.8957540006700001e-02
4,26,8.9999999999999997e-02,5.3000000000000003e-01,0.0000000000000000e+00,4.6276833496600001e-02,4.6276833496600001e-02,4.6276833496600001e-02
5,26,1.1000000000000000e-01,5.3000000000000003e-01,2.5473284328423884e-03,5.4491538709200003e-02,5.1944210276357615e-02,5.1944210276357615e-02
6,26,1.3000000000000000e-01,5.3000000000000003e-01,3.6995588532040796e-02,6.3696989154800002e-02,2.6701400622759205e-02,2.6701400622759205e-02
7,26,1.4999999999999999e-01,5.3000000000000003e-01,1.0559372320188190e-01,7.3938138604599996e-02,-3.1655584597281905e-02,3.1655584597281905e-02
8,26,1.7000000000000001e-01,5.3000000000000003e-01,1.9577063448776982e-01,8.5175688530500004e-02,-1.1059494595726982e-01,1.1059494595726982e-01
9,26,1.9000000000000000e-01,5.3000000000000003e-01,2.9126858394114019e-01,9.7264473278000002e-02,-1.9400411066314019e-01,1.9400411066314019e-01
10,26,2.0999999999999999e-01,5.3000000000000003e-01,3.7499999999999989e-01,1.0994562586400000e-01,-2.6505437413599986e-01,2.6505437413599986e-01
11,26,2.3000000000000001e-01,5.3000000000000003e-01,4.3204306045454627e-01,1.2284880440100000e-01,-3.0919425605354628e-01,3.0919425605354628e-01
12,26,2.5000000000000000e-01,5.3000000000000003e-01,4.5225424859373675e-01,1.3549961811500000e-01,-3.1675463047873675e-01,3.1675463047873675e-01
13,26,2.7000000000000002e-01,5.3000000000000003e-01,4.3204306045454621e-01,1.4733019209699999e-01,-2.8471286835754622e-01,2.8471286835754622e-01
14,26,2.8999999999999998e-01,5.3000000000000003e-01,3.7500000000000000e-01,1.5769478310800000e-01,-2.1730521689200000e-01,2.1730521689200000e-01
15,26,3.1000000000000000e-01,5.3000000000000003e-01,2.9126858394114019e-01,1.6589464887399999e-01,-1.2537393506714020e-01,1.2537393506714020e-01
16,26,3.3000000000000002e-01,5.3000000000000003e-01,1.9577063448776966e-01,1.7121606275900000e-01,-2.4554571728769653e-02,2.4554571728769653e-02
17,26,3.4999999999999998e-01,5.3000000000000003e-01,1.0559372320188190e-01,1.7298346150600000e-01,6.7389738304118096e-02,6.7389738304118096e-02
18,26,3.7000000000000000e-01,5.3000000000000003e-01,3.6995588532040796e-02,1.7062779342500001e-01,1.3363220489295921e-01,1.3363220489295921e-01
19,26,3.9000000000000001e-01,5.3000000000000003e-01,2.5473284328423884e-03,1.6376954674999999e-01,1.6122221831715761e-01,1.6122221831715761e-01
20,26,4.0999999999999998e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.5231911358000000e-01,1.5231911358000000e-01,1.5231911358000000e-01
21,26,4.2999999999999999e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.3661315486000000e-01,1.3661315486000000e-01,1.3661315486000000e-01
22,26,4.5000000000000001e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.1766321299400000e-01,1.1766321299400000e-01,1.1766321299400000e-01
23,26,4.6999999999999997e-01,5.3000000000000003e-01,0.0000000000000000e+00,9.7733455744100001e-02,9.7733455744100001e-02,9.7733455744100001e-02
24,26,4.8999999999999999e-01,5.3000000000000003e-01,0.0000000000000000e+00,8.1514898787399995e-02,8.1514898787399995e-02,8.1514898787399995e-02
25,26,5.1000000000000001e-01,5.3000000000000003e-01,0.0000000000000000e+00,7.6951599796500000e-02,7.6951599796500000e-02,7.6951599796500000e-02
26,26,5.3000000000000003e-01,5.3000000000000003e-01,0.0000000000000000e+00,8.6872768261199995e-02,8.6872768261199995e-02,8.6872768261199995e-02
27,26,5.5000000000000004e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.0129175177800000e-01,1.0129175177800000e-01,1.0129175177800000e-01
28,26,5.6999999999999995e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.1377331363600000e-01,1.1377331363600000e-01,1.1377331363600000e-01
29,26,5.8999999999999997e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.2160293436899999e-01,1.2160293436899999e-01,1.2160293436899999e-01
30,26,6.0999999999999999e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.2420006108499999e-01,1.2420006108499999e-01,1.2420006108499999e-01
31,26,6.3000000000000000e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.2203768183700001e-01,1.2203768183700001e-01,1.2203768183700001e-01
32,26,6.5000000000000002e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.1605651292100000e-01,1.1605651292100000e-01,1.1605651292100000e-01
33,26,6.7000000000000004e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.0733502502900000e-01,1.0733502502900000e-01,1.0733502502900000e-01
34,26,6.8999999999999995e-01,5.3000000000000003e-01,0.0000000000000000e+00,9.6905361651699995e-02,9.6905361651699995e-02,9.6905361651699995e-02
35,26,7.0999999999999996e-01,5.3000000000000003e-01,0.0000000000000000e+00,8.5658918426100003e-02,8.5658918426100003e-02,8.5658918426100003e-02
36,26,7.2999999999999998e-01,5.3000000000000003e-01,0.0000000000000000e+00,7.4308025634000005e-02,7.4308025634000005e-02,7.4308025634000005e-02
37,26,7.5000000000000000e-01,5.3000000000000003e-01,0.0000000000000000e+00,6.3381914197799996e-02,6.3381914197799996e-02,6.3381914197799996e-02
38,26,7.7000000000000002e-01,5.3000000000000003e-01,0.0000000000000000e+00,5.3242248802400000e-02,5.3242248802400000e-02,5.3242248802400000e-02
39,26,7.9000000000000004e-01,5.3000000000000003e-01,0.0000000000000000e+00,4.4108238923600003e-02,4.4108238923600003e-02,4.4108238923600003e-02
40,26,8.1000000000000005e-01,5.3000000000000003e-01,0.0000000000000000e+00,3.6084711292300002e-02,3.6084711292300002e-02,3.6084711292300002e-02
41,26,8.2999999999999996e-01,5.3000000000000003e-01,0.0000000000000000e+00,2.9189117248299999e-02,2.9189117248299999e-02,2.9189117248299999e-02
42,26,8.4999999999999998e-01,5.3000000000000003e-01,0.0000000000000000e+00,2.3375512162700000e-02,2.3375512162700000e-02,2.3375512162700000e-02
43,26,8.7000000000000000e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.8555058811399999e-02,1.8555058811399999e-02,1.8555058811399999e-02
44,26,8.9000000000000001e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.4613441502500000e-02,1.4613441502500000e-02,1.4613441502500000e-02
45,26,9.1000000000000003e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.1425952320499999e-02,1.1425952320499999e-02,1.1425952320499999e-02
46,26,9.3000000000000005e-01,5.3000000000000003e-01,0.0000000000000000e+00,8.8743257953800003e-03,8.8743257953800003e-03,8.8743257953800003e-03
47,26,9.4999999999999996e-01,5.3000000000000003e-01,0.0000000000000000e+00,6.9166275780000001e-03,6.9166275780000001e-03,6.9166275780000001e-03
48,26,9.6999999999999997e-01,5.3000000000000003e-01,0.0000000000000000e+00,6.3485329171200002e-03,6.3485329171200002e-03,6.3485329171200002e-03
49,26,9.8999999999999999e-01,5.3000000000000003e-01,0.0000000000000000e+00,1.6097913008900001e-02,1.6097913008900001e-02,1.6097913008900001e-02
0,27,1.0000000000000000e-02,5.5000000000000004e-01,0.0000000000000000e+00,8.8382533885800002e-02,8.8382533885800002e-02,8.8382533885800002e-02
1,27,2.9999999999999999e-02,5.5000000000000004e-01,0.0000000000000000e+00,2.6957223452900001e-02,2.6957223452900001e-02,2.6957223452900001e-02
2,27,5.0000000000000003e-02,5.5000000000000004e-01,0.0000000000000000e+00,3.2917987241900003e-02,3.2917987241900003e-02,3.2917987241900003e-02
3,27,7.0000000000000007e-02,5.5000000000000004e-01,0.0000000000000000e+00,3.9602279665500000e-02,3.9602279665500000e-02,3.9602279665500000e-02
4,27,8.9999999999999997e-02,5.5000000000000004e-01,0.0000000000000000e+00,4.7102574172700001e-02,4.7102574172700001e-02,4.7102574172700001e-02
5,27,1.1000000000000000e-01,5.5000000000000004e-01,9.8347341692200940e-05,5.5535755792700002e-02,5.5437408451007801e-02,5.5437408451007801e-02
6,27,1.3000000000000000e-01,5.5000000000000004e-01,2.1613635589349756e-02,6.5012180935899999e-02,4.3398545346550244e-02,4.3398545346550244e-02
7,27,1.4999999999999999e-01,5.5000000000000004e-01,7.5821124561448849e-02,7.5597168568600007e-02,-2.2395599284884271e-04,2.2395599284884271e-04
8,27,1.7000000000000001e-01,5.5000000000000004e-01,1.5148334766804716e-01,8.7276257972300000e-02,-6.4207089695747163e-02,6.4207089695747163e-02
9,27,1.9000000000000000e-01,5.5000000000000004e-01,2.3376679392211272e-01,9.9932707273499996e-02,-1.3383408664861274e-01,1.3383408664861274e-01
10,27,2.0999999999999999e-01,5.5000000000000004e-01,3.0692844271522979e-01,1.1333932035800000e-01,-1.9358912235722980e-01,1.9358912235722980e-01
11,27,2.3000000000000001e-01,5.5000000000000004e-01,3.5714714945396553e-01,1.2716099808799999e-01,-2.2998615136596554e-01,2.2998615136596554e-01
12,27,2.5000000000000000e-01,5.5000000000000004e-01,3.7499999999999978e-01,1.4096276250799999e-01,-2.3403723749199978e-01,2.3403723749199978e-01
13,27,2.7000000000000002e-01,5.5000000000000004e-01,3.5714714945396553e-01,1.5422055399900000e-01,-2.0292659545496552e-01,2.0292659545496552e-01
14,27,2.8999999999999998e-01,5.5000000000000004e-01,3.0692844271522984e-01,1.6633617030699999e-01,-1.4059227240822986e-01,1.4059227240822986e-01
15,27,3.1000000000000000e-01,5.5000000000000004e-01,2.3376679392211272e-01,1.7666029565999999e-01,-5.7106498262112726e-02,5.7106498262112726e-02
16,27,3.3000000000000002e-01,5.5000000000000004e-01,1.5148334766804711e-01,1.8452756782800001e-01,3.3044220159952897e-02,3.3044220159952897e-02
17,27,3.4999999999999998e-01,5.5000000000000004e-01,7.5821124561448711e-02,1.8930610523999999e-01,1.1348498067855128e-01,1.1348498067855128e-01
18,27,3.7000000000000000e-01,5.5000000000000004e-01,2.1613635589349756e-02,1.9046279637499999e-01,1.6884916078565024e-01,1.6884916078565024e-01
19,27,3.9000000000000001e-01,5.5000000000000004e-01,9.8347341692200940e-05,1.8764683229800000e-01,1.8754848495630780e-01,1.8754848495630780e-01
20,27,4.0999999999999998e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.8079963579899999e-01,1.8079963579899999e-01,1.8079963579899999e-01
21,27,4.2999999999999999e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.7031175584200001e-01,1.7031175584200001e-01,1.7031175584200001e-01
22,27,4.5000000000000001e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.5726073786000000e-01,1.5726073786000000e-01,1.5726073786000000e-01
23,27,4.6999999999999997e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.4373465573100000e-01,1.4373465573100000e-01,1.4373465573100000e-01
24,27,4.8999999999999999e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.3304621576100001e-01,1.3304621576100001e-01,1.3304621576100001e-01
25,27,5.1000000000000001e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.2914781741400000e-01,1.2914781741400000e-01,1.2914781741400000e-01
26,27,5.3000000000000003e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.3353903201400000e-01,1.3353903201400000e-01,1.3353903201400000e-01
27,27,5.5000000000000004e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.4213465682500001e-01,1.4213465682500001e-01,1.4213465682500001e-01
28,27,5.6999999999999995e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.4976991375599999e-01,1.4976991375599999e-01,1.4976991375599999e-01
29,27,5.8999999999999997e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.5348636140100000e-01,1.5348636140100000e-01,1.5348636140100000e-01
30,27,6.0999999999999999e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.5238894060100000e-01,1.5238894060100000e-01,1.5238894060100000e-01
31,27,6.3000000000000000e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.4679232892899999e-01,1.4679232892899999e-01,1.4679232892899999e-01
32,27,6.5000000000000002e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.3758809222500001e-01,1.3758809222500001e-01,1.3758809222500001e-01
33,27,6.7000000000000004e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.2585783605900000e-01,1.2585783605900000e-01,1.2585783605900000e-01
34,27,6.8999999999999995e-01,5.5000000000000004e-01,0.0000000000000000e+00,1.1265473983500000e-01,1.1265473983500000e-01,1.1265473983500000e-01
35,27,7.0999999999999996e-01,5.5000000000000004e-01,0.0000000000000000e+00,9.8891710465199997e-02,9.8891710465199997e-02,9.8891710465199997e-02
36,27,7.2999999999999998e-01,5.5000000000000004e-01,0.0000000000000000e+00,8.5295390168999993e-02,8.5295390168999993e-02,8.5295390168999993e-02
37,27,7.5000000000000000e-01,5.5000000000000004e-01,0.0000000000000000e+00,7.2399620030100004e-02,7.2399620030100004e-02,7.2399620030100004e-02
38,27,7.7000000000000002e-01,5.5000000000000004e-01,0.0000000000000000e+00,6.0561078275399999e-02,6.0561078275399999e-02,6.0561078275399999e-02
39,27,7.9000000000000004e-01,5.5000000000000004e-01,0.0000000000000000e+00,4.9985705639100000e-02,4.9985705639100000e-02,4.9985705639100000e-02
