y,u
-1.169811320754717,-0.1482664566424486
-1.150943396226415,-0.16246178183444204
-1.1320754716981132,-0.1765782842164043
-1.1132075471698113,-0.19016119277109894
-1.0943396226415094,-0.2033024109679015
-1.0754716981132075,-0.21553759207522077
-1.0566037735849056,-0.2270098117893256
-1.0377358490566038,-0.23783803227024905
-1.0188679245283019,-0.24680334878897292
-1.0,-0.25373393820248846
-0.9811320754716983,-0.2597668362938819
-0.9622641509433962,-0.2631058536210631
-0.9433962264150946,-0.2640528482288327
-0.9245283018867925,-0.26426628761365467
-0.9056603773584908,-0.2627442697010651
-0.8867924528301887,-0.2584428899622705
-0.867924528301887,-0.2526246636163797
-0.8490566037735849,-0.24665507538881462
-0.8301886792452833,-0.23780961142470913
-0.8113207547169812,-0.22815558453968265
-0.7924528301886795,-0.21739399880485516
-0.7735849056603774,-0.2055335731730456
-0.7547169811320757,-0.19288412040648895
-0.7358490566037736,-0.17974004049176676
-0.716981132075472,-0.16591019446691685
-0.6981132075471699,-0.15150172158289427
-0.6792452830188682,-0.1365879158880059
-0.6603773584905661,-0.12167411019311714
-0.6415094339622645,-0.10630772645162533
-0.6226415094339623,-0.09059614055971786
-0.6037735849056607,-0.07477303602392231
-0.5849056603773586,-0.05883382362669811
-0.5660377358490565,-0.04273570765748365
-0.5471698113207548,-0.026561666031536035
-0.5283018867924527,-0.009942660130065558
-0.509433962264151,0.006511751033560597
-0.49056603773584895,0.02284528310308878
-0.4716981132075473,0.03958533332107458
-0.4528301886792452,0.056258960561033536
-0.4339622641509435,0.07277465853737952
-0.4150943396226414,0.08909702875926293
-0.39622641509433976,0.10554370205652915
-0.37735849056603765,0.12141186374413947
-0.358490566037736,0.13698675639719604
-0.3396226415094339,0.15256164905025296
-0.3207547169811322,0.16720384117144835
-0.3018867924528301,0.18132203283789983
-0.28301886792452846,0.19456598982499196
-0.26415094339622636,0.20757555262341054
-0.2452830188679247,0.2191632259834477
-0.2264150943396226,0.2300841483602789
-0.20754716981132093,0.2410050707371098
-0.18867924528301883,0.25161035353030653
-0.16981132075471717,0.2661221914698164
-0.15094339622641506,0.28384096249149304
-0.1320754716981134,0.31765772510033496
-0.1132075471698113,0.3641757878822325
-0.09433962264150964,0.4385696613518712
-0.07547169811320753,0.5160726765147332
-0.05660377358490587,0.6041150209708307
-0.037735849056603765,0.6907115639207355
-0.018867924528302105,0.560650309445
0.0,1.0
