cell,x,y,numerical,exact,error,absError
371,1.5000000000000013e-01,8.5000000000000009e-01,4.5785459104499998e-01,1.0028060873317302e-01,3.5757398231182697e-01,3.5757398231182697e-01
372,2.5000000000000000e-01,8.5000000000000009e-01,4.2722319193500002e-01,2.8070881650370676e-02,3.9915231028462933e-01,3.9915231028462933e-01
373,3.5000000000000009e-01,8.5000000000000009e-01,3.8078522364599998e-01,4.1573318312108721e-03,3.7662789181478912e-01,3.7662789181478912e-01
374,4.5000000000000018e-01,8.5000000000000009e-01,3.2254712660200002e-01,3.2575633761761455e-04,3.2222137026438241e-01,3.2222137026438241e-01
375,5.5000000000000004e-01,8.5000000000000009e-01,2.5710355726099998e-01,1.3504876054351193e-05,2.5709005238494564e-01,2.5709005238494564e-01
376,6.5000000000000013e-01,8.5000000000000009e-01,1.8885212342499999e-01,2.9621556642558111e-07,1.8885182720943355e-01,1.8885182720943355e-01
377,7.5000000000000000e-01,8.5000000000000009e-01,1.2222560604600000e-01,3.4375157597820322e-09,1.2222560260848424e-01,1.2222560260848424e-01
378,8.5000000000000009e-01,8.5000000000000009e-01,6.3052674242300003e-02,2.1105763349006473e-11,6.3052674221194233e-02,6.3052674221194233e-02
379,9.5000000000000018e-01,8.5000000000000009e-01,1.9653190517099999e-02,6.8560973632403126e-14,1.9653190517031439e-02,1.9653190517031439e-02
380,-9.4999999999999996e-01,9.5000000000000018e-01,1.8906407695500001e-02,5.3722369492657240e-15,1.8906407695494631e-02,1.8906407695494631e-02
381,-8.4999999999999998e-01,9.5000000000000018e-01,2.1385352750599999e-02,1.6537857573889796e-12,2.1385352748946214e-02,2.1385352748946214e-02
382,-7.5000000000000000e-01,9.5000000000000018e-01,4.2524236117900002e-02,2.6935365996109643e-10,4.2524235848546345e-02,4.2524235848546345e-02
383,-6.4999999999999991e-01,9.5000000000000018e-01,8.0103676142200000e-02,2.3210583610310354e-08,8.0103652931616393e-02,8.0103652931616393e-02
384,-5.5000000000000004e-01,9.5000000000000018e-01,1.4213306907400000e-01,1.0582025063329819e-06,1.4213201087149366e-01,1.4213201087149366e-01
385,-4.4999999999999996e-01,9.5000000000000018e-01,2.3657996935400000e-01,2.5525311860211429e-05,2.3655444404213979e-01,2.3655444404213979e-01
386,-3.4999999999999998e-01,9.5000000000000018e-01,3.6764498574400001e-01,3.2575633761761335e-04,3.6731922940638240e-01,3.6731922940638240e-01
387,-2.5000000000000000e-01,9.5000000000000018e-01,5.3040610504999997e-01,2.1995520134987256e-03,5.2820655303650121e-01,5.2820655303650121e-01
388,-1.4999999999999991e-01,9.5000000000000018e-01,7.0567345929100000e-01,7.8576945890481906e-03,6.9781576470195184e-01,6.9781576470195184e-01
389,-4.9999999999999933e-02,9.5000000000000018e-01,8.5875531761599999e-01,1.4851680539721033e-02,8.4390363707627891e-01,8.4390363707627891e-01
390,5.0000000000000044e-02,9.5000000000000018e-01,9.4623062699000005e-01,1.4851680539721033e-02,9.3137894645027897e-01,9.3137894645027897e-01
391,1.5000000000000013e-01,9.5000000000000018e-01,9.5663780526999997e-01,7.8576945890481906e-03,9.4878011068095180e-01,9.4878011068095180e-01
392,2.5000000000000000e-01,9.5000000000000018e-01,9.0702118917399999e-01,2.1995520134987338e-03,9.0482163716050124e-01,9.0482163716050124e-01
393,3.5000000000000009e-01,9.5000000000000018e-01,8.0400742766099997e-01,3.2575633761761455e-04,8.0368167132338231e-01,8.0368167132338231e-01
394,4.5000000000000018e-01,9.5000000000000018e-01,6.6139071949899997e-01,2.5525311860211429e-05,6.6136519418713979e-01,6.6136519418713979e-01
395,5.5000000000000004e-01,9.5000000000000018e-01,4.9797882613099997e-01,1.0582025063329895e-06,4.9797776792849363e-01,4.9797776792849363e-01
396,6.5000000000000013e-01,9.5000000000000018e-01,3.3460839953200000e-01,2.3210583610310354e-08,3.3460837632141638e-01,3.3460837632141638e-01
397,7.5000000000000000e-01,9.5000000000000018e-01,1.9122944507199999e-01,2.6935365996109932e-10,1.9122944480264634e-01,1.9122944480264634e-01
398,8.5000000000000009e-01,9.5000000000000018e-01,8.4014486158400001e-02,1.6537857573889913e-12,8.4014486156746213e-02,8.4014486156746213e-02
399,9.5000000000000018e-01,9.5000000000000018e-01,2.1552951196200001e-02,5.3722369492657240e-15,2.1552951196194631e-02,2.1552951196194631e-02
