cell,x,y,initial,numerical,exact,error,absError
53,3.5000000000000003e-01,5.5000000000000004e-01,-5.8778525229247258e-01,4.3596482650199998e-17,-3.0109312945691762e-35,4.3596482650199998e-17,4.3596482650199998e-17
54,4.5000000000000001e-01,5.5000000000000004e-01,-2.4492935982947064e-16,4.3596482650199998e-17,1.2546512039781446e-50,4.3596482650199998e-17,4.3596482650199998e-17
55,5.5000000000000004e-01,5.5000000000000004e-01,5.8778525229247358e-01,4.3596482650199998e-17,3.0109312945691859e-35,4.3596482650199998e-17,4.3596482650199998e-17
56,6.5000000000000002e-01,5.5000000000000004e-01,9.5105651629515375e-01,4.3596482650199998e-17,4.8717891724036582e-35,4.3596482650199998e-17,4.3596482650199998e-17
57,7.5000000000000000e-01,5.5000000000000004e-01,9.5105651629515364e-01,4.3596482650199998e-17,4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
58,8.5000000000000009e-01,5.5000000000000004e-01,5.8778525229247336e-01,4.3596482650199998e-17,3.0109312945691768e-35,4.3596482650199998e-17,4.3596482650199998e-17
59,9.5000000000000007e-01,5.5000000000000004e-01,3.6739403974420594e-16,4.3596482650199998e-17,-6.2732560198907230e-51,4.3596482650199998e-17,4.3596482650199998e-17
60,5.0000000000000003e-02,6.5000000000000002e-01,-9.5105651629515353e-01,4.3596482650199998e-17,-4.8717891724036603e-35,4.3596482650199998e-17,4.3596482650199998e-17
61,1.5000000000000002e-01,6.5000000000000002e-01,-9.5105651629515364e-01,4.3596482650199998e-17,-4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
62,2.5000000000000000e-01,6.5000000000000002e-01,-5.8778525229247336e-01,4.3596482650199998e-17,-3.0109312945691837e-35,4.3596482650199998e-17,4.3596482650199998e-17
63,3.5000000000000003e-01,6.5000000000000002e-01,-2.4492935982947064e-16,4.3596482650199998e-17,1.2546512039781446e-50,4.3596482650199998e-17,4.3596482650199998e-17
64,4.5000000000000001e-01,6.5000000000000002e-01,5.8778525229247358e-01,4.3596482650199998e-17,3.0109312945691859e-35,4.3596482650199998e-17,4.3596482650199998e-17
65,5.5000000000000004e-01,6.5000000000000002e-01,9.5105651629515375e-01,4.3596482650199998e-17,4.8717891724036582e-35,4.3596482650199998e-17,4.3596482650199998e-17
66,6.5000000000000002e-01,6.5000000000000002e-01,9.5105651629515364e-01,4.3596482650199998e-17,4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
67,7.5000000000000000e-01,6.5000000000000002e-01,5.8778525229247336e-01,4.3596482650199998e-17,3.0109312945691827e-35,4.3596482650199998e-17,4.3596482650199998e-17
68,8.5000000000000009e-01,6.5000000000000002e-01,3.6739403974420594e-16,4.3596482650199998e-17,-6.2732560198907230e-51,4.3596482650199998e-17,4.3596482650199998e-17
69,9.5000000000000007e-01,6.5000000000000002e-01,-5.8778525229247280e-01,4.3596482650199998e-17,-3.0109312945691837e-35,4.3596482650199998e-17,4.3596482650199998e-17
70,5.0000000000000003e-02,7.5000000000000000e-01,-9.5105651629515364e-01,4.3596482650199998e-17,-4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
71,1.5000000000000002e-01,7.5000000000000000e-01,-5.8778525229247336e-01,4.3596482650199998e-17,-3.0109312945691837e-35,4.3596482650199998e-17,4.3596482650199998e-17
72,2.5000000000000000e-01,7.5000000000000000e-01,-2.4492935982947064e-16,4.3596482650199998e-17,1.2546512039781446e-50,4.3596482650199998e-17,4.3596482650199998e-17
73,3.5000000000000003e-01,7.5000000000000000e-01,5.8778525229247358e-01,4.3596482650199998e-17,3.0109312945691859e-35,4.3596482650199998e-17,4.3596482650199998e-17
74,4.5000000000000001e-01,7.5000000000000000e-01,9.5105651629515353e-01,4.3596482650199998e-17,4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
75,5.5000000000000004e-01,7.5000000000000000e-01,9.5105651629515364e-01,4.3596482650199998e-17,4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
76,6.5000000000000002e-01,7.5000000000000000e-01,5.8778525229247336e-01,4.3596482650199998e-17,3.0109312945691827e-35,4.3596482650199998e-17,4.3596482650199998e-17
77,7.5000000000000000e-01,7.5000000000000000e-01,3.6739403974420594e-16,4.3596482650199998e-17,-6.2732560198907230e-51,4.3596482650199998e-17,4.3596482650199998e-17
78,8.5000000000000009e-01,7.5000000000000000e-01,-5.8778525229247280e-01,4.3596482650199998e-17,-3.0109312945691837e-35,4.3596482650199998e-17,4.3596482650199998e-17
79,9.5000000000000007e-01,7.5000000000000000e-01,-9.5105651629515398e-01,4.3596482650199998e-17,-4.8717891724036593e-35,4.3596482650199998e-17,4.3596482650199998e-17
80,5.0000000000000003e-02,8.5000000000000009e-01,-5.8778525229247258e-01,4.3596482650199998e-17,-3.0109312945691762e-35,4.3596482650199998e-17,4.3596482650199998e-17
81,1.5000000000000002e-01,8.5000000000000009e-01,-2.4492935982947064e-16,4.3596482650199998e-17,1.2546512039781446e-50,4.3596482650199998e-17,4.3596482650199998e-17
82,2.5000000000000000e-01,8.5000000000000009e-01,5.8778525229247358e-01,4.3596482650199998e-17,3.0109312945691859e-35,4.3596482650199998e-17,4.3596482650199998e-17
83,3.5000000000000003e-01,8.5000000000000009e-01,9.5105651629515375e-01,4.3596482650199998e-17,4.8717891724036582e-35,4.3596482650199998e-17,4.3596482650199998e-17
84,4.5000000000000001e-01,8.5000000000000009e-01,9.5105651629515364e-01,4.3596482650199998e-17,4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
85,5.5000000000000004e-01,8.5000000000000009e-01,5.8778525229247336e-01,4.3596482650199998e-17,3.0109312945691768e-35,4.3596482650199998e-17,4.3596482650199998e-17
86,6.5000000000000002e-01,8.5000000000000009e-01,3.6739403974420594e-16,4.3596482650199998e-17,-6.2732560198907230e-51,4.3596482650199998e-17,4.3596482650199998e-17
87,7.5000000000000000e-01,8.5000000000000009e-01,-5.8778525229247280e-01,4.3596482650199998e-17,-3.0109312945691837e-35,4.3596482650199998e-17,4.3596482650199998e-17
88,8.5000000000000009e-01,8.5000000000000009e-01,-9.5105651629515398e-01,4.3596482650199998e-17,-4.8717891724036593e-35,4.3596482650199998e-17,4.3596482650199998e-17
89,9.5000000000000007e-01,8.5000000000000009e-01,-9.5105651629515320e-01,4.3596482650199998e-17,-4.8717891724036539e-35,4.3596482650199998e-17,4.3596482650199998e-17
90,5.0000000000000003e-02,9.5000000000000007e-01,-2.4492935982947064e-16,4.3596482650199998e-17,1.2546512039781446e-50,4.3596482650199998e-17,4.3596482650199998e-17
91,1.5000000000000002e-01,9.5000000000000007e-01,5.8778525229247358e-01,4.3596482650199998e-17,3.0109312945691859e-35,4.3596482650199998e-17,4.3596482650199998e-17
92,2.5000000000000000e-01,9.5000000000000007e-01,9.5105651629515375e-01,4.3596482650199998e-17,4.8717891724036582e-35,4.3596482650199998e-17,4.3596482650199998e-17
93,3.5000000000000003e-01,9.5000000000000007e-01,9.5105651629515364e-01,4.3596482650199998e-17,4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
94,4.5000000000000001e-01,9.5000000000000007e-01,5.8778525229247336e-01,4.3596482650199998e-17,3.0109312945691768e-35,4.3596482650199998e-17,4.3596482650199998e-17
95,5.5000000000000004e-01,9.5000000000000007e-01,3.6739403974420594e-16,4.3596482650199998e-17,-6.2732560198907230e-51,4.3596482650199998e-17,4.3596482650199998e-17
96,6.5000000000000002e-01,9.5000000000000007e-01,-5.8778525229247280e-01,4.3596482650199998e-17,-3.0109312945691837e-35,4.3596482650199998e-17,4.3596482650199998e-17
97,7.5000000000000000e-01,9.5000000000000007e-01,-9.5105651629515398e-01,4.3596482650199998e-17,-4.8717891724036593e-35,4.3596482650199998e-17,4.3596482650199998e-17
98,8.5000000000000009e-01,9.5000000000000007e-01,-9.5105651629515320e-01,4.3596482650199998e-17,-4.8717891724036539e-35,4.3596482650199998e-17,4.3596482650199998e-17
99,9.5000000000000007e-01,9.5000000000000007e-01,-5.8778525229247347e-01,4.3596482650199998e-17,-3.0109312945691773e-35,4.3596482650199998e-17,4.3596482650199998e-17
