cell,x,y,z,volume,initial,numerical,change,absChange
10508,5.2333333333400001e-01,5.4333333333400002e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,7.0827553752500000e-03,7.0827553752500000e-03,7.0827553752500000e-03
10509,5.2666666666700002e-01,5.4666666666700003e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.1623504440199999e-02,1.1623504440199999e-02,1.1623504440199999e-02
10510,5.2666666666700002e-01,5.5333333333400003e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.8694104194899999e-02,1.8694104194899999e-02,1.8694104194899999e-02
10511,5.2333333333400001e-01,5.5666666666700004e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.9467276722200000e-02,1.9467276722200000e-02,1.9467276722200000e-02
10512,5.2333333333400001e-01,5.6333333333400004e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,3.9670551001800003e-02,3.9670551001800003e-02,3.9670551001800003e-02
10513,5.2666666666700002e-01,5.6666666666700005e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,4.8817304553900001e-02,4.8817304553900001e-02,4.8817304553900001e-02
10514,5.2666666666700002e-01,5.7333333333299996e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,7.0819511884500003e-02,7.0819511884500003e-02,7.0819511884500003e-02
10515,5.2333333333400001e-01,5.7666666666699995e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,7.2726787072199997e-02,7.2726787072199997e-02,7.2726787072199997e-02
10516,5.2333333333400001e-01,5.8333333333299997e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.1493279556800000e-01,1.1493279556800000e-01,1.1493279556800000e-01
10517,5.2666666666700002e-01,5.8666666666699996e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.2699844357599999e-01,1.2699844357599999e-01,1.2699844357599999e-01
10518,5.2666666666700002e-01,5.9333333333299998e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.6522788302999999e-01,1.6522788302999999e-01,1.6522788302999999e-01
10519,5.2333333333400001e-01,5.9666666666699997e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,1.6832042943100001e-01,1.6832042943100001e-01,1.6832042943100001e-01
10520,5.2333333333400001e-01,6.0333333333299999e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,2.2623950657600000e-01,2.2623950657600000e-01,2.2623950657600000e-01
10521,5.2666666666700002e-01,6.0666666666699998e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,2.3765685797200001e-01,-7.6234314202800002e-01,7.6234314202800002e-01
10522,5.2666666666700002e-01,6.1333333333300000e-01,5.0000000000000003e-02,4.9999999999800003e-06,1.0000000000000000e+00,2.8421774395499999e-01,-7.1578225604500001e-01,7.1578225604500001e-01
10523,5.2333333333400001e-01,6.1666666666699999e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,2.8803088121199999e-01,2.8803088121199999e-01,2.8803088121199999e-01
10524,5.2333333333400001e-01,6.2333333333300001e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,3.4790063985699998e-01,3.4790063985699998e-01,3.4790063985699998e-01
10525,5.2666666666700002e-01,6.2666666666699999e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,3.5617113021500002e-01,-6.4382886978499998e-01,6.4382886978499998e-01
10526,5.2666666666700002e-01,6.3333333333300001e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,4.0072507858299999e-01,-5.9927492141700001e-01,5.9927492141700001e-01
10527,5.2333333333400001e-01,6.3666666666700000e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,4.0464353537499997e-01,4.0464353537499997e-01,4.0464353537499997e-01
10528,5.2333333333400001e-01,6.4333333333300002e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,4.5548236780500001e-01,4.5548236780500001e-01,4.5548236780500001e-01
10529,5.2666666666700002e-01,6.4666666666700001e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,4.6014413587399999e-01,-5.3985586412600006e-01,5.3985586412600006e-01
10530,5.2666666666700002e-01,6.5333333333300003e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,4.9624780562600002e-01,-5.0375219437399998e-01,5.0375219437399998e-01
10531,5.2333333333400001e-01,6.5666666666700002e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,4.9984179533500001e-01,4.9984179533500001e-01,4.9984179533500001e-01
10532,5.2333333333400001e-01,6.6333333333300004e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,5.3757146261800004e-01,5.3757146261800004e-01,5.3757146261800004e-01
10533,5.2666666666799999e-01,6.6666666666700003e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,5.3940394844299999e-01,-4.6059605155700001e-01,4.6059605155700001e-01
10534,5.2666666666799999e-01,6.7333333333300005e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,5.6553389206899995e-01,-4.3446610793100005e-01,4.3446610793100005e-01
10535,5.2333333333400001e-01,6.7666666666700004e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,5.6865195740200003e-01,5.6865195740200003e-01,5.6865195740200003e-01
10536,5.2333333333400001e-01,6.8333333333299995e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,5.9421579297600002e-01,5.9421579297600002e-01,5.9421579297600002e-01
10537,5.2666666666799999e-01,6.8666666666700005e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,5.9422142731600003e-01,-4.0577857268399997e-01,4.0577857268399997e-01
10538,5.2666666666799999e-01,6.9333333333299996e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,6.1165925297199997e-01,-3.8834074702800003e-01,3.8834074702800003e-01
10539,5.2333333333400001e-01,6.9666666666699995e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,6.1435436939700006e-01,6.1435436939700006e-01,6.1435436939700006e-01
10540,5.2333333333400001e-01,7.0333333333299997e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,6.3044635114900005e-01,6.3044635114900005e-01,6.3044635114900005e-01
10541,5.2666666666799999e-01,7.0666666666699995e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,6.2934460685000004e-01,-3.7065539314999996e-01,3.7065539314999996e-01
10542,5.2666666666799999e-01,7.1333333333299997e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,6.3998243656099996e-01,-3.6001756343900004e-01,3.6001756343900004e-01
10543,5.2333333333400001e-01,7.1666666666699996e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,6.4240313988700004e-01,6.4240313988700004e-01,6.4240313988700004e-01
10544,5.2333333333400001e-01,7.2333333333299998e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,6.5137541542999999e-01,6.5137541542999999e-01,6.5137541542999999e-01
10545,5.2666666666799999e-01,7.2666666666699997e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,6.4953316751099999e-01,-3.5046683248900001e-01,3.5046683248900001e-01
10546,5.2666666666799999e-01,7.3333333333299999e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,6.5469300708199996e-01,-3.4530699291800004e-01,3.4530699291800004e-01
10547,5.2333333333400001e-01,7.3666666666699998e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,6.5700214040600002e-01,6.5700214040600002e-01,6.5700214040600002e-01
10548,5.2333333333400001e-01,7.4333333333300000e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,6.6008549231000002e-01,6.6008549231000002e-01,6.6008549231000002e-01
10549,5.2666666666799999e-01,7.4666666666600001e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,6.5762191636400003e-01,-3.4237808363599997e-01,3.4237808363599997e-01
10550,5.2666666666799999e-01,7.5333333333300001e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,6.5767947240600000e-01,-3.4232052759400000e-01,3.4232052759400000e-01
10551,5.2333333333400001e-01,7.5666666666600002e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,6.6000499429299997e-01,6.6000499429299997e-01,6.6000499429299997e-01
10552,5.2333333333499998e-01,7.6333333333300002e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,6.5724589098200004e-01,6.5724589098200004e-01,6.5724589098200004e-01
10553,5.2666666666799999e-01,7.6666666666600003e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,6.5415852892500004e-01,-3.4584147107499996e-01,3.4584147107499996e-01
10554,5.2666666666799999e-01,7.7333333333300003e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,6.4860323689800004e-01,-3.5139676310199996e-01,3.5139676310199996e-01
10555,5.2333333333499998e-01,7.7666666666600004e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,6.5100981533799995e-01,6.5100981533799995e-01,6.5100981533799995e-01
10556,5.2333333333499998e-01,7.8333333333300004e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,6.4157450454300002e-01,6.4157450454300002e-01,6.4157450454300002e-01
10557,5.2666666666799999e-01,7.8666666666600005e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,6.3784377261500003e-01,-3.6215622738499997e-01,3.6215622738499997e-01
10558,5.2666666666799999e-01,7.9333333333300005e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,6.2565035414000003e-01,-3.7434964585999997e-01,3.7434964585999997e-01
10559,5.2333333333499998e-01,7.9666666666599995e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,6.2812724044500001e-01,6.2812724044500001e-01,6.2812724044500001e-01
10560,5.2333333333499998e-01,8.0333333333300005e-01,5.0000000000000003e-02,4.9999999999700002e-06,0.0000000000000000e+00,6.1090868730500003e-01,6.1090868730500003e-01,6.1090868730500003e-01
10561,5.2666666666799999e-01,8.0666666666599995e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,6.0657736606500001e-01,-3.9342263393499999e-01,3.9342263393499999e-01
10562,5.2666666666799999e-01,8.1333333333299995e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,5.8685360716799995e-01,-4.1314639283200005e-01,4.1314639283200005e-01
10563,5.2333333333499998e-01,8.1666666666599996e-01,5.0000000000000003e-02,4.9999999999600001e-06,0.0000000000000000e+00,5.8932149069499995e-01,5.8932149069499995e-01,5.8932149069499995e-01
10564,5.2333333333499998e-01,8.2333333333299996e-01,5.0000000000000003e-02,4.9999999999600001e-06,0.0000000000000000e+00,5.6375502468500005e-01,5.6375502468500005e-01,5.6375502468500005e-01
10565,5.2666666666799999e-01,8.2666666666599997e-01,5.0000000000000003e-02,4.9999999999600001e-06,1.0000000000000000e+00,5.5897517969800004e-01,-4.4102482030199996e-01,4.4102482030199996e-01
10566,5.2666666666799999e-01,8.3333333333299997e-01,5.0000000000000003e-02,4.9999999999600001e-06,1.0000000000000000e+00,5.3170119670399996e-01,-4.6829880329600004e-01,4.6829880329600004e-01
10567,5.2333333333499998e-01,8.3666666666599998e-01,5.0000000000000003e-02,4.9999999999600001e-06,0.0000000000000000e+00,5.3403877992899995e-01,5.3403877992899995e-01,5.3403877992899995e-01
10568,5.2333333333499998e-01,8.4333333333299998e-01,5.0000000000000003e-02,4.9999999999600001e-06,0.0000000000000000e+00,5.0082573842500000e-01,5.0082573842500000e-01,5.0082573842500000e-01
10569,5.2666666666799999e-01,8.4666666666599999e-01,5.0000000000000003e-02,4.9999999999600001e-06,1.0000000000000000e+00,4.9585949995099998e-01,-5.0414050004900002e-01,5.0414050004900002e-01
10570,5.2666666666799999e-01,8.5333333333299999e-01,5.0000000000000003e-02,4.9999999999600001e-06,1.0000000000000000e+00,4.6237343909400003e-01,-5.3762656090600003e-01,5.3762656090600003e-01
10571,5.2333333333499998e-01,8.5666666666600000e-01,5.0000000000000003e-02,4.9999999999600001e-06,1.0000000000000000e+00,4.6445594391200001e-01,-5.3554405608800004e-01,5.3554405608800004e-01
10572,5.2333333333499998e-01,8.6333333333300000e-01,5.0000000000000003e-02,4.9999999999600001e-06,1.0000000000000000e+00,4.2582149870199998e-01,-5.7417850129800008e-01,5.7417850129800008e-01
10573,5.2666666666799999e-01,8.6666666666600001e-01,5.0000000000000003e-02,4.9999999999600001e-06,1.0000000000000000e+00,4.2099381560299998e-01,-5.7900618439700002e-01,5.7900618439700002e-01
10574,5.2666666666799999e-01,8.7333333333300001e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,3.8394173993199998e-01,-6.1605826006800002e-01,6.1605826006800002e-01
10575,5.2333333333499998e-01,8.7666666666600002e-01,5.0000000000000003e-02,4.9999999999700002e-06,1.0000000000000000e+00,3.8567699437600000e-01,-6.1432300562400000e-01,6.1432300562400000e-01
10576,5.2333333333499998e-01,8.8333333333300001e-01,5.0000000000000003e-02,4.9999999999900003e-06,1.0000000000000000e+00,3.4499856042100002e-01,-6.5500143957900003e-01,6.5500143957900003e-01
10577,5.2666666666799999e-01,8.8666666666600003e-01,5.0000000000000003e-02,4.9999999999900003e-06,1.0000000000000000e+00,3.4062226743599999e-01,-6.5937773256400001e-01,6.5937773256400001e-01
10578,5.2666666666799999e-01,8.9333333333300002e-01,5.0000000000000003e-02,4.9999999999900003e-06,1.0000000000000000e+00,3.0337701512100002e-01,-6.9662298487899998e-01,6.9662298487899998e-01
10579,5.2333333333499998e-01,8.9666666666600003e-01,5.0000000000000003e-02,4.9999999999900003e-06,1.0000000000000000e+00,3.0472617996399998e-01,-6.9527382003600002e-01,6.9527382003600002e-01
10580,5.2333333333499998e-01,9.0333333333300003e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,2.6571285562600000e-01,2.6571285562600000e-01,2.6571285562600000e-01
10581,5.2666666666799999e-01,9.0666666666600004e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,2.6201938123000001e-01,2.6201938123000001e-01,2.6201938123000001e-01
10582,5.2666666666799999e-01,9.1333333333300004e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,2.2783993001100000e-01,2.2783993001100000e-01,2.2783993001100000e-01
10583,5.2333333333499998e-01,9.1666666666600005e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,2.2881816495800000e-01,2.2881816495800000e-01,2.2881816495800000e-01
10584,5.2333333333499998e-01,9.2333333333300005e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,1.9458544536299999e-01,1.9458544536299999e-01,1.9458544536299999e-01
10585,5.2666666666799999e-01,9.2666666666599995e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,1.9168508707000001e-01,1.9168508707000001e-01,1.9168508707000001e-01
10586,5.2666666666799999e-01,9.3333333333299995e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,1.6290162712400000e-01,1.6290162712400000e-01,1.6290162712400000e-01
10587,5.2333333333499998e-01,9.3666666666599996e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.6356300063099999e-01,1.6356300063099999e-01,1.6356300063099999e-01
10588,5.2333333333499998e-01,9.4333333333299996e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.3586460731000000e-01,1.3586460731000000e-01,1.3586460731000000e-01
10589,5.2666666666799999e-01,9.4666666666599997e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.3373960395199999e-01,1.3373960395199999e-01,1.3373960395199999e-01
10590,5.2666666666799999e-01,9.5333333333299997e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.1120058224800000e-01,1.1120058224800000e-01,1.1120058224800000e-01
10591,5.2333333333499998e-01,9.5666666666699995e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.1161649823500000e-01,1.1161649823500000e-01,1.1161649823500000e-01
10592,5.2333333333499998e-01,9.6333333333299997e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,9.0547696547100001e-02,9.0547696547100001e-02,9.0547696547100001e-02
10593,5.2666666666799999e-01,9.6666666666699996e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,8.9077877286800000e-02,8.9077877286800000e-02,8.9077877286800000e-02
10594,5.2666666666799999e-01,9.7333333333299998e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,7.2246552488400007e-02,7.2246552488400007e-02,7.2246552488400007e-02
10595,5.2333333333499998e-01,9.7666666666699997e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,7.2487367163399999e-02,7.2487367163399999e-02,7.2487367163399999e-02
10596,5.2333333333499998e-01,9.8333333333299999e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,5.7032448519299998e-02,5.7032448519299998e-02,5.7032448519299998e-02
10597,5.2666666666899997e-01,9.8666666666699998e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,5.6055209812899999e-02,5.6055209812899999e-02,5.6055209812899999e-02
10598,5.2666666666899997e-01,9.9333333333300000e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.4580363468800001e-01,1.4580363468800001e-01,1.4580363468800001e-01
10599,5.2333333333499998e-01,9.9666666666699999e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.5282654039900001e-01,1.5282654039900001e-01,1.5282654039900001e-01
10600,5.3666666666499996e-01,3.3333333333400001e-03,5.0000000000000003e-02,5.0000000000199997e-06,0.0000000000000000e+00,2.0504532474500001e-02,2.0504532474500001e-02,2.0504532474500001e-02
10601,5.3333333333199995e-01,6.6666666666700004e-03,5.0000000000000003e-02,5.0000000000199997e-06,0.0000000000000000e+00,2.2389327131399999e-02,2.2389327131399999e-02,2.2389327131399999e-02
10602,5.3333333333199995e-01,1.3333333333300000e-02,5.0000000000000003e-02,5.0000000000199997e-06,0.0000000000000000e+00,1.2177804611400000e-02,1.2177804611400000e-02,1.2177804611400000e-02
10603,5.3666666666499996e-01,1.6666666666700001e-02,5.0000000000000003e-02,5.0000000000199997e-06,0.0000000000000000e+00,1.2063976204500001e-02,1.2063976204500001e-02,1.2063976204500001e-02
10604,5.3666666666600005e-01,2.3333333333400000e-02,5.0000000000000003e-02,5.0000000000199997e-06,0.0000000000000000e+00,1.3292738375200000e-02,1.3292738375200000e-02,1.3292738375200000e-02
10605,5.3333333333199995e-01,2.6666666666699999e-02,5.0000000000000003e-02,5.0000000000199997e-06,0.0000000000000000e+00,1.3531431103300001e-02,1.3531431103300001e-02,1.3531431103300001e-02
10606,5.3333333333199995e-01,3.3333333333400002e-02,5.0000000000000003e-02,5.0000000000199997e-06,0.0000000000000000e+00,1.7408871417899999e-02,1.7408871417899999e-02,1.7408871417899999e-02
10607,5.3666666666600005e-01,3.6666666666700001e-02,5.0000000000000003e-02,5.0000000000099996e-06,0.0000000000000000e+00,1.7259007776500000e-02,1.7259007776500000e-02,1.7259007776500000e-02
10608,5.3666666666600005e-01,4.3333333333399997e-02,5.0000000000000003e-02,5.0000000000099996e-06,0.0000000000000000e+00,2.2424667724800000e-02,2.2424667724800000e-02,2.2424667724800000e-02
10609,5.3333333333199995e-01,4.6666666666700003e-02,5.0000000000000003e-02,5.0000000000099996e-06,0.0000000000000000e+00,2.3105768818499999e-02,2.3105768818499999e-02,2.3105768818499999e-02
10610,5.3333333333199995e-01,5.3333333333399999e-02,5.0000000000000003e-02,5.0000000000199997e-06,0.0000000000000000e+00,2.9197240159799999e-02,2.9197240159799999e-02,2.9197240159799999e-02
10611,5.3666666666600005e-01,5.6666666666699998e-02,5.0000000000000003e-02,5.0000000000099996e-06,0.0000000000000000e+00,2.8944189880300002e-02,2.8944189880300002e-02,2.8944189880300002e-02
10612,5.3666666666600005e-01,6.3333333333399994e-02,5.0000000000000003e-02,5.0000000000199997e-06,0.0000000000000000e+00,3.6835870104200003e-02,3.6835870104200003e-02,3.6835870104200003e-02
10613,5.3333333333199995e-01,6.6666666666700000e-02,5.0000000000000003e-02,5.0000000000199997e-06,0.0000000000000000e+00,3.7944551625800002e-02,3.7944551625800002e-02,3.7944551625800002e-02
10614,5.3333333333199995e-01,7.3333333333400003e-02,5.0000000000000003e-02,5.0000000000199997e-06,0.0000000000000000e+00,4.6987932990800001e-02,4.6987932990800001e-02,4.6987932990800001e-02
10615,5.3666666666600005e-01,7.6666666666699995e-02,5.0000000000000003e-02,5.0000000000099996e-06,0.0000000000000000e+00,4.6574553437499999e-02,4.6574553437499999e-02,4.6574553437499999e-02
10616,5.3666666666600005e-01,8.3333333333399998e-02,5.0000000000000003e-02,5.0000000000099996e-06,0.0000000000000000e+00,5.8010900333500003e-02,5.8010900333500003e-02,5.8010900333500003e-02
10617,5.3333333333199995e-01,8.6666666666700004e-02,5.0000000000000003e-02,5.0000000000099996e-06,0.0000000000000000e+00,5.9738077079600001e-02,5.9738077079600001e-02,5.9738077079600001e-02
10618,5.3333333333199995e-01,9.3333333333400006e-02,5.0000000000000003e-02,5.0000000000099996e-06,0.0000000000000000e+00,7.2410119889700003e-02,7.2410119889700003e-02,7.2410119889700003e-02
10619,5.3666666666600005e-01,9.6666666666800002e-02,5.0000000000000003e-02,5.0000000000099996e-06,0.0000000000000000e+00,7.1758860790000004e-02,7.1758860790000004e-02,7.1758860790000004e-02
10620,5.3666666666600005e-01,1.0333333333300000e-01,5.0000000000000003e-02,5.0000000000099996e-06,0.0000000000000000e+00,8.7354897253100000e-02,8.7354897253100000e-02,8.7354897253100000e-02
10621,5.3333333333199995e-01,1.0666666666700000e-01,5.0000000000000003e-02,5.0000000000099996e-06,1.8944886464439481e-02,8.9915868895000001e-02,7.0970982430560520e-02,7.0970982430560520e-02
10622,5.3333333333199995e-01,1.1333333333300000e-01,5.0000000000000003e-02,5.0000000000099996e-06,6.2180095732872198e-02,1.0658405884600000e-01,4.4403963113127803e-02,4.4403963113127803e-02
10623,5.3666666666600005e-01,1.1666666666700000e-01,5.0000000000000003e-02,5.0000000000099996e-06,7.8112510550363612e-02,1.0559812230800000e-01,2.7485611757636391e-02,2.7485611757636391e-02
10624,5.3666666666600005e-01,1.2333333333300001e-01,5.0000000000000003e-02,5.0000000000099996e-06,1.2088709133899067e-01,1.2554050379699999e-01,4.6534124580093206e-03,4.6534124580093206e-03
10625,5.3333333333199995e-01,1.2666666666699999e-01,5.0000000000000003e-02,5.0000000000099996e-06,1.4827698237171782e-01,1.2914823698500000e-01,-1.9128745386717827e-02,1.9128745386717827e-02
10626,5.3333333333300004e-01,1.3333333333299999e-01,5.0000000000000003e-02,5.0000000000099996e-06,1.9109890118952710e-01,1.4966776482100000e-01,-4.1431136368527105e-02,4.1431136368527105e-02
10627,5.3666666666600005e-01,1.3666666666700000e-01,5.0000000000000003e-02,5.0000000000099996e-06,2.0588584954989841e-01,1.4823565371799999e-01,-5.7650195831898426e-02,5.7650195831898426e-02
10628,5.3666666666600005e-01,1.4333333333300000e-01,5.0000000000000003e-02,5.0000000000099996e-06,2.4804780819095962e-01,1.7206172673500000e-01,-7.5986081455959614e-02,7.5986081455959614e-02
10629,5.3333333333300004e-01,1.4666666666700001e-01,5.0000000000000003e-02,5.0000000000099996e-06,2.7615566778491574e-01,1.7688867129600000e-01,-9.9266996488915737e-02,9.9266996488915737e-02
10630,5.3333333333300004e-01,1.5333333333300000e-01,5.0000000000000003e-02,5.0000000000099996e-06,3.1831725999071392e-01,2.0041965410400001e-01,-1.1789760588671391e-01,1.1789760588671391e-01
10631,5.3666666666600005e-01,1.5666666666699999e-01,5.0000000000000003e-02,5.0000000000099996e-06,3.3148404638185669e-01,1.9842368463800000e-01,-1.3306036174385669e-01,1.3306036174385669e-01
10632,5.3666666666600005e-01,1.6333333333300001e-01,5.0000000000000003e-02,5.0000000000099996e-06,3.7264025717776939e-01,2.2485092584800001e-01,-1.4778933132976937e-01,1.4778933132976937e-01
10633,5.3333333333300004e-01,1.6666666666700000e-01,5.0000000000000003e-02,5.0000000000099996e-06,4.0164835476572136e-01,2.3098106090000001e-01,-1.7066729386572135e-01,1.7066729386572135e-01
10634,5.3333333333300004e-01,1.7333333333299999e-01,5.0000000000000003e-02,5.0000000000099996e-06,4.4266950204398336e-01,2.5589966869100000e-01,-1.8676983335298336e-01,1.8676983335298336e-01
10635,5.3666666666600005e-01,1.7666666666700001e-01,5.0000000000000003e-02,5.0000000000099996e-06,4.5340560550402653e-01,2.5322881804899999e-01,-2.0017678745502654e-01,2.0017678745502654e-01
10636,5.3666666666600005e-01,1.8333333333300000e-01,5.0000000000000003e-02,5.0000000000099996e-06,4.9276834619960219e-01,2.8012043164700001e-01,-2.1264791455260218e-01,2.1264791455260218e-01
10637,5.3333333333300004e-01,1.8666666666699999e-01,5.0000000000000003e-02,5.0000000000099996e-06,5.2286865436780383e-01,2.8750062367599999e-01,-2.3536803069180384e-01,2.3536803069180384e-01
10638,5.3333333333300004e-01,1.9333333333300001e-01,5.0000000000000003e-02,5.0000000000099996e-06,5.6170926836996626e-01,3.1147353343799999e-01,-2.5023573493196627e-01,2.5023573493196627e-01
10639,5.3666666666600005e-01,1.9666666666700000e-01,5.0000000000000003e-02,5.0000000000099996e-06,5.6852249247218001e-01,3.0803988331600002e-01,-2.6048260915617999e-01,2.6048260915617999e-01
10640,5.3666666666600005e-01,2.0333333333299999e-01,5.0000000000000003e-02,5.0000000000000004e-06,6.0434458189511253e-01,3.3256478432800002e-01,-2.7177979756711251e-01,2.7177979756711251e-01
10641,5.3333333333300004e-01,2.0666666666700001e-01,5.0000000000000003e-02,5.0000000000099996e-06,6.3552845629518895e-01,3.4096685939299998e-01,-2.9456159690218897e-01,2.9456159690218897e-01
10642,5.3333333333300004e-01,2.1333333333300000e-01,5.0000000000000003e-02,5.0000000000000004e-06,6.6964291672610576e-01,3.6121585815200002e-01,-3.0842705857410574e-01,3.0842705857410574e-01
10643,5.3666666666600005e-01,2.1666666666699999e-01,5.0000000000000003e-02,5.0000000000000004e-06,6.6964291673103860e-01,3.5697296882500001e-01,-3.1266994790603858e-01,3.1266994790603858e-01
10644,5.3666666666600005e-01,2.2333333333300001e-01,5.0000000000000003e-02,5.0000000000000004e-06,6.9774509980816612e-01,3.7597099655700000e-01,-3.2177410325116612e-01,3.2177410325116612e-01
10645,5.3333333333300004e-01,2.2666666666700000e-01,5.0000000000000003e-02,5.0000000000000004e-06,7.2874320854234576e-01,3.8497564545700003e-01,-3.4376756308534573e-01,3.4376756308534573e-01
10646,5.3333333333300004e-01,2.3333333333299999e-01,5.0000000000000003e-02,5.0000000000000004e-06,7.5154800250101694e-01,3.9871361662799998e-01,-3.5283438587301696e-01,3.5283438587301696e-01
10647,5.3666666666600005e-01,2.3666666666700001e-01,5.0000000000000003e-02,5.0000000000000004e-06,7.3989555754449987e-01,3.9367443567799998e-01,-3.4622112186649989e-01,3.4622112186649989e-01
