cell,x,y,z,volume,numerical,exact,error,absError
59,-2.6666666666599999e+00,4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,5.6927438202099999e-07,5.9507148964466772e-08,5.0976723305653322e-07,5.0976723305653322e-07
60,-1.3333333333399999e+00,-4.6666666666700003e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.4265955793500000e-06,1.1517748954773937e-06,2.2748206838726061e-06,2.2748206838726061e-06
61,-1.6666666666700001e+00,-4.3333333333299997e+00,5.0000000000000003e-02,4.9999999999899999e-02,1.5597175905800000e-05,3.4987832006681581e-06,1.2098392705131843e-05,1.2098392705131843e-05
62,-1.6666666666700001e+00,-3.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,1.4690620265699999e-04,6.7719773596512566e-05,7.9186429060487426e-05,7.9186429060487426e-05
63,-1.3333333333399999e+00,-3.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,6.3860239562999995e-04,4.3148384294924879e-04,2.0711855268075116e-04,2.0711855268075116e-04
64,-1.3333333333399999e+00,-2.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.2334314501700000e-03,3.9816527985949137e-03,-7.4822134842491379e-04,7.4822134842491379e-04
65,-1.6666666666700001e+00,-2.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,6.2650673618499996e-03,5.7665119299247381e-03,4.9855543192526153e-04,4.9855543192526153e-04
66,-1.6666666666700001e+00,-1.6666666666700001e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.1395716045700003e-02,2.5369530338925809e-02,6.0261857067741946e-03,6.0261857067741946e-03
67,-1.3333333333399999e+00,-1.3333333333299999e+00,5.0000000000000003e-02,4.9999999999899999e-02,7.7387858282399996e-02,7.7065828491819699e-02,3.2202979058029713e-04,3.2202979058029713e-04
68,-1.3333333333299999e+00,-6.6666666666600005e-01,5.0000000000000003e-02,5.0000000000000003e-02,1.5078756769900001e-01,1.6164469936993933e-01,-1.0857131670939324e-02,1.0857131670939324e-02
69,-1.6666666666700001e+00,-3.3333333333199999e-01,5.0000000000000003e-02,5.0000000000000003e-02,9.2304659016400004e-02,1.1161219771202364e-01,-1.9307538695623641e-02,1.9307538695623641e-02
70,-1.6666666666700001e+00,3.3333333333600002e-01,5.0000000000000003e-02,5.0000000000000003e-02,9.2304659016300000e-02,1.1161219771185828e-01,-1.9307538695558277e-02,1.9307538695558277e-02
71,-1.3333333333299999e+00,6.6666666666899999e-01,5.0000000000000003e-02,5.0000000000000003e-02,1.5078756769800000e-01,1.6164469936958009e-01,-1.0857131671580089e-02,1.0857131671580089e-02
72,-1.3333333333299999e+00,1.3333333333399999e+00,5.0000000000000003e-02,4.9999999999899999e-02,7.7387858282399996e-02,7.7065828491819699e-02,3.2202979058029713e-04,3.2202979058029713e-04
73,-1.6666666666700001e+00,1.6666666666700001e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.1395716045700003e-02,2.5369530338925809e-02,6.0261857067741946e-03,6.0261857067741946e-03
74,-1.6666666666700001e+00,2.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,6.2650673618700001e-03,5.7665119299247381e-03,4.9855543194526203e-04,4.9855543194526203e-04
75,-1.3333333333299999e+00,2.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.2334314501800002e-03,3.9816527986539013e-03,-7.4822134847390108e-04,7.4822134847390108e-04
76,-1.3333333333299999e+00,3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,6.3860239563499996e-04,4.3148384295564108e-04,2.0711855267935888e-04,2.0711855267935888e-04
