cell,x,y,initial,numerical,exact,error,absError
119,9.5000000000000018e-01,-4.4999999999999996e-01,8.7672884785636544e-124,6.1718760022699999e-02,1.1306788335089347e-24,6.1718760022699999e-02,6.1718760022699999e-02
120,-9.4999999999999996e-01,-3.4999999999999998e-01,2.4237383591391675e-111,4.0027781242699997e-02,3.4806740073031823e-22,4.0027781242699997e-02,4.0027781242699997e-02
121,-8.4999999999999998e-01,-3.4999999999999998e-01,6.7004840184357049e-99,4.7376656786100001e-02,1.0714883118062796e-19,4.7376656786100001e-02,4.7376656786100001e-02
122,-7.5000000000000000e-01,-3.4999999999999998e-01,7.6793479185339425e-88,5.2101615164300001e-02,1.7451432091555578e-17,5.2101615164299980e-02,5.2101615164299980e-02
123,-6.4999999999999991e-01,-3.4999999999999998e-01,3.6487175147856753e-78,5.9143949071399998e-02,1.5038144413527101e-15,5.9143949071398493e-02,5.9143949071398493e-02
124,-5.5000000000000004e-01,-3.4999999999999998e-01,7.1871029805842484e-70,6.6636410141600003e-02,6.8560973632403126e-14,6.6636410141531446e-02,6.6636410141531446e-02
125,-4.4999999999999996e-01,-3.4999999999999998e-01,5.8690150467790522e-63,7.2463380480199999e-02,1.6537857573889913e-12,7.2463380478546210e-02,7.2463380478546210e-02
126,-3.4999999999999998e-01,-3.4999999999999998e-01,1.9868922104841980e-57,7.4752681648199995e-02,2.1105763349006473e-11,7.4752681627094225e-02,7.4752681627094225e-02
127,-2.5000000000000000e-01,-3.4999999999999998e-01,2.7885672355122692e-53,7.2369728564499997e-02,1.4250904406111182e-10,7.2369728421990950e-02,7.2369728421990950e-02
128,-1.4999999999999991e-01,-3.4999999999999998e-01,1.6225035749678015e-50,6.6613682653799994e-02,5.0910027930106654e-10,6.6613682144699718e-02,6.6613682144699718e-02
129,-4.9999999999999933e-02,-3.4999999999999998e-01,3.9137036150932632e-49,6.2219089817700003e-02,9.6224084878540298e-10,6.2219088855459154e-02,6.2219088855459154e-02
130,5.0000000000000044e-02,-3.4999999999999998e-01,3.9137036150931522e-49,6.3555143565699995e-02,9.6224084878540649e-10,6.3555142603459153e-02,6.3555142603459153e-02
131,1.5000000000000013e-01,-3.4999999999999998e-01,1.6225035749677784e-50,6.9745810043900000e-02,5.0910027930106654e-10,6.9745809534799724e-02,6.9745809534799724e-02
132,2.5000000000000000e-01,-3.4999999999999998e-01,2.7885672355122692e-53,7.6004616877299994e-02,1.4250904406111182e-10,7.6004616734790947e-02,7.6004616734790947e-02
133,3.5000000000000009e-01,-3.4999999999999998e-01,1.9868922104841414e-57,7.8733502896999999e-02,2.1105763349006550e-11,7.8733502875894229e-02,7.8733502875894229e-02
134,4.5000000000000018e-01,-3.4999999999999998e-01,5.8690150467788849e-63,7.6756460273300006e-02,1.6537857573889913e-12,7.6756460271646218e-02,7.6756460271646218e-02
135,5.5000000000000004e-01,-3.4999999999999998e-01,7.1871029805842484e-70,7.0695595610700004e-02,6.8560973632403618e-14,7.0695595610631448e-02,7.0695595610631448e-02
136,6.5000000000000013e-01,-3.4999999999999998e-01,3.6487175147855722e-78,6.1815160475199998e-02,1.5038144413527101e-15,6.1815160475198493e-02,6.1815160475198493e-02
137,7.5000000000000000e-01,-3.4999999999999998e-01,7.6793479185339425e-88,5.1361691810999997e-02,1.7451432091555825e-17,5.1361691810999976e-02,5.1361691810999976e-02
138,8.5000000000000009e-01,-3.4999999999999998e-01,6.7004840184353240e-99,4.1545782961999997e-02,1.0714883118062871e-19,4.1545782961999997e-02,4.1545782961999997e-02
139,9.5000000000000018e-01,-3.4999999999999998e-01,2.4237383591391675e-111,9.5711016105300001e-02,3.4806740073031823e-22,9.5711016105300001e-02,9.5711016105300001e-02
140,-9.4999999999999996e-01,-2.5000000000000000e-01,2.7778187474391774e-100,6.5436925501399998e-02,5.6690068759495840e-20,6.5436925501399998e-02,6.5436925501399998e-02
141,-8.4999999999999998e-01,-2.5000000000000000e-01,7.6793479185339425e-88,6.3331629239900003e-02,1.7451432091555578e-17,6.3331629239899989e-02,6.3331629239899989e-02
142,-7.5000000000000000e-01,-2.5000000000000000e-01,8.8012126126463466e-77,6.9566101002999994e-02,2.8423313506124349e-15,6.9566101002997149e-02,6.9566101002997149e-02
143,-6.4999999999999991e-01,-2.5000000000000000e-01,4.1817533144462623e-67,8.1838067765499997e-02,2.4492768901348821e-13,8.1838067765255068e-02,8.1838067765255068e-02
144,-5.5000000000000004e-01,-2.5000000000000000e-01,8.2370563324056599e-59,9.5177087065399998e-02,1.1166591014509768e-11,9.5177087054233403e-02,9.5177087054233403e-02
145,-4.4999999999999996e-01,-2.5000000000000000e-01,6.7264108621587599e-52,1.0671912164700000e-01,2.6935365996109834e-10,1.0671912137764633e-01,1.0671912137764633e-01
146,-3.4999999999999998e-01,-2.5000000000000000e-01,2.2771543845119522e-46,1.1369768186199999e-01,3.4375157597820202e-09,1.1369767842448424e-01,1.1369767842448424e-01
147,-2.5000000000000000e-01,-2.5000000000000000e-01,3.1959449402167967e-42,1.1342412534900000e-01,2.3210583610310523e-08,1.1342410213841639e-01,1.1342410213841639e-01
148,-1.4999999999999991e-01,-2.5000000000000000e-01,1.8595327467330824e-39,1.0602979278900000e-01,8.2917646922693518e-08,1.0602970987135307e-01,1.0602970987135307e-01
149,-4.9999999999999933e-02,-2.5000000000000000e-01,4.4854508461825702e-38,9.9290551197900007e-02,1.5672108265923227e-07,9.9290394476817354e-02,9.9290394476817354e-02
150,5.0000000000000044e-02,-2.5000000000000000e-01,4.4854508461824423e-38,1.0436208511500000e-01,1.5672108265923282e-07,1.0436192839391735e-01,1.0436192839391735e-01
151,1.5000000000000013e-01,-2.5000000000000000e-01,1.8595327467330559e-39,1.1809825383700000e-01,8.2917646922693518e-08,1.1809817091935307e-01,1.1809817091935307e-01
152,2.5000000000000000e-01,-2.5000000000000000e-01,3.1959449402167967e-42,1.2954935480400001e-01,2.3210583610310523e-08,1.2954933159341639e-01,1.2954933159341639e-01
153,3.5000000000000009e-01,-2.5000000000000000e-01,2.2771543845119199e-46,1.3223753269100000e-01,3.4375157597820322e-09,1.3223752925348423e-01,1.3223752925348423e-01
154,4.5000000000000018e-01,-2.5000000000000000e-01,6.7264108621585685e-52,1.2552236885099999e-01,2.6935365996109834e-10,1.2552236858164634e-01,1.2552236858164634e-01
155,5.5000000000000004e-01,-2.5000000000000000e-01,8.2370563324056599e-59,1.1206131779000000e-01,1.1166591014509847e-11,1.1206131777883341e-01,1.1206131777883341e-01
156,6.5000000000000013e-01,-2.5000000000000000e-01,4.1817533144461437e-67,9.5055886483400007e-02,2.4492768901348821e-13,9.5055886483155078e-02,9.5055886483155078e-02
157,7.5000000000000000e-01,-2.5000000000000000e-01,8.8012126126463466e-77,7.6973251949099999e-02,2.8423313506124546e-15,7.6973251949097155e-02,7.6973251949097155e-02
