cell,x,y,initial,numerical,exact,error,absError
91,5.7500000000000007e-01,2.2500000000000001e-01,0.0000000000000000e+00,-1.7799530451311779e-01,-1.7751324731770043e-01,-4.8205719541735692e-04,4.8205719541735692e-04
92,6.2500000000000000e-01,2.2500000000000001e-01,0.0000000000000000e+00,-2.9178702717798788e-01,-2.9099476490671017e-01,-7.9226227127771054e-04,7.9226227127771054e-04
93,6.7500000000000004e-01,2.2500000000000001e-01,0.0000000000000000e+00,-3.9839724445559738e-01,-3.9731102562746129e-01,-1.0862188281360874e-03,1.0862188281360874e-03
94,7.2500000000000009e-01,2.2500000000000001e-01,0.0000000000000000e+00,-4.9520260791105392e-01,-4.9384417029756905e-01,-1.3584376134848641e-03,1.3584376134848641e-03
95,7.7500000000000002e-01,2.2500000000000001e-01,0.0000000000000000e+00,-5.7982169075262102e-01,-5.7821723252011548e-01,-1.6044582325055456e-03,1.6044582325055456e-03
96,8.2500000000000007e-01,2.2500000000000001e-01,0.0000000000000000e+00,-6.5017383523694849e-01,-6.4835266748504250e-01,-1.8211677519059943e-03,1.8211677519059943e-03
97,8.7500000000000000e-01,2.2500000000000001e-01,0.0000000000000000e+00,-7.0453063561372609e-01,-7.0252350801735020e-01,-2.0071275963758906e-03,2.0071275963758906e-03
98,9.2500000000000004e-01,2.2500000000000001e-01,0.0000000000000000e+00,-7.4155877091389821e-01,-7.3939588824042046e-01,-2.1628826734777507e-03,2.1628826734777507e-03
99,9.7500000000000009e-01,2.2500000000000001e-01,0.0000000000000000e+00,-7.6035306996578567e-01,-7.5806188778074746e-01,-2.2911821850382097e-03,2.2911821850382097e-03
100,2.5000000000000001e-02,2.7500000000000002e-01,0.0000000000000000e+00,6.4940069214945373e-01,6.4744601673951019e-01,1.9546754099435404e-03,1.9546754099435404e-03
101,7.5000000000000011e-02,2.7500000000000002e-01,0.0000000000000000e+00,6.3334483377289996e-01,6.3150374705724699e-01,1.8410867156529731e-03,1.8410867156529731e-03
102,1.2500000000000000e-01,2.7500000000000002e-01,0.0000000000000000e+00,6.0171670594388704e-01,6.0001175928165751e-01,1.7049466622295339e-03,1.7049466622295339e-03
103,1.7500000000000002e-01,2.7500000000000002e-01,0.0000000000000000e+00,5.5528968844535631e-01,5.5374549066769208e-01,1.5441977776642357e-03,1.5441977776642357e-03
104,2.2500000000000001e-01,2.7500000000000002e-01,0.0000000000000000e+00,4.9520260790227111e-01,4.9384417029756877e-01,1.3584376047023339e-03,1.3584376047023339e-03
105,2.7500000000000002e-01,2.7500000000000002e-01,0.0000000000000000e+00,4.2293157499001399e-01,4.2178276747988441e-01,1.1488075101295792e-03,1.1488075101295792e-03
106,3.2500000000000001e-01,2.7500000000000002e-01,0.0000000000000000e+00,3.4025346943234891e-01,3.3933567311009510e-01,9.1779632225380547e-04,9.1779632225380547e-04
107,3.7500000000000000e-01,2.7500000000000002e-01,0.0000000000000000e+00,2.4920201359691030e-01,2.4853300827780339e-01,6.6900531910690786e-04,6.6900531910690786e-04
108,4.2500000000000004e-01,2.7500000000000002e-01,0.0000000000000000e+00,1.5201753620106881e-01,1.5161063594794724e-01,4.0690025312156708e-04,4.0690025312156708e-04
109,4.7500000000000003e-01,2.7500000000000002e-01,0.0000000000000000e+00,5.1091668406404993e-02,5.0955106594199974e-02,1.3656181220501884e-04,1.3656181220501884e-04
110,5.2500000000000002e-01,2.7500000000000002e-01,0.0000000000000000e+00,-5.1091668419822947e-02,-5.0955106594199898e-02,-1.3656182562304942e-04,1.3656182562304942e-04
111,5.7500000000000007e-01,2.7500000000000002e-01,0.0000000000000000e+00,-1.5201753621415731e-01,-1.5161063594794744e-01,-4.0690026620987529e-04,4.0690026620987529e-04
112,6.2500000000000000e-01,2.7500000000000002e-01,0.0000000000000000e+00,-2.4920201360934799e-01,-2.4853300827780331e-01,-6.6900533154468089e-04,6.6900533154468089e-04
113,6.7500000000000004e-01,2.7500000000000002e-01,0.0000000000000000e+00,-3.4025346944383023e-01,-3.3933567311009505e-01,-9.1779633373517688e-04,9.1779633373517688e-04
114,7.2500000000000009e-01,2.7500000000000002e-01,0.0000000000000000e+00,-4.2293157500025530e-01,-4.2178276747988463e-01,-1.1488075203706649e-03,1.1488075203706649e-03
115,7.7500000000000002e-01,2.7500000000000002e-01,0.0000000000000000e+00,-4.9520260791101728e-01,-4.9384417029756877e-01,-1.3584376134485043e-03,1.3584376134485043e-03
116,8.2500000000000007e-01,2.7500000000000002e-01,0.0000000000000000e+00,-5.5528968845238746e-01,-5.5374549066769208e-01,-1.5441977846953892e-03,1.5441977846953892e-03
117,8.7500000000000000e-01,2.7500000000000002e-01,0.0000000000000000e+00,-6.0171670594903071e-01,-6.0001175928165751e-01,-1.7049466673731972e-03,1.7049466673731972e-03
118,9.2500000000000004e-01,2.7500000000000002e-01,0.0000000000000000e+00,-6.3334483377603368e-01,-6.3150374705724699e-01,-1.8410867187866886e-03,1.8410867187866886e-03
119,9.7500000000000009e-01,2.7500000000000002e-01,0.0000000000000000e+00,-6.4940069215050955e-01,-6.4744601673951019e-01,-1.9546754109993625e-03,1.9546754109993625e-03
120,2.5000000000000001e-02,3.2500000000000001e-01,0.0000000000000000e+00,5.2245928006776021e-01,5.2088787601601005e-01,1.5714040517501582e-03,1.5714040517501582e-03
121,7.5000000000000011e-02,3.2500000000000001e-01,0.0000000000000000e+00,5.0953970528081982e-01,5.0806188778074746e-01,1.4778175000723648e-03,1.4778175000723648e-03
122,1.2500000000000000e-01,3.2500000000000001e-01,0.0000000000000000e+00,4.8409227244752812e-01,4.8272572970758920e-01,1.3665427399389141e-03,1.3665427399389141e-03
123,1.7500000000000002e-01,3.2500000000000001e-01,0.0000000000000000e+00,4.4673936004560377e-01,4.4550326209418395e-01,1.2360979514198234e-03,1.2360979514198234e-03
124,2.2500000000000001e-01,3.2500000000000001e-01,0.0000000000000000e+00,3.9839724444565600e-01,3.9731102562746140e-01,1.0862188181945953e-03,1.0862188181945953e-03
125,2.7500000000000002e-01,3.2500000000000001e-01,0.0000000000000000e+00,3.4025346943223828e-01,3.3933567311009510e-01,9.1779632214317175e-04,9.1779632214317175e-04
126,3.2500000000000001e-01,3.2500000000000001e-01,0.0000000000000000e+00,2.7373750043305450e-01,2.7300475013022663e-01,7.3275030282787812e-04,7.3275030282787812e-04
127,3.7500000000000000e-01,3.2500000000000001e-01,0.0000000000000000e+00,2.0048540922554339e-01,1.9995154415133234e-01,5.3386507421104845e-04,5.3386507421104845e-04
128,4.2500000000000004e-01,3.2500000000000001e-01,0.0000000000000000e+00,1.2229947330026510e-01,1.2197486755430295e-01,3.2460574596214486e-04,3.2460574596214486e-04
129,4.7500000000000003e-01,3.2500000000000001e-01,0.0000000000000000e+00,4.1103691060650829e-02,4.0994764906710252e-02,1.0892615394057781e-04,1.0892615394057781e-04
130,5.2500000000000002e-01,3.2500000000000001e-01,0.0000000000000000e+00,-4.1103691075783183e-02,-4.0994764906710189e-02,-1.0892616907299396e-04,1.0892616907299396e-04
131,5.7500000000000007e-01,3.2500000000000001e-01,0.0000000000000000e+00,-1.2229947331502600e-01,-1.2197486755430310e-01,-3.2460576072289304e-04,3.2460576072289304e-04
