i,j,x,y,initial,numerical,change,absChange
3,60,3.5000000000000003e-02,6.0499999999999998e-01,0.0000000000000000e+00,1.3828454114300000e-02,1.3828454114300000e-02,1.3828454114300000e-02
4,60,4.4999999999999998e-02,6.0499999999999998e-01,0.0000000000000000e+00,1.6150834850400000e-02,1.6150834850400000e-02,1.6150834850400000e-02
5,60,5.5000000000000000e-02,6.0499999999999998e-01,0.0000000000000000e+00,1.8754476391500002e-02,1.8754476391500002e-02,1.8754476391500002e-02
6,60,6.5000000000000002e-02,6.0499999999999998e-01,0.0000000000000000e+00,2.1672387888800000e-02,2.1672387888800000e-02,2.1672387888800000e-02
7,60,7.4999999999999997e-02,6.0499999999999998e-01,0.0000000000000000e+00,2.4940600971599999e-02,2.4940600971599999e-02,2.4940600971599999e-02
8,60,8.5000000000000006e-02,6.0499999999999998e-01,0.0000000000000000e+00,2.8596279017900000e-02,2.8596279017900000e-02,2.8596279017900000e-02
9,60,9.5000000000000001e-02,6.0499999999999998e-01,0.0000000000000000e+00,3.2675494204199997e-02,3.2675494204199997e-02,3.2675494204199997e-02
10,60,1.0500000000000000e-01,6.0499999999999998e-01,0.0000000000000000e+00,3.7210974883600000e-02,3.7210974883600000e-02,3.7210974883600000e-02
11,60,1.1500000000000000e-01,6.0499999999999998e-01,0.0000000000000000e+00,4.2230095326999999e-02,4.2230095326999999e-02,4.2230095326999999e-02
12,60,1.2500000000000000e-01,6.0499999999999998e-01,0.0000000000000000e+00,4.7753290145499998e-02,4.7753290145499998e-02,4.7753290145499998e-02
13,60,1.3500000000000001e-01,6.0499999999999998e-01,0.0000000000000000e+00,5.3792958509800003e-02,5.3792958509800003e-02,5.3792958509800003e-02
14,60,1.4499999999999999e-01,6.0499999999999998e-01,1.2460904302322162e-04,6.0352816017000002e-02,6.0228206973976781e-02,6.0228206973976781e-02
15,60,1.5500000000000000e-01,6.0499999999999998e-01,3.8607287186037675e-03,6.7427584471299998e-02,6.3566855752696230e-02,6.3566855752696230e-02
16,60,1.6500000000000001e-01,6.0499999999999998e-01,1.2086553469675243e-02,7.5002894538099996e-02,6.2916341068424753e-02,6.2916341068424753e-02
17,60,1.7499999999999999e-01,6.0499999999999998e-01,2.3715538857798951e-02,8.3055306638899998e-02,5.9339767781101047e-02,5.9339767781101047e-02
18,60,1.8500000000000000e-01,6.0499999999999998e-01,3.7551965359900547e-02,9.1552411193800004e-02,5.4000445833899458e-02,5.4000445833899458e-02
19,60,1.9500000000000001e-01,6.0499999999999998e-01,5.2356366366951568e-02,1.0045302587799999e-01,4.8096659511048426e-02,4.8096659511048426e-02
20,60,2.0499999999999999e-01,6.0499999999999998e-01,6.6912055578002505e-02,1.0970754552000000e-01,4.2795489941997500e-02,4.2795489941997500e-02
21,60,2.1500000000000000e-01,6.0499999999999998e-01,8.0089539254307229e-02,1.1925851070400000e-01,3.9168971449692766e-02,3.9168971449692766e-02
22,60,2.2500000000000001e-01,6.0499999999999998e-01,9.0905716661813712e-02,1.2904144560799999e-01,3.8135728946186276e-02,3.8135728946186276e-02
23,60,2.3499999999999999e-01,6.0499999999999998e-01,9.8575033230296649e-02,1.3898598273900001e-01,4.0410949508703359e-02,4.0410949508703359e-02
24,60,2.4500000000000000e-01,6.0499999999999998e-01,1.0255014316258546e-01,1.4901725239100000e-01,4.6467109228414544e-02,4.6467109228414544e-02
25,60,2.5500000000000000e-01,6.0499999999999998e-01,1.0255014316258546e-01,1.5905747677300000e-01,5.6507333610414545e-02,5.6507333610414545e-02
26,60,2.6500000000000001e-01,6.0499999999999998e-01,9.8575033230296649e-02,1.6902767825199999e-01,7.0452645021703342e-02,7.0452645021703342e-02
27,60,2.7500000000000002e-01,6.0499999999999998e-01,9.0905716661813712e-02,1.7884939086200000e-01,8.7943674200186284e-02,8.7943674200186284e-02
28,60,2.8499999999999998e-01,6.0499999999999998e-01,8.0089539254307229e-02,1.8844625547900001e-01,1.0835671622469278e-01,1.0835671622469278e-01
29,60,2.9499999999999998e-01,6.0499999999999998e-01,6.6912055578002505e-02,1.9774538299200001e-01,1.3083332741399750e-01,1.3083332741399750e-01
30,60,3.0499999999999999e-01,6.0499999999999998e-01,5.2356366366951568e-02,2.0667838784100001e-01,1.5432202147404844e-01,1.5432202147404844e-01
31,60,3.1500000000000000e-01,6.0499999999999998e-01,3.7551965359900547e-02,2.1518202790400001e-01,1.7763006254409947e-01,1.7763006254409947e-01
32,60,3.2500000000000001e-01,6.0499999999999998e-01,2.3715538857798868e-02,2.2319843658600000e-01,1.9948289772820113e-01,1.9948289772820113e-01
33,60,3.3500000000000002e-01,6.0499999999999998e-01,1.2086553469675188e-02,2.3067499817600001e-01,2.1858844470632482e-01,2.1858844470632482e-01
34,60,3.4499999999999997e-01,6.0499999999999998e-01,3.8607287186037675e-03,2.3756399428800001e-01,2.3370326556939625e-01,2.3370326556939625e-01
35,60,3.5499999999999998e-01,6.0499999999999998e-01,1.2460904302324938e-04,2.4382223045000001e-01,2.4369762140697676e-01,2.4369762140697676e-01
36,60,3.6499999999999999e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.4941092586100000e-01,2.4941092586100000e-01,2.4941092586100000e-01
37,60,3.7500000000000000e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.5429619997000003e-01,2.5429619997000003e-01,2.5429619997000003e-01
38,60,3.8500000000000001e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.5845049573700002e-01,2.5845049573700002e-01,2.5845049573700002e-01
39,60,3.9500000000000002e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6185521706800002e-01,2.6185521706800002e-01,2.6185521706800002e-01
40,60,4.0500000000000003e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6450470203999998e-01,2.6450470203999998e-01,2.6450470203999998e-01
41,60,4.1499999999999998e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6641138471100001e-01,2.6641138471100001e-01,2.6641138471100001e-01
42,60,4.2499999999999999e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6761161147500001e-01,2.6761161147500001e-01,2.6761161147500001e-01
43,60,4.3500000000000000e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6817109689700003e-01,2.6817109689700003e-01,2.6817109689700003e-01
44,60,4.4500000000000001e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6818849783999998e-01,2.6818849783999998e-01,2.6818849783999998e-01
45,60,4.5500000000000002e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6779518443200001e-01,2.6779518443200001e-01,2.6779518443200001e-01
46,60,4.6500000000000002e-01,6.0499999999999998e-01,1.0000000000000000e+00,2.6714918787899999e-01,-7.3285081212100001e-01,7.3285081212100001e-01
47,60,4.7499999999999998e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6642174439100003e-01,2.6642174439100003e-01,2.6642174439100003e-01
48,60,4.8499999999999999e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6577603397900001e-01,2.6577603397900001e-01,2.6577603397900001e-01
49,60,4.9500000000000000e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6533967230400002e-01,2.6533967230400002e-01,2.6533967230400002e-01
50,60,5.0500000000000000e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6517497380600002e-01,2.6517497380600002e-01,2.6517497380600002e-01
51,60,5.1500000000000001e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6528785461499998e-01,2.6528785461499998e-01,2.6528785461499998e-01
52,60,5.2500000000000002e-01,6.0499999999999998e-01,1.0000000000000000e+00,2.6558229887899998e-01,-7.3441770112100002e-01,7.3441770112100002e-01
53,60,5.3500000000000003e-01,6.0499999999999998e-01,1.0000000000000000e+00,2.6583736121099999e-01,-7.3416263878900001e-01,7.3416263878900001e-01
54,60,5.4500000000000004e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6575989019200003e-01,2.6575989019200003e-01,2.6575989019200003e-01
55,60,5.5500000000000005e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6501672007299998e-01,2.6501672007299998e-01,2.6501672007299998e-01
56,60,5.6499999999999995e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6327594758099998e-01,2.6327594758099998e-01,2.6327594758099998e-01
57,60,5.7499999999999996e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6024827418800001e-01,2.6024827418800001e-01,2.6024827418800001e-01
58,60,5.8499999999999996e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.5571990502699998e-01,2.5571990502699998e-01,2.5571990502699998e-01
59,60,5.9499999999999997e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.4957199425900001e-01,2.4957199425900001e-01,2.4957199425900001e-01
60,60,6.0499999999999998e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.4178584300700001e-01,2.4178584300700001e-01,2.4178584300700001e-01
61,60,6.1499999999999999e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.3243615559100000e-01,2.3243615559100000e-01,2.3243615559100000e-01
62,60,6.2500000000000000e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.2167609670399999e-01,2.2167609670399999e-01,2.2167609670399999e-01
63,60,6.3500000000000001e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.0971799737399999e-01,2.0971799737399999e-01,2.0971799737399999e-01
64,60,6.4500000000000002e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.9681291101300000e-01,1.9681291101300000e-01,1.9681291101300000e-01
65,60,6.5500000000000003e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.8323130505400001e-01,1.8323130505400001e-01,1.8323130505400001e-01
66,60,6.6500000000000004e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.6924628477799999e-01,1.6924628477799999e-01,1.6924628477799999e-01
67,60,6.7500000000000004e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.5512002283599999e-01,1.5512002283599999e-01,1.5512002283599999e-01
68,60,6.8500000000000005e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.4109354811800001e-01,1.4109354811800001e-01,1.4109354811800001e-01
69,60,6.9499999999999995e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.2737971402199999e-01,1.2737971402199999e-01,1.2737971402199999e-01
70,60,7.0499999999999996e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.1415897964200000e-01,1.1415897964200000e-01,1.1415897964200000e-01
71,60,7.1499999999999997e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.0157755511400000e-01,1.0157755511400000e-01,1.0157755511400000e-01
72,60,7.2499999999999998e-01,6.0499999999999998e-01,0.0000000000000000e+00,8.9747447038399999e-02,8.9747447038399999e-02,8.9747447038399999e-02
73,60,7.3499999999999999e-01,6.0499999999999998e-01,0.0000000000000000e+00,7.8747963436900006e-02,7.8747963436900006e-02,7.8747963436900006e-02
74,60,7.4500000000000000e-01,6.0499999999999998e-01,0.0000000000000000e+00,6.8628280876899997e-02,6.8628280876899997e-02,6.8628280876899997e-02
75,60,7.5500000000000000e-01,6.0499999999999998e-01,0.0000000000000000e+00,5.9410727293000003e-02,5.9410727293000003e-02,5.9410727293000003e-02
76,60,7.6500000000000001e-01,6.0499999999999998e-01,0.0000000000000000e+00,5.1094486244499998e-02,5.1094486244499998e-02,5.1094486244499998e-02
77,60,7.7500000000000002e-01,6.0499999999999998e-01,0.0000000000000000e+00,4.3659478594400003e-02,4.3659478594400003e-02,4.3659478594400003e-02
78,60,7.8500000000000003e-01,6.0499999999999998e-01,0.0000000000000000e+00,3.7070224629200003e-02,3.7070224629200003e-02,3.7070224629200003e-02
79,60,7.9500000000000004e-01,6.0499999999999998e-01,0.0000000000000000e+00,3.1279533027100001e-02,3.1279533027100001e-02,3.1279533027100001e-02
80,60,8.0500000000000005e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6231902677700002e-02,2.6231902677700002e-02,2.6231902677700002e-02
81,60,8.1499999999999995e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.1866559049699998e-02,2.1866559049699998e-02,2.1866559049699998e-02
82,60,8.2499999999999996e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.8120078424899998e-02,1.8120078424899998e-02,1.8120078424899998e-02
83,60,8.3499999999999996e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.4928580665900000e-02,1.4928580665900000e-02,1.4928580665900000e-02
84,60,8.4499999999999997e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.2229494076800001e-02,1.2229494076800001e-02,1.2229494076800001e-02
85,60,8.5499999999999998e-01,6.0499999999999998e-01,0.0000000000000000e+00,9.9629142602500002e-03,9.9629142602500002e-03,9.9629142602500002e-03
86,60,8.6499999999999999e-01,6.0499999999999998e-01,0.0000000000000000e+00,8.0725927646900005e-03,8.0725927646900005e-03,8.0725927646900005e-03
87,60,8.7500000000000000e-01,6.0499999999999998e-01,0.0000000000000000e+00,6.5066012566399999e-03,6.5066012566399999e-03,6.5066012566399999e-03
88,60,8.8500000000000001e-01,6.0499999999999998e-01,0.0000000000000000e+00,5.2177244952999998e-03,5.2177244952999998e-03,5.2177244952999998e-03
89,60,8.9500000000000002e-01,6.0499999999999998e-01,0.0000000000000000e+00,4.1636446980599998e-03,4.1636446980599998e-03,4.1636446980599998e-03
90,60,9.0500000000000003e-01,6.0499999999999998e-01,0.0000000000000000e+00,3.3070016125600001e-03,3.3070016125600001e-03,3.3070016125600001e-03
91,60,9.1500000000000004e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.6154712372400001e-03,2.6154712372400001e-03,2.6154712372400001e-03
92,60,9.2500000000000004e-01,6.0499999999999998e-01,0.0000000000000000e+00,2.0621458914600000e-03,2.0621458914600000e-03,2.0621458914600000e-03
93,60,9.3500000000000005e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.6267475930000000e-03,1.6267475930000000e-03,1.6267475930000000e-03
94,60,9.4499999999999995e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.2983388964999999e-03,1.2983388964999999e-03,1.2983388964999999e-03
95,60,9.5499999999999996e-01,6.0499999999999998e-01,0.0000000000000000e+00,1.0788874665900001e-03,1.0788874665900001e-03,1.0788874665900001e-03
96,60,9.6499999999999997e-01,6.0499999999999998e-01,0.0000000000000000e+00,9.8031660022400002e-04,9.8031660022400002e-04,9.8031660022400002e-04
97,60,9.7499999999999998e-01,6.0499999999999998e-01,0.0000000000000000e+00,9.9103452744099996e-04,9.9103452744099996e-04,9.9103452744099996e-04
98,60,9.8499999999999999e-01,6.0499999999999998e-01,0.0000000000000000e+00,9.8318282425400010e-04,9.8318282425400010e-04,9.8318282425400010e-04
99,60,9.9500000000000000e-01,6.0499999999999998e-01,0.0000000000000000e+00,6.6020631844800005e-04,6.6020631844800005e-04,6.6020631844800005e-04
0,61,5.0000000000000001e-03,6.1499999999999999e-01,0.0000000000000000e+00,3.9789485949499999e-02,3.9789485949499999e-02,3.9789485949499999e-02
1,61,1.4999999999999999e-02,6.1499999999999999e-01,0.0000000000000000e+00,9.3945509652600002e-03,9.3945509652600002e-03,9.3945509652600002e-03
2,61,2.5000000000000001e-02,6.1499999999999999e-01,0.0000000000000000e+00,1.1153588532400000e-02,1.1153588532400000e-02,1.1153588532400000e-02
3,61,3.5000000000000003e-02,6.1499999999999999e-01,0.0000000000000000e+00,1.3131490849400001e-02,1.3131490849400001e-02,1.3131490849400001e-02
4,61,4.4999999999999998e-02,6.1499999999999999e-01,0.0000000000000000e+00,1.5350658066799999e-02,1.5350658066799999e-02,1.5350658066799999e-02
5,61,5.5000000000000000e-02,6.1499999999999999e-01,0.0000000000000000e+00,1.7838444862900000e-02,1.7838444862900000e-02,1.7838444862900000e-02
6,61,6.5000000000000002e-02,6.1499999999999999e-01,0.0000000000000000e+00,2.0626823552899999e-02,2.0626823552899999e-02,2.0626823552899999e-02
7,61,7.4999999999999997e-02,6.1499999999999999e-01,0.0000000000000000e+00,2.3751310102799999e-02,2.3751310102799999e-02,2.3751310102799999e-02
8,61,8.5000000000000006e-02,6.1499999999999999e-01,0.0000000000000000e+00,2.7249275411300001e-02,2.7249275411300001e-02,2.7249275411300001e-02
9,61,9.5000000000000001e-02,6.1499999999999999e-01,0.0000000000000000e+00,3.1157879822400002e-02,3.1157879822400002e-02,3.1157879822400002e-02
10,61,1.0500000000000000e-01,6.1499999999999999e-01,0.0000000000000000e+00,3.5511925367199999e-02,3.5511925367199999e-02,3.5511925367199999e-02
11,61,1.1500000000000000e-01,6.1499999999999999e-01,0.0000000000000000e+00,4.0341904335700000e-02,4.0341904335700000e-02,4.0341904335700000e-02
12,61,1.2500000000000000e-01,6.1499999999999999e-01,0.0000000000000000e+00,4.5672443701900003e-02,4.5672443701900003e-02,4.5672443701900003e-02
13,61,1.3500000000000001e-01,6.1499999999999999e-01,0.0000000000000000e+00,5.1521230959599998e-02,5.1521230959599998e-02,5.1521230959599998e-02
14,61,1.4499999999999999e-01,6.1499999999999999e-01,0.0000000000000000e+00,5.7898394834399999e-02,5.7898394834399999e-02,5.7898394834399999e-02
15,61,1.5500000000000000e-01,6.1499999999999999e-01,3.8289220480713926e-05,6.4806236060300004e-02,6.4767946839819290e-02,6.4767946839819290e-02
16,61,1.6500000000000001e-01,6.1499999999999999e-01,2.6792430181993010e-03,7.2239175572800005e-02,6.9559932554600704e-02,6.9559932554600704e-02
17,61,1.7499999999999999e-01,6.1499999999999999e-01,8.7981628139303381e-03,8.0183807629100004e-02,7.1385644815169666e-02,7.1385644815169666e-02
18,61,1.8500000000000000e-01,6.1499999999999999e-01,1.7366614414594750e-02,8.8618995888799998e-02,7.1252381474205248e-02,7.1252381474205248e-02
19,61,1.9500000000000001e-01,6.1499999999999999e-01,2.7306665883546327e-02,9.7516007436800001e-02,7.0209341553253674e-02,7.0209341553253674e-02
20,61,2.0499999999999999e-01,6.1499999999999999e-01,3.7551965359900547e-02,1.0683872245800000e-01,6.9286757098099450e-02,6.9286757098099450e-02
21,61,2.1500000000000000e-01,6.1499999999999999e-01,4.7107056778826845e-02,1.1654397468400000e-01,6.9436917905173159e-02,6.9436917905173159e-02
22,61,2.2500000000000001e-01,6.1499999999999999e-01,5.5102018914078205e-02,1.2658206950199999e-01,7.1480050587921784e-02,7.1480050587921784e-02
23,61,2.3499999999999999e-01,6.1499999999999999e-01,6.0839755671916462e-02,1.3689750022700001e-01,7.6057744555083545e-02,7.6057744555083545e-02
24,61,2.4500000000000000e-01,6.1499999999999999e-01,6.3833633025583703e-02,1.4742984892600000e-01,8.3596215900416299e-02,8.3596215900416299e-02
25,61,2.5500000000000000e-01,6.1499999999999999e-01,6.3833633025583703e-02,1.5811482562099999e-01,9.4281192595416285e-02,9.4281192595416285e-02
26,61,2.6500000000000001e-01,6.1499999999999999e-01,6.0839755671916462e-02,1.6888537481800001e-01,1.0804561914608354e-01,1.0804561914608354e-01
27,61,2.7500000000000002e-01,6.1499999999999999e-01,5.5102018914078149e-02,1.7967276414000000e-01,1.2457074522592185e-01,1.2457074522592185e-01
28,61,2.8499999999999998e-01,6.1499999999999999e-01,4.7107056778826761e-02,1.9040756730600000e-01,1.4330051052717324e-01,1.4330051052717324e-01
29,61,2.9499999999999998e-01,6.1499999999999999e-01,3.7551965359900547e-02,2.0102046339700000e-01,1.6346849803709945e-01,1.6346849803709945e-01
30,61,3.0499999999999999e-01,6.1499999999999999e-01,2.7306665883546327e-02,2.1144279635100000e-01,1.8413613046745367e-01,1.8413613046745367e-01
31,61,3.1500000000000000e-01,6.1499999999999999e-01,1.7366614414594750e-02,2.2160687335500001e-01,2.0424025894040526e-01,2.0424025894040526e-01
32,61,3.2500000000000001e-01,6.1499999999999999e-01,8.7981628139303381e-03,2.3144602744500001e-01,2.2264786463106967e-01,2.2264786463106967e-01
33,61,3.3500000000000002e-01,6.1499999999999999e-01,2.6792430181993010e-03,2.4089452598899999e-01,2.3821528297080069e-01,2.3821528297080069e-01
34,61,3.4499999999999997e-01,6.1499999999999999e-01,3.8289220480713926e-05,2.4988746809699999e-01,2.4984917887651928e-01,2.4984917887651928e-01
35,61,3.5499999999999998e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.5836087233799998e-01,2.5836087233799998e-01,2.5836087233799998e-01
36,61,3.6499999999999999e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.6625220032500002e-01,2.6625220032500002e-01,2.6625220032500002e-01
37,61,3.7500000000000000e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.7350157698299998e-01,2.7350157698299998e-01,2.7350157698299998e-01
38,61,3.8500000000000001e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.8005393766400000e-01,2.8005393766400000e-01,2.8005393766400000e-01
39,61,3.9500000000000002e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.8586223836899999e-01,2.8586223836899999e-01,2.8586223836899999e-01
40,61,4.0500000000000003e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.9089169413299998e-01,2.9089169413299998e-01,2.9089169413299998e-01
41,61,4.1499999999999998e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.9512475723400000e-01,2.9512475723400000e-01,2.9512475723400000e-01
42,61,4.2499999999999999e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.9856622349799999e-01,2.9856622349799999e-01,2.9856622349799999e-01
43,61,4.3500000000000000e-01,6.1499999999999999e-01,1.0000000000000000e+00,3.0124750017800001e-01,-6.9875249982200005e-01,6.9875249982200005e-01
44,61,4.4500000000000001e-01,6.1499999999999999e-01,1.0000000000000000e+00,3.0322875593400000e-01,-6.9677124406600000e-01,6.9677124406600000e-01
45,61,4.5500000000000002e-01,6.1499999999999999e-01,1.0000000000000000e+00,3.0459751263300000e-01,-6.9540248736699994e-01,6.9540248736699994e-01
46,61,4.6500000000000002e-01,6.1499999999999999e-01,1.0000000000000000e+00,3.0546236629399998e-01,-6.9453763370600008e-01,6.9453763370600008e-01
47,61,4.7499999999999998e-01,6.1499999999999999e-01,0.0000000000000000e+00,3.0594107030599998e-01,3.0594107030599998e-01,3.0594107030599998e-01
48,61,4.8499999999999999e-01,6.1499999999999999e-01,0.0000000000000000e+00,3.0614324304700002e-01,3.0614324304700002e-01,3.0614324304700002e-01
49,61,4.9500000000000000e-01,6.1499999999999999e-01,0.0000000000000000e+00,3.0614939933899998e-01,3.0614939933899998e-01,3.0614939933899998e-01
50,61,5.0500000000000000e-01,6.1499999999999999e-01,0.0000000000000000e+00,3.0598957215799999e-01,3.0598957215799999e-01,3.0598957215799999e-01
51,61,5.1500000000000001e-01,6.1499999999999999e-01,0.0000000000000000e+00,3.0570067511499999e-01,3.0570067511499999e-01,3.0570067511499999e-01
52,61,5.2500000000000002e-01,6.1499999999999999e-01,1.0000000000000000e+00,3.0524187137199998e-01,-6.9475812862800002e-01,6.9475812862800002e-01
53,61,5.3500000000000003e-01,6.1499999999999999e-01,1.0000000000000000e+00,3.0442552203500001e-01,-6.9557447796499994e-01,6.9557447796499994e-01
54,61,5.4500000000000004e-01,6.1499999999999999e-01,1.0000000000000000e+00,3.0300749871900001e-01,-6.9699250128099999e-01,6.9699250128099999e-01
55,61,5.5500000000000005e-01,6.1499999999999999e-01,1.0000000000000000e+00,3.0071383827800002e-01,-6.9928616172199998e-01,6.9928616172199998e-01
56,61,5.6499999999999995e-01,6.1499999999999999e-01,1.0000000000000000e+00,2.9727442967800000e-01,-7.0272557032200000e-01,7.0272557032200000e-01
57,61,5.7499999999999996e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.9245703828100000e-01,2.9245703828100000e-01,2.9245703828100000e-01
58,61,5.8499999999999996e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.8609513504700002e-01,2.8609513504700002e-01,2.8609513504700002e-01
59,61,5.9499999999999997e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.7810527192899998e-01,2.7810527192899998e-01,2.7810527192899998e-01
60,61,6.0499999999999998e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.6849280417999999e-01,2.6849280417999999e-01,2.6849280417999999e-01
61,61,6.1499999999999999e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.5734729287300001e-01,2.5734729287300001e-01,2.5734729287300001e-01
62,61,6.2500000000000000e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.4483033515300001e-01,2.4483033515300001e-01,2.4483033515300001e-01
63,61,6.3500000000000001e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.3115893326699999e-01,2.3115893326699999e-01,2.3115893326699999e-01
64,61,6.4500000000000002e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.1658718546399999e-01,2.1658718546399999e-01,2.1658718546399999e-01
65,61,6.5500000000000003e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.0138843105699999e-01,2.0138843105699999e-01,2.0138843105699999e-01
66,61,6.6500000000000004e-01,6.1499999999999999e-01,0.0000000000000000e+00,1.8583927040199999e-01,1.8583927040199999e-01,1.8583927040199999e-01
67,61,6.7500000000000004e-01,6.1499999999999999e-01,0.0000000000000000e+00,1.7020625357100000e-01,1.7020625357100000e-01,1.7020625357100000e-01
68,61,6.8500000000000005e-01,6.1499999999999999e-01,0.0000000000000000e+00,1.5473554722600000e-01,1.5473554722600000e-01,1.5473554722600000e-01
69,61,6.9499999999999995e-01,6.1499999999999999e-01,0.0000000000000000e+00,1.3964555254200001e-01,1.3964555254200001e-01,1.3964555254200001e-01
70,61,7.0499999999999996e-01,6.1499999999999999e-01,0.0000000000000000e+00,1.2512223667399999e-01,1.2512223667399999e-01,1.2512223667399999e-01
71,61,7.1499999999999997e-01,6.1499999999999999e-01,0.0000000000000000e+00,1.1131682601400000e-01,1.1131682601400000e-01,1.1131682601400000e-01
72,61,7.2499999999999998e-01,6.1499999999999999e-01,0.0000000000000000e+00,9.8345461909200002e-02,9.8345461909200002e-02,9.8345461909200002e-02
73,61,7.3499999999999999e-01,6.1499999999999999e-01,0.0000000000000000e+00,8.6290414884200001e-02,8.6290414884200001e-02,8.6290414884200001e-02
74,61,7.4500000000000000e-01,6.1499999999999999e-01,0.0000000000000000e+00,7.5202474074000006e-02,7.5202474074000006e-02,7.5202474074000006e-02
75,61,7.5500000000000000e-01,6.1499999999999999e-01,0.0000000000000000e+00,6.5104163240200005e-02,6.5104163240200005e-02,6.5104163240200005e-02
76,61,7.6500000000000001e-01,6.1499999999999999e-01,0.0000000000000000e+00,5.5993476113599998e-02,5.5993476113599998e-02,5.5993476113599998e-02
77,61,7.7500000000000002e-01,6.1499999999999999e-01,0.0000000000000000e+00,4.7847867951899999e-02,4.7847867951899999e-02,4.7847867951899999e-02
78,61,7.8500000000000003e-01,6.1499999999999999e-01,0.0000000000000000e+00,4.0628284737800002e-02,4.0628284737800002e-02,4.0628284737800002e-02
79,61,7.9500000000000004e-01,6.1499999999999999e-01,0.0000000000000000e+00,3.4283055003699998e-02,3.4283055003699998e-02,3.4283055003699998e-02
80,61,8.0500000000000005e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.8751510873199999e-02,2.8751510873199999e-02,2.8751510873199999e-02
81,61,8.1499999999999995e-01,6.1499999999999999e-01,0.0000000000000000e+00,2.3967243719300001e-02,2.3967243719300001e-02,2.3967243719300001e-02
82,61,8.2499999999999996e-01,6.1499999999999999e-01,0.0000000000000000e+00,1.9860935124200001e-02,1.9860935124200001e-02,1.9860935124200001e-02
83,61,8.3499999999999996e-01,6.1499999999999999e-01,0.0000000000000000e+00,1.6362734941700000e-02,1.6362734941700000e-02,1.6362734941700000e-02
84,61,8.4499999999999997e-01,6.1499999999999999e-01,0.0000000000000000e+00,1.3404184718800000e-02,1.3404184718800000e-02,1.3404184718800000e-02
85,61,8.5499999999999998e-01,6.1499999999999999e-01,0.0000000000000000e+00,1.0919706288000000e-02,1.0919706288000000e-02,1.0919706288000000e-02
