cell,x,y,numerical,exact,error,absError
96,8.2500000000000007e-01,2.2500000000000001e-01,-6.4775298961300001e-18,1.5829402580081595e-35,-6.4775298961300001e-18,6.4775298961300001e-18
97,8.7500000000000000e-01,2.2500000000000001e-01,-6.4775298961300001e-18,3.0109312945691859e-35,-6.4775298961300001e-18,6.4775298961300001e-18
98,9.2500000000000004e-01,2.2500000000000001e-01,-6.4775298961300001e-18,4.1441913976258901e-35,-6.4775298961300001e-18,6.4775298961300001e-18
99,9.7500000000000009e-01,2.2500000000000001e-01,-6.4775298961300001e-18,4.8717891724036582e-35,-6.4775298961300001e-18,6.4775298961300001e-18
100,2.5000000000000001e-02,2.7500000000000002e-01,-6.4775298961300001e-18,4.8717891724036561e-35,-6.4775298961300001e-18,6.4775298961300001e-18
101,7.5000000000000011e-02,2.7500000000000002e-01,-6.4775298961300001e-18,4.1441913976258858e-35,-6.4775298961300001e-18,6.4775298961300001e-18
102,1.2500000000000000e-01,2.7500000000000002e-01,-6.4775298961300001e-18,3.0109312945691795e-35,-6.4775298961300001e-18,6.4775298961300001e-18
103,1.7500000000000002e-01,2.7500000000000002e-01,-6.4775298961300001e-18,1.5829402580081480e-35,-6.4775298961300001e-18,6.4775298961300001e-18
104,2.2500000000000001e-01,2.7500000000000002e-01,-6.4775298961300001e-18,-1.8819768059672166e-50,-6.4775298961300001e-18,6.4775298961300001e-18
105,2.7500000000000002e-01,2.7500000000000002e-01,-6.4775298961300001e-18,-1.5829402580081603e-35,-6.4775298961300001e-18,6.4775298961300001e-18
106,3.2500000000000001e-01,2.7500000000000002e-01,-6.4775298961300001e-18,-3.0109312945691827e-35,-6.4775298961300001e-18,6.4775298961300001e-18
107,3.7500000000000000e-01,2.7500000000000002e-01,-6.4775298961300001e-18,-4.1441913976258879e-35,-6.4775298961300001e-18,6.4775298961300001e-18
108,4.2500000000000004e-01,2.7500000000000002e-01,-6.4775298961300001e-18,-4.8717891724036603e-35,-6.4775298961300001e-18,6.4775298961300001e-18
109,4.7500000000000003e-01,2.7500000000000002e-01,-6.4775298961300001e-18,-5.1225022792354564e-35,-6.4775298961300001e-18,6.4775298961300001e-18
110,5.2500000000000002e-01,2.7500000000000002e-01,-6.4775298961300001e-18,-4.8717891724036571e-35,-6.4775298961300001e-18,6.4775298961300001e-18
